inst#,actual,predicted,error,commodity_name
69,155,169.468,14.468,'Broiler chicken'
70,47,42.104,-4.896,'Egg Farm-Red'
71,47.833,42.482,-5.351,'Egg Farm-Red'
72,47,43.22,-3.78,'Egg Farm-Red'
73,47.5,43.22,-4.28,'Egg Farm-Red'
74,49,43.222,-5.778,'Egg Farm-Red'
75,145,160.905,15.905,'Garlic (Imported)'
76,151.667,160.45,8.784,'Garlic (Imported)'
77,150,160.359,10.359,'Garlic (Imported)'
78,205,195.881,-9.119,'Garlic (Imported)'
79,135,136.087,1.087,'Garlic (Imported)'
80,90,103.654,13.654,'Garlic (local) - Big Size'
81,113.333,104.036,-9.297,'Garlic (local) - Big Size'
82,105,103.202,-1.798,'Garlic (local) - Big Size'
83,110,103.919,-6.081,'Garlic (local) - Big Size'
84,105,103.485,-1.515,'Garlic (local) - Big Size'
85,145,180.559,35.559,'Ginger (Imported)'
86,200,177.569,-22.431,'Ginger (Imported)'
87,160,158.194,-1.806,'Ginger (Imported)'
88,165,161.672,-3.328,'Ginger (Imported)'
89,205,179.386,-25.614,'Ginger (Imported)'
90,190,165.612,-24.388,'Green Chili (Local)'
91,217.5,193.542,-23.958,'Green Chili (Local)'
92,180,155.57,-24.43,'Green Chili (Local)'
93,175,144.653,-30.347,'Green Chili (Local)'
94,180,214.401,34.401,'Green Chili (Local)'
95,145,139.296,-5.704,'Lentils - Desi-Whole'
96,135,139.283,4.283,'Lentils - Desi-Whole'
97,135,138.66,3.66,'Lentils - Desi-Whole'
98,97.5,97.753,0.253,Milk
99,67.5,60.103,-7.397,'Onion (local)'
100,73.667,60.059,-13.608,'Onion (local)'
101,72.5,60.076,-12.424,'Onion (local)'
102,72.5,60.096,-12.404,'Onion (local)'
103,75,60.133,-14.867,'Onion (local)'
104,151,162.782,11.782,'Palm Oil'
105,149.5,154.164,4.664,'Palm Oil'
106,151,153.806,2.806,'Palm Oil'
107,153.5,154.207,0.707,'Palm Oil'
108,164,162.893,-1.107,'Palm Oil'
109,175,170.52,-4.48,'Pangash (big)'
110,170,170.508,0.508,'Pangash (big)'
111,175,181.416,6.416,'Pangash (big)'
112,165,165.288,0.288,'Pangash (big)'
113,19,19.14,0.14,'Potato (Holland) - Red'
114,19,19.138,0.138,'Potato (Holland) - Red'
115,81.833,75.871,-5.962,'Rice - Fine'
116,77.5,75.793,-1.707,'Rice - Fine'
117,79,75.82,-3.18,'Rice - Fine'
118,63.833,60.21,-3.623,'Rice - Medium'
119,63.5,60.195,-3.305,'Rice - Medium'
120,65,75.561,10.561,'Rice - Medium'
121,165.5,170.564,5.064,'Soybean Oil(loose)'
122,170.625,170.555,-0.07,'Soybean Oil(loose)'
123,167,170.463,3.463,'Soybean Oil(loose)'
124,168.5,171.008,2.508,'Soybean Oil(loose)'
125,182.5,181.459,-1.041,'Soybean Oil(loose)'
126,51,50.377,-0.623,'Ata (Packet)'
127,55.5,52.614,-2.886,'Ata (Packet)'
128,52.5,51.719,-0.781,'Ata (Packet)'
129,48,47.698,-0.302,'Ata (Packet)'
130,55,60.062,5.062,'Ata (Packet)'
131,42,40.544,-1.456,'Ata (loose) - White'
132,41.75,41.442,-0.308,'Ata (loose) - White'
133,43.5,43.674,0.174,'Ata (loose) - White'
134,41,41.441,0.441,'Ata (loose) - White'
135,42.5,42.781,0.281,'Ata (loose) - White'
136,770,767.006,-2.994,Beef
137,736.25,734.49,-1.76,Beef
138,720,721.745,1.745,Beef
139,695,697.528,2.528,Beef
140,755,747.489,-7.511,Beef
141,153.75,152.341,-1.409,'Broiler chicken'
142,165.833,165.428,-0.405,'Broiler chicken'
143,172.5,165.466,-7.034,'Broiler chicken'
144,177.5,173.237,-4.263,'Broiler chicken'
145,155,155.509,0.509,'Broiler chicken'
146,47,42.104,-4.896,'Egg Farm-Red'
147,48,42.78,-5.22,'Egg Farm-Red'
148,47,43.22,-3.78,'Egg Farm-Red'
149,47.5,43.221,-4.279,'Egg Farm-Red'
150,51,43.223,-7.777,'Egg Farm-Red'
151,160,160.953,0.953,'Garlic (Imported)'
152,151.667,160.534,8.867,'Garlic (Imported)'
153,150,160.473,10.473,'Garlic (Imported)'
154,205,197.247,-7.753,'Garlic (Imported)'
155,140,136.867,-3.133,'Garlic (Imported)'
156,122.5,103.726,-18.774,'Garlic (local) - Big Size'
157,113.333,104.068,-9.265,'Garlic (local) - Big Size'
158,105,103.269,-1.731,'Garlic (local) - Big Size'
159,110,103.981,-6.019,'Garlic (local) - Big Size'
160,105,103.49,-1.51,'Garlic (local) - Big Size'
161,175,181.434,6.434,'Ginger (Imported)'
162,196.667,178.119,-18.547,'Ginger (Imported)'
163,170,169.714,-0.286,'Ginger (Imported)'
164,165,162.18,-2.82,'Ginger (Imported)'
165,195,148.52,-46.48,'Ginger (Imported)'
166,187.5,212.735,25.235,'Green Chili (Local)'
167,203.75,188.813,-14.937,'Green Chili (Local)'
168,190,160.962,-29.038,'Green Chili (Local)'
169,175,149.94,-25.06,'Green Chili (Local)'
170,175,219.179,44.179,'Green Chili (Local)'
171,145,140.152,-4.848,'Lentils - Desi-Whole'
172,135,140.131,5.131,'Lentils - Desi-Whole'
173,135,137.595,2.595,'Lentils - Desi-Whole'
174,97.5,97.826,0.326,Milk
175,72.5,60.104,-12.396,'Onion (local)'
176,80.333,60.086,-20.247,'Onion (local)'
177,72.5,60.078,-12.422,'Onion (local)'
178,77.5,60.098,-17.402,'Onion (local)'
179,80,60.134,-19.866,'Onion (local)'
180,159,162.823,3.823,'Palm Oil'
181,149.5,154.139,4.639,'Palm Oil'
182,151,153.781,2.781,'Palm Oil'
183,153.5,154.182,0.682,'Palm Oil'
184,164,162.914,-1.086,'Palm Oil'
185,175,170.542,-4.458,'Pangash (big)'
186,170,170.531,0.531,'Pangash (big)'
187,175,181.446,6.446,'Pangash (big)'
188,165,165.308,0.308,'Pangash (big)'
189,19,19.14,0.14,'Potato (Holland) - Red'
190,19,19.138,0.138,'Potato (Holland) - Red'
191,80.5,75.886,-4.614,'Rice - Fine'
192,77.5,75.794,-1.706,'Rice - Fine'
193,79,75.821,-3.179,'Rice - Fine'
194,62.5,60.216,-2.284,'Rice - Medium'
195,63.5,60.196,-3.304,'Rice - Medium'
196,65,75.561,10.561,'Rice - Medium'
197,174.25,170.59,-3.66,'Soybean Oil(loose)'
198,170.625,170.58,-0.045,'Soybean Oil(loose)'
199,167,170.486,3.486,'Soybean Oil(loose)'
200,168.5,171.307,2.807,'Soybean Oil(loose)'
201,182.5,181.489,-1.011,'Soybean Oil(loose)'
202,51,50.38,-0.62,'Ata (Packet)'
203,57,60.055,3.055,'Ata (Packet)'
204,52.5,51.722,-0.778,'Ata (Packet)'
205,49,47.7,-1.3,'Ata (Packet)'
206,55,60.059,5.059,'Ata (Packet)'
207,42.75,40.547,-2.203,'Ata (loose) - White'
208,43.333,41.891,-1.442,'Ata (loose) - White'
209,43.5,43.677,0.177,'Ata (loose) - White'
210,41,41.442,0.442,'Ata (loose) - White'
211,42.5,42.783,0.283,'Ata (loose) - White'
212,770,767.219,-2.781,Beef
213,733.333,734.564,1.23,Beef
214,720,721.811,1.811,Beef
215,695,697.598,2.598,Beef
216,755,749.013,-5.987,Beef
217,155,152.129,-2.871,'Broiler chicken'
218,165.833,165.528,-0.305,'Broiler chicken'
219,172.5,165.581,-6.919,'Broiler chicken'
220,177.5,173.435,-4.065,'Broiler chicken'
221,155,155.588,0.588,'Broiler chicken'
222,47,41.214,-5.786,'Egg Farm-Red'
223,48,45.607,-2.393,'Egg Farm-Red'
224,49,43.223,-5.777,'Egg Farm-Red'
225,47.5,44.562,-2.938,'Egg Farm-Red'
226,51,46.795,-4.205,'Egg Farm-Red'
227,153.75,160.65,6.9,'Garlic (Imported)'
228,155,170.408,15.408,'Garlic (Imported)'
229,150,160.535,10.535,'Garlic (Imported)'
230,205,195.92,-9.08,'Garlic (Imported)'
231,135,134.836,-0.164,'Garlic (Imported)'
232,112.5,103.696,-8.804,'Garlic (local) - Big Size'
233,113.333,104.008,-9.326,'Garlic (local) - Big Size'
234,105,103.233,-1.767,'Garlic (local) - Big Size'
235,110,103.941,-6.059,'Garlic (local) - Big Size'
236,100,87.087,-12.913,'Garlic (local) - Big Size'
237,215,204.37,-10.63,'Ginger (Imported)'
238,196.667,159.623,-37.043,'Ginger (Imported)'
239,170,167.297,-2.703,'Ginger (Imported)'
240,165,157.313,-7.687,'Ginger (Imported)'
241,170,172.091,2.091,'Ginger (Imported)'
242,195,156.716,-38.284,'Green Chili (Local)'
243,191.667,196.048,4.381,'Green Chili (Local)'
244,190,463.808,273.808,'Green Chili (Local)'
245,190,285.091,95.091,'Green Chili (Local)'
246,200,281.798,81.798,'Green Chili (Local)'
247,147.5,138.196,-9.304,'Lentils - Desi-Whole'
248,135,138.167,3.167,'Lentils - Desi-Whole'
249,135,135.42,0.42,'Lentils - Desi-Whole'
250,97.5,97.745,0.245,Milk
251,75,75.528,0.528,'Onion (local)'
252,82,75.535,-6.465,'Onion (local)'
253,72.5,75.56,3.06,'Onion (local)'
254,77.5,60.149,-17.351,'Onion (local)'
255,75,75.592,0.592,'Onion (local)'
256,159,162.909,3.909,'Palm Oil'
257,149.5,153.886,4.386,'Palm Oil'
258,151,153.529,2.529,'Palm Oil'
259,153.5,153.929,0.429,'Palm Oil'
260,164,162.997,-1.003,'Palm Oil'
261,167.5,170.566,3.066,'Pangash (big)'
262,170,170.554,0.554,'Pangash (big)'
263,175,181.493,6.493,'Pangash (big)'
264,165,165.43,0.43,'Pangash (big)'
265,19,19.143,0.143,'Potato (Holland) - Red'
266,19,19.141,0.141,'Potato (Holland) - Red'
267,83.5,84.701,1.201,'Rice - Fine'
268,79.75,75.872,-3.878,'Rice - Fine'
269,77.5,75.794,-1.706,'Rice - Fine'
270,79,75.82,-3.18,'Rice - Fine'
271,68.5,75.608,7.108,'Rice - Medium'
272,62.5,60.214,-2.286,'Rice - Medium'
273,63.5,60.193,-3.307,'Rice - Medium'
274,65,75.561,10.561,'Rice - Medium'
275,174.25,170.613,-3.637,'Soybean Oil(loose)'
276,170.5,170.601,0.101,'Soybean Oil(loose)'
277,167,170.508,3.508,'Soybean Oil(loose)'
278,169,171.532,2.532,'Soybean Oil(loose)'
279,182.5,181.536,-0.964,'Soybean Oil(loose)'
280,51,50.38,-0.62,'Ata (Packet)'
281,57,52.618,-4.382,'Ata (Packet)'
282,52.5,51.722,-0.778,'Ata (Packet)'
283,49,47.701,-1.299,'Ata (Packet)'
284,55,60.06,5.06,'Ata (Packet)'
285,42.75,40.547,-2.203,'Ata (loose) - White'
286,42.75,41.444,-1.306,'Ata (loose) - White'
287,43.5,43.677,0.177,'Ata (loose) - White'
288,41,41.442,0.442,'Ata (loose) - White'
289,42.5,42.784,0.284,'Ata (loose) - White'
290,770,767.247,-2.753,Beef
291,736.25,734.107,-2.143,Beef
292,720,721.835,1.835,Beef
293,695,697.626,2.626,Beef
294,735,744.239,9.239,Beef
295,155,152.101,-2.899,'Broiler chicken'
296,165.833,165.584,-0.25,'Broiler chicken'
297,172.5,165.595,-6.905,'Broiler chicken'
298,177.5,173.658,-3.842,'Broiler chicken'
299,155,155.542,0.542,'Broiler chicken'
300,47,41.214,-5.786,'Egg Farm-Red'
301,48,45.236,-2.764,'Egg Farm-Red'
302,49,45.008,-3.992,'Egg Farm-Red'
303,47.5,45.454,-2.046,'Egg Farm-Red'
304,52,46.796,-5.204,'Egg Farm-Red'
305,153.75,160.711,6.961,'Garlic (Imported)'
306,151.667,160.06,8.393,'Garlic (Imported)'
307,150,160.206,10.206,'Garlic (Imported)'
308,205,197.38,-7.62,'Garlic (Imported)'
309,140,135.388,-4.612,'Garlic (Imported)'
310,112.5,103.768,-8.732,'Garlic (local) - Big Size'
311,113.333,104.143,-9.19,'Garlic (local) - Big Size'
312,105,103.299,-1.701,'Garlic (local) - Big Size'
313,110,104.004,-5.996,'Garlic (local) - Big Size'
314,100,91.545,-8.455,'Garlic (local) - Big Size'
315,215,207.476,-7.524,'Ginger (Imported)'
316,196.667,189.016,-7.65,'Ginger (Imported)'
317,170,161.714,-8.286,'Ginger (Imported)'
318,165,158.009,-6.991,'Ginger (Imported)'
319,175,175.072,0.072,'Ginger (Imported)'
320,190,178.719,-11.281,'Green Chili (Local)'
321,191.25,183.897,-7.353,'Green Chili (Local)'
322,200,270.717,70.717,'Green Chili (Local)'
323,190,288.329,98.329,'Green Chili (Local)'
324,215,259.185,44.185,'Green Chili (Local)'
325,147.5,139.165,-8.335,'Lentils - Desi-Whole'
326,135,139.015,4.015,'Lentils - Desi-Whole'
327,135,136.291,1.291,'Lentils - Desi-Whole'
328,97.5,97.818,0.318,Milk
329,75,75.532,0.532,'Onion (local)'
330,81.333,75.518,-5.815,'Onion (local)'
331,72.5,75.566,3.066,'Onion (local)'
332,77.5,75.534,-1.966,'Onion (local)'
333,75,75.582,0.582,'Onion (local)'
334,159,162.934,3.934,'Palm Oil'
335,151,153.504,2.504,'Palm Oil'
336,153.5,153.904,0.404,'Palm Oil'
337,164,163.018,-0.982,'Palm Oil'
338,175,181.536,6.536,'Pangash (big)'
339,170,170.577,0.577,'Pangash (big)'
340,175,181.523,6.523,'Pangash (big)'
341,165,165.45,0.45,'Pangash (big)'
342,19,19.143,0.143,'Potato (Holland) - Red'
343,19,19.141,0.141,'Potato (Holland) - Red'
344,83.5,84.58,1.08,'Rice - Fine'
345,80.5,75.862,-4.638,'Rice - Fine'
346,77.5,75.794,-1.706,'Rice - Fine'
347,79,75.821,-3.179,'Rice - Fine'
348,68.5,75.608,7.108,'Rice - Medium'
349,62.5,75.587,13.087,'Rice - Medium'
350,63.5,60.193,-3.307,'Rice - Medium'
351,65,75.561,10.561,'Rice - Medium'
352,174.25,170.637,-3.613,'Soybean Oil(loose)'
353,170.625,170.642,0.017,'Soybean Oil(loose)'
354,165.5,170.542,5.042,'Soybean Oil(loose)'
355,169,171.83,2.83,'Soybean Oil(loose)'
356,182.5,181.565,-0.935,'Soybean Oil(loose)'
357,51,50.376,-0.624,'Ata (Packet)'
358,56.75,52.171,-4.579,'Ata (Packet)'
359,52.5,51.722,-0.778,'Ata (Packet)'
360,49,47.7,-1.3,'Ata (Packet)'
361,55,60.06,5.06,'Ata (Packet)'
362,50.5,42.333,-8.167,'Ata (loose) - White'
363,53.125,41.779,-11.346,'Ata (loose) - White'
364,49.5,39.648,-9.852,'Ata (loose) - White'
365,49.167,43.677,-5.489,'Ata (loose) - White'
366,48.833,41.444,-7.39,'Ata (loose) - White'
367,52,42.783,-9.217,'Ata (loose) - White'
368,770,767.008,-2.992,Beef
369,733.333,735.992,2.659,Beef
370,745,745.874,0.874,Beef
371,720,721.844,1.844,Beef
372,695,697.64,2.64,Beef
373,735,742.417,7.417,Beef
374,152.833,152.097,-0.736,'Broiler chicken'
375,167.071,170.578,3.506,'Broiler chicken'
376,160,157.799,-2.201,'Broiler chicken'
377,160.375,165.592,5.217,'Broiler chicken'
378,166,173.741,7.741,'Broiler chicken'
379,157.5,155.517,-1.983,'Broiler chicken'
380,45.6,44.338,-1.262,'Egg Farm-Red'
381,47.167,46.054,-1.113,'Egg Farm-Red'
382,46.75,44.554,-2.196,'Egg Farm-Red'
383,46.563,45.008,-1.555,'Egg Farm-Red'
384,46.167,46.348,0.182,'Egg Farm-Red'
385,48.167,46.35,-1.817,'Egg Farm-Red'
386,144.5,160.973,16.473,'Garlic (Imported)'
387,160.688,171.339,10.651,'Garlic (Imported)'
388,149,143.976,-5.024,'Garlic (Imported)'
389,165.5,160.071,-5.429,'Garlic (Imported)'
390,154.25,198.105,43.855,'Garlic (Imported)'
391,138.667,136.367,-2.299,'Garlic (Imported)'
392,112.5,104.018,-8.482,'Garlic (local) - Big Size'
393,113.333,104.092,-9.241,'Garlic (local) - Big Size'
394,95,103.449,8.449,'Garlic (local) - Big Size'
395,105,103.338,-1.662,'Garlic (local) - Big Size'
396,110,104.039,-5.961,'Garlic (local) - Big Size'
397,100,103.671,3.671,'Garlic (local) - Big Size'
398,217.5,187.021,-30.479,'Ginger (Imported)'
399,193.333,188.552,-4.781,'Ginger (Imported)'
400,145,134.523,-10.477,'Ginger (Imported)'
401,170,162.46,-7.54,'Ginger (Imported)'
402,165,158.561,-6.439,'Ginger (Imported)'
403,170,164.635,-5.365,'Ginger (Imported)'
404,199.7,215.409,15.709,'Green Chili (Local)'
405,191,198.612,7.612,'Green Chili (Local)'
406,195.25,254.061,58.811,'Green Chili (Local)'
407,175.071,271.738,96.667,'Green Chili (Local)'
408,179.667,153.53,-26.136,'Green Chili (Local)'
409,187.833,198.56,10.727,'Green Chili (Local)'
410,104.813,141.792,36.98,'Lentils - Desi-Whole'
411,105.125,136.951,31.826,'Lentils - Desi-Whole'
412,105.25,133.901,28.651,'Lentils - Desi-Whole'
413,97.5,97.858,0.358,Milk
414,75,75.568,0.568,'Onion (local)'
415,72.5,75.568,3.068,'Onion (local)'
416,72.5,75.532,3.032,'Onion (local)'
417,72.5,75.572,3.072,'Onion (local)'
418,70,75.596,5.596,'Onion (local)'
419,158.375,157.836,-0.539,'Palm Oil'
420,156.5,153.861,-2.639,'Palm Oil'
421,152,153.58,1.58,'Palm Oil'
422,150.714,153.503,2.789,'Palm Oil'
423,150.3,153.904,3.604,'Palm Oil'
424,163,163.025,0.025,'Palm Oil'
425,190,181.537,-8.463,'Pangash (big)'
426,175,181.558,6.558,'Pangash (big)'
427,236.25,170.589,-65.661,'Pangash (big)'
428,183,181.538,-1.462,'Pangash (big)'
429,205,165.453,-39.547,'Pangash (big)'
430,41,19.144,-21.856,'Potato (Holland) - Red'
431,15.5,19.141,3.641,'Potato (Holland) - Red'
432,83.5,84.491,0.991,'Rice - Fine'
433,79.75,75.874,-3.876,'Rice - Fine'
434,77.5,75.794,-1.706,'Rice - Fine'
435,79,75.821,-3.179,'Rice - Fine'
436,68.5,75.609,7.109,'Rice - Medium'
437,63,60.209,-2.791,'Rice - Medium'
438,64,60.188,-3.812,'Rice - Medium'
439,63.5,60.194,-3.306,'Rice - Medium'
440,65,75.561,10.561,'Rice - Medium'
441,168.4,170.658,2.258,'Soybean Oil(loose)'
442,170.455,170.65,0.196,'Soybean Oil(loose)'
443,168.75,170.546,1.796,'Soybean Oil(loose)'
444,169.75,170.564,0.814,'Soybean Oil(loose)'
445,165.167,172.006,6.839,'Soybean Oil(loose)'
446,182.5,181.58,-0.92,'Soybean Oil(loose)'
447,51,60.043,9.043,'Ata (Packet)'
448,56.75,52.617,-4.133,'Ata (Packet)'
449,52.5,51.722,-0.778,'Ata (Packet)'
450,49,47.701,-1.299,'Ata (Packet)'
451,55,60.061,5.061,'Ata (Packet)'
452,42.75,43.224,0.474,'Ata (loose) - White'
453,45,42.114,-2.886,'Ata (loose) - White'
454,41,39.648,-1.352,'Ata (loose) - White'
455,43.5,43.677,0.177,'Ata (loose) - White'
456,42.5,41.444,-1.056,'Ata (loose) - White'
457,42.5,42.783,0.283,'Ata (loose) - White'
458,770,767.535,-2.465,Beef
459,732.5,737.402,4.902,Beef
460,745,745.89,0.89,Beef
461,720,721.856,1.856,Beef
462,695,697.655,2.655,Beef
463,735,740.709,5.709,Beef
464,157.5,152.888,-4.612,'Broiler chicken'
465,165.833,165.49,-0.344,'Broiler chicken'
466,167.5,157.791,-9.709,'Broiler chicken'
467,172.5,165.495,-7.005,'Broiler chicken'
468,177.5,173.859,-3.641,'Broiler chicken'
469,160,155.5,-4.5,'Broiler chicken'
470,48,45.453,-2.547,'Egg Farm-Red'
471,49.167,46.054,-3.112,'Egg Farm-Red'
472,47.5,44.554,-2.946,'Egg Farm-Red'
473,49,45.01,-3.99,'Egg Farm-Red'
474,47.5,46.348,-1.152,'Egg Farm-Red'
475,50,46.351,-3.649,'Egg Farm-Red'
476,153.75,155.109,1.359,'Garlic (Imported)'
477,145,172.057,27.057,'Garlic (Imported)'
478,135,138.319,3.319,'Garlic (Imported)'
479,150,159.941,9.941,'Garlic (Imported)'
480,205,198.833,-6.167,'Garlic (Imported)'
481,140,138.833,-1.167,'Garlic (Imported)'
482,112.5,91.907,-20.593,'Garlic (local) - Big Size'
483,113.333,104.1,-9.233,'Garlic (local) - Big Size'
484,95,103.484,8.484,'Garlic (local) - Big Size'
485,105,103.379,-1.621,'Garlic (local) - Big Size'
486,110,104.076,-5.924,'Garlic (local) - Big Size'
487,100,103.752,3.752,'Garlic (local) - Big Size'
488,197.5,162.135,-35.365,'Ginger (Imported)'
489,193.333,189.755,-3.578,'Ginger (Imported)'
490,135,136.753,1.753,'Ginger (Imported)'
491,170,162.505,-7.495,'Ginger (Imported)'
492,165,158.902,-6.098,'Ginger (Imported)'
493,170,164.827,-5.173,'Ginger (Imported)'
494,277.5,238.105,-39.395,'Green Chili (Local)'
495,242.5,212.2,-30.3,'Green Chili (Local)'
496,235,257.297,22.297,'Green Chili (Local)'
497,1440,429.999,-1010.001,'Green Chili (Local)'
498,210,178.334,-31.666,'Green Chili (Local)'
499,215,215.473,0.473,'Green Chili (Local)'
500,147.5,142.533,-4.967,'Lentils - Desi-Whole'
501,135,138.326,3.326,'Lentils - Desi-Whole'
502,135,136.591,1.591,'Lentils - Desi-Whole'
503,97.5,97.899,0.399,Milk
504,75,75.535,0.535,'Onion (local)'
505,72.5,75.633,3.133,'Onion (local)'
506,72.5,75.533,3.033,'Onion (local)'
507,72.5,75.61,3.11,'Onion (local)'
508,70,75.597,5.597,'Onion (local)'
509,159,153.712,-5.288,'Palm Oil'
510,150.5,153.851,3.351,'Palm Oil'
511,151.5,153.57,2.07,'Palm Oil'
512,151,153.493,2.493,'Palm Oil'
513,153.5,153.893,0.393,'Palm Oil'
514,164,163.036,-0.964,'Palm Oil'
515,167.5,181.553,14.053,'Pangash (big)'
516,175,181.574,6.574,'Pangash (big)'
517,170,170.603,0.603,'Pangash (big)'
518,175,181.554,6.554,'Pangash (big)'
519,165,165.463,0.463,'Pangash (big)'
520,19,19.141,0.141,'Potato (Holland) - Red'
521,19,19.141,0.141,'Potato (Holland) - Red'
522,80.5,75.875,-4.625,'Rice - Fine'
523,77.5,75.794,-1.706,'Rice - Fine'
524,79,75.822,-3.178,'Rice - Fine'
525,62.833,60.208,-2.626,'Rice - Medium'
526,64,60.188,-3.812,'Rice - Medium'
527,63.5,60.194,-3.306,'Rice - Medium'
528,65,75.561,10.561,'Rice - Medium'
529,174.25,170.605,-3.645,'Soybean Oil(loose)'
530,172,170.648,-1.352,'Soybean Oil(loose)'
531,167.5,170.561,3.061,'Soybean Oil(loose)'
532,165.5,170.575,5.075,'Soybean Oil(loose)'
533,171,172.168,1.168,'Soybean Oil(loose)'
534,182.5,181.597,-0.903,'Soybean Oil(loose)'
535,51,50.38,-0.62,'Ata (Packet)'
536,56.75,60.062,3.312,'Ata (Packet)'
537,52.5,51.722,-0.778,'Ata (Packet)'
538,49,47.7,-1.3,'Ata (Packet)'
539,55,60.061,5.061,'Ata (Packet)'
540,42.75,42.331,-0.419,'Ata (loose) - White'
541,44,42.113,-1.887,'Ata (loose) - White'
542,43,39.647,-3.353,'Ata (loose) - White'
543,43.5,43.677,0.177,'Ata (loose) - White'
544,42.5,41.443,-1.057,'Ata (loose) - White'
545,42.5,42.783,0.283,'Ata (loose) - White'
546,770,767.312,-2.688,Beef
547,728.333,737.397,9.064,Beef
548,745,745.884,0.884,Beef
549,720,721.846,1.846,Beef
550,695,697.649,2.649,Beef
551,735,740.365,5.365,Beef
552,157.5,152.119,-5.381,'Broiler chicken'
553,167.5,165.49,-2.01,'Broiler chicken'
554,157.5,157.796,0.296,'Broiler chicken'
555,165,165.472,0.472,'Broiler chicken'
556,177.5,181.501,4.001,'Broiler chicken'
557,155,155.511,0.511,'Broiler chicken'
558,48,46.791,-1.209,'Egg Farm-Red'
559,49.167,47.542,-1.625,'Egg Farm-Red'
560,47.5,47.231,-0.269,'Egg Farm-Red'
561,49,45.009,-3.991,'Egg Farm-Red'
562,47.5,46.796,-0.704,'Egg Farm-Red'
563,50,48.581,-1.419,'Egg Farm-Red'
564,153.75,157.509,3.759,'Garlic (Imported)'
565,148.333,152.511,4.177,'Garlic (Imported)'
566,125,145.019,20.019,'Garlic (Imported)'
567,150,157.614,7.614,'Garlic (Imported)'
568,205,198.646,-6.354,'Garlic (Imported)'
569,140,138.832,-1.168,'Garlic (Imported)'
570,112.5,103.668,-8.832,'Garlic (local) - Big Size'
571,113.333,104.095,-9.238,'Garlic (local) - Big Size'
