inst#,actual,predicted,error,commodity_name
99,70.833,57.553,-13.28,'Onion (local)'
100,72.125,55.357,-16.768,'Onion (local)'
101,67.5,52.436,-15.064,'Onion (local)'
102,72.5,52.828,-19.672,'Onion (local)'
103,72.5,57.553,-14.947,'Onion (local)'
104,154.5,163.383,8.883,'Palm Oil'
105,155.167,157.279,2.113,'Palm Oil'
106,156,156.887,0.887,'Palm Oil'
107,157.5,157.9,0.4,'Palm Oil'
108,170,166.189,-3.811,'Palm Oil'
109,175,169.836,-5.164,'Pangash (big)'
110,185,170.427,-14.573,'Pangash (big)'
111,175,178.789,3.789,'Pangash (big)'
112,165,169.129,4.129,'Pangash (big)'
113,19,22.614,3.614,'Potato (Holland) - Red'
114,19,23.006,4.006,'Potato (Holland) - Red'
115,80.25,80.196,-0.054,'Rice - Fine'
116,77,79.836,2.836,'Rice - Fine'
117,79,80.027,1.027,'Rice - Fine'
118,62.75,64.301,1.551,'Rice - Medium'
119,63,61.024,-1.976,'Rice - Medium'
120,65,68.948,3.948,'Rice - Medium'
121,170,176.715,6.715,'Soybean Oil(loose)'
122,175.75,170.622,-5.128,'Soybean Oil(loose)'
123,169,170.228,1.228,'Soybean Oil(loose)'
124,174.5,170.622,-3.878,'Soybean Oil(loose)'
125,182.5,184.838,2.338,'Soybean Oil(loose)'
126,53.167,48.621,-4.546,'Ata (Packet)'
127,57.667,52.604,-5.063,'Ata (Packet)'
128,55.5,48.229,-7.271,'Ata (Packet)'
129,49,47.024,-1.976,'Ata (Packet)'
130,60,57.961,-2.039,'Ata (Packet)'
131,44.333,41.692,-2.641,'Ata (loose) - White'
132,46.25,42.419,-3.831,'Ata (loose) - White'
133,49,43.751,-5.249,'Ata (loose) - White'
134,44.5,42.419,-2.081,'Ata (loose) - White'
135,49,43.366,-5.634,'Ata (loose) - White'
136,768.333,764.107,-4.226,Beef
137,731,732.32,1.32,Beef
138,720,722.909,2.909,Beef
139,710,711.869,1.869,Beef
140,735,754.834,19.834,Beef
141,163.333,158.582,-4.751,'Broiler chicken'
142,177.5,166.869,-10.631,'Broiler chicken'
143,172.5,168.367,-4.133,'Broiler chicken'
144,172.5,164.542,-7.958,'Broiler chicken'
145,165,158.131,-6.869,'Broiler chicken'
146,46.833,43.017,-3.816,'Egg Farm-Red'
147,47.875,43.017,-4.858,'Egg Farm-Red'
148,41,42.625,1.625,'Egg Farm-Red'
149,43.5,43.017,-0.483,'Egg Farm-Red'
150,45,43.017,-1.983,'Egg Farm-Red'
151,155,170.725,15.725,'Garlic (Imported)'
152,151.667,154.565,2.899,'Garlic (Imported)'
153,150,147.476,-2.524,'Garlic (Imported)'
154,190,180.925,-9.075,'Garlic (Imported)'
155,135,147.352,12.352,'Garlic (Imported)'
156,110,144.715,34.715,'Garlic (local) - Big Size'
157,112.5,106.866,-5.634,'Garlic (local) - Big Size'
158,105,103.834,-1.166,'Garlic (local) - Big Size'
159,110,104.226,-5.774,'Garlic (local) - Big Size'
160,100,95.7,-4.3,'Garlic (local) - Big Size'
161,210,171.662,-38.338,'Ginger (Imported)'
162,167.5,148.637,-18.863,'Ginger (Imported)'
163,165,119.308,-45.692,'Ginger (Imported)'
164,165,90.686,-74.314,'Ginger (Imported)'
165,160,125.067,-34.933,'Ginger (Imported)'
166,155,149.077,-5.923,'Green Chili (Local)'
167,200,182.571,-17.429,'Green Chili (Local)'
168,180,134.306,-45.694,'Green Chili (Local)'
169,155,121.523,-33.477,'Green Chili (Local)'
170,190,159.683,-30.317,'Green Chili (Local)'
171,148.75,145.958,-2.792,'Lentils - Desi-Whole'
172,145,145.566,0.566,'Lentils - Desi-Whole'
173,147.5,145.958,-1.542,'Lentils - Desi-Whole'
174,97.5,94.396,-3.104,Milk
175,70.833,57.58,-13.253,'Onion (local)'
176,71.875,55.384,-16.491,'Onion (local)'
177,67.5,54.992,-12.508,'Onion (local)'
178,72.5,55.384,-17.116,'Onion (local)'
179,72.5,57.58,-14.92,'Onion (local)'
180,162.833,163.411,0.577,'Palm Oil'
181,155.167,157.307,2.14,'Palm Oil'
182,156,156.915,0.915,'Palm Oil'
183,157.5,157.927,0.427,'Palm Oil'
184,170,166.217,-3.783,'Palm Oil'
185,175,169.863,-5.137,'Pangash (big)'
186,185,170.454,-14.546,'Pangash (big)'
187,175,178.817,3.817,'Pangash (big)'
188,165,169.156,4.156,'Pangash (big)'
189,19,22.236,3.236,'Potato (Holland) - Red'
190,19,22.628,3.628,'Potato (Holland) - Red'
191,80.833,81.002,0.169,'Rice - Fine'
192,77,79.863,2.863,'Rice - Fine'
193,79,80.054,1.054,'Rice - Fine'
194,62.667,68.19,5.523,'Rice - Medium'
195,63,61.051,-1.949,'Rice - Medium'
196,65,68.975,3.975,'Rice - Medium'
197,178.667,176.742,-1.925,'Soybean Oil(loose)'
198,175.75,170.65,-5.1,'Soybean Oil(loose)'
199,169,170.255,1.255,'Soybean Oil(loose)'
200,174.5,170.65,-3.85,'Soybean Oil(loose)'
201,182.5,184.865,2.365,'Soybean Oil(loose)'
202,53.167,48.894,-4.272,'Ata (Packet)'
203,57.667,55.706,-1.961,'Ata (Packet)'
204,55.5,48.502,-6.998,'Ata (Packet)'
205,49,47.297,-1.703,'Ata (Packet)'
206,60,58.235,-1.765,'Ata (Packet)'
207,44.333,41.965,-2.368,'Ata (loose) - White'
208,45.2,42.693,-2.507,'Ata (loose) - White'
209,49,44.024,-4.976,'Ata (loose) - White'
210,44.5,42.693,-1.807,'Ata (loose) - White'
211,49,43.639,-5.361,'Ata (loose) - White'
212,768.333,764.787,-3.547,Beef
213,727.5,732.999,5.499,Beef
214,720,723.588,3.588,Beef
215,710,712.549,2.549,Beef
216,735,755.514,20.514,Beef
217,163.333,158.855,-4.478,'Broiler chicken'
218,177.5,167.069,-10.431,'Broiler chicken'
219,172.5,169.047,-3.453,'Broiler chicken'
220,182.5,168.451,-14.049,'Broiler chicken'
221,172.5,158.404,-14.096,'Broiler chicken'
222,46.833,42.344,-4.49,'Egg Farm-Red'
223,47.875,43.981,-3.894,'Egg Farm-Red'
224,41,42.898,1.898,'Egg Farm-Red'
225,43.5,43.981,0.481,'Egg Farm-Red'
226,44.5,45.066,0.566,'Egg Farm-Red'
227,155,171.404,16.404,'Garlic (Imported)'
228,150,156.981,6.981,'Garlic (Imported)'
229,150,149.303,-0.697,'Garlic (Imported)'
230,190,181.605,-8.395,'Garlic (Imported)'
231,135,147.626,12.626,'Garlic (Imported)'
232,110,144.988,34.988,'Garlic (local) - Big Size'
233,112.5,101.915,-10.585,'Garlic (local) - Big Size'
234,105,104.107,-0.893,'Garlic (local) - Big Size'
235,110,104.499,-5.501,'Garlic (local) - Big Size'
236,100,90.376,-9.624,'Garlic (local) - Big Size'
237,201.667,171.984,-29.683,'Ginger (Imported)'
238,167.5,160.684,-6.816,'Ginger (Imported)'
239,165,120.297,-44.703,'Ginger (Imported)'
240,165,96.502,-68.498,'Ginger (Imported)'
241,130,134.961,4.961,'Ginger (Imported)'
242,158.333,161.419,3.086,'Green Chili (Local)'
243,201.25,175.127,-26.123,'Green Chili (Local)'
244,190,143.225,-46.775,'Green Chili (Local)'
245,175,132.66,-42.34,'Green Chili (Local)'
246,175,160.945,-14.055,'Green Chili (Local)'
247,148.75,144.849,-3.901,'Lentils - Desi-Whole'
248,145,144.457,-0.543,'Lentils - Desi-Whole'
249,147.5,144.849,-2.651,'Lentils - Desi-Whole'
250,97.5,94.67,-2.83,Milk
251,70.833,65,-5.833,'Onion (local)'
252,71.875,65,-6.875,'Onion (local)'
253,67.5,64.608,-2.892,'Onion (local)'
254,72.5,58.837,-13.663,'Onion (local)'
255,70,65,-5,'Onion (local)'
256,162.833,164.09,1.257,'Palm Oil'
257,157.7,157.58,-0.12,'Palm Oil'
258,156,157.188,1.188,'Palm Oil'
259,157.5,158.2,0.7,'Palm Oil'
260,170,166.896,-3.104,'Palm Oil'
261,178.75,170.543,-8.207,'Pangash (big)'
262,185,171.134,-13.866,'Pangash (big)'
263,175,179.496,4.496,'Pangash (big)'
264,165,169.836,4.836,'Pangash (big)'
265,19,22.509,3.509,'Potato (Holland) - Red'
266,19,22.901,3.901,'Potato (Holland) - Red'
267,83.5,81.172,-2.328,'Rice - Fine'
268,80.25,80.393,0.143,'Rice - Fine'
269,77,80.033,3.033,'Rice - Fine'
270,79,80.224,1.224,'Rice - Fine'
271,68.5,70.764,2.264,'Rice - Medium'
272,62.75,68.463,5.713,'Rice - Medium'
273,63,61.324,-1.676,'Rice - Medium'
274,65,69.248,4.248,'Rice - Medium'
275,178.667,177.422,-1.245,'Soybean Oil(loose)'
276,174.8,171.329,-3.471,'Soybean Oil(loose)'
277,169,170.934,1.934,'Soybean Oil(loose)'
278,174.5,171.329,-3.171,'Soybean Oil(loose)'
279,182.5,185.544,3.044,'Soybean Oil(loose)'
280,53.167,48.894,-4.272,'Ata (Packet)'
281,57.667,55.406,-2.26,'Ata (Packet)'
282,55.5,48.502,-6.998,'Ata (Packet)'
283,49,47.297,-1.703,'Ata (Packet)'
284,60,58.235,-1.765,'Ata (Packet)'
285,48.929,41.965,-6.963,'Ata (loose) - White'
286,52.083,42.693,-9.391,'Ata (loose) - White'
287,51.188,44.024,-7.163,'Ata (loose) - White'
288,48.4,42.693,-5.707,'Ata (loose) - White'
289,52.9,43.639,-9.261,'Ata (loose) - White'
290,768.333,764.787,-3.547,Beef
291,731,732.999,1.999,Beef
292,720,723.588,3.588,Beef
293,710,712.549,2.549,Beef
294,735,755.514,20.514,Beef
295,161.167,158.855,-2.311,'Broiler chicken'
296,173.045,167.972,-5.073,'Broiler chicken'
297,170.083,169.047,-1.036,'Broiler chicken'
298,172.7,169.912,-2.788,'Broiler chicken'
299,166.875,158.855,-8.02,'Broiler chicken'
300,45.938,42.344,-3.594,'Egg Farm-Red'
301,46.769,44.067,-2.702,'Egg Farm-Red'
302,43.833,43.589,-0.244,'Egg Farm-Red'
303,44.125,44.067,-0.058,'Egg Farm-Red'
304,45.9,45.356,-0.544,'Egg Farm-Red'
305,147.625,171.404,23.779,'Garlic (Imported)'
306,149.045,158.692,9.646,'Garlic (Imported)'
307,156.167,149.303,-6.864,'Garlic (Imported)'
308,185.167,181.605,-3.562,'Garlic (Imported)'
309,131.4,147.626,16.226,'Garlic (Imported)'
310,110,144.988,34.988,'Garlic (local) - Big Size'
311,112.5,106.74,-5.76,'Garlic (local) - Big Size'
312,105,104.107,-0.893,'Garlic (local) - Big Size'
313,110,104.499,-5.501,'Garlic (local) - Big Size'
314,100,88.931,-11.069,'Garlic (local) - Big Size'
315,201.667,173.261,-28.406,'Ginger (Imported)'
316,167.5,165.327,-2.173,'Ginger (Imported)'
317,165,128.125,-36.875,'Ginger (Imported)'
318,165,101.88,-63.12,'Ginger (Imported)'
319,135,150.058,15.058,'Ginger (Imported)'
320,174.375,163.246,-11.129,'Green Chili (Local)'
321,184.077,175.323,-8.754,'Green Chili (Local)'
322,168.5,145.264,-23.236,'Green Chili (Local)'
323,165.375,134.12,-31.255,'Green Chili (Local)'
324,184.5,157.598,-26.902,'Green Chili (Local)'
325,119.125,144.849,25.724,'Lentils - Desi-Whole'
326,120.5,144.457,23.957,'Lentils - Desi-Whole'
327,126.625,144.849,18.224,'Lentils - Desi-Whole'
328,97.5,94.67,-2.83,Milk
329,70.833,68.277,-2.556,'Onion (local)'
330,71.875,66.761,-5.114,'Onion (local)'
331,67.5,67.885,0.385,'Onion (local)'
332,72.5,63.484,-9.016,'Onion (local)'
333,70,68.277,-1.723,'Onion (local)'
334,161.357,164.09,2.733,'Palm Oil'
335,156.25,157.188,0.938,'Palm Oil'
336,154.643,158.2,3.557,'Palm Oil'
337,166.8,166.896,0.096,'Palm Oil'
338,181,178.005,-2.995,'Pangash (big)'
339,202,171.134,-30.866,'Pangash (big)'
340,170.5,179.496,8.996,'Pangash (big)'
341,184,169.836,-14.164,'Pangash (big)'
342,30,22.509,-7.491,'Potato (Holland) - Red'
343,18.167,22.901,4.734,'Potato (Holland) - Red'
344,83.5,81.172,-2.328,'Rice - Fine'
345,80.833,80.393,-0.441,'Rice - Fine'
346,77,80.033,3.033,'Rice - Fine'
347,79,80.224,1.224,'Rice - Fine'
348,68.5,70.764,2.264,'Rice - Medium'
349,62.667,69.248,6.582,'Rice - Medium'
350,63,61.324,-1.676,'Rice - Medium'
351,65,69.248,4.248,'Rice - Medium'
352,174.25,177.422,3.172,'Soybean Oil(loose)'
353,173.633,174.77,1.137,'Soybean Oil(loose)'
354,173.333,170.934,-2.399,'Soybean Oil(loose)'
355,170.938,171.329,0.392,'Soybean Oil(loose)'
356,182.5,185.544,3.044,'Soybean Oil(loose)'
357,53.167,48.118,-5.048,'Ata (Packet)'
358,57.667,52.97,-4.696,'Ata (Packet)'
359,55.5,48.595,-6.905,'Ata (Packet)'
360,49,47.39,-1.61,'Ata (Packet)'
361,60,58.328,-1.672,'Ata (Packet)'
362,44.333,43.732,-0.601,'Ata (loose) - White'
363,45.2,42.786,-2.414,'Ata (loose) - White'
364,44.5,42.058,-2.442,'Ata (loose) - White'
365,49,44.118,-4.882,'Ata (loose) - White'
366,44.5,42.786,-1.714,'Ata (loose) - White'
367,49,43.732,-5.268,'Ata (loose) - White'
368,768.333,764.88,-3.454,Beef
369,731,733.092,2.092,Beef
370,745,745.523,0.523,Beef
371,720,723.681,3.681,Beef
372,710,712.642,2.642,Beef
373,735,755.607,20.607,Beef
374,163.333,158.948,-4.385,'Broiler chicken'
375,177.5,166.297,-11.203,'Broiler chicken'
376,177.5,160.717,-16.783,'Broiler chicken'
377,175,169.14,-5.86,'Broiler chicken'
378,182.5,169.526,-12.974,'Broiler chicken'
379,170,158.948,-11.052,'Broiler chicken'
380,46.167,44.074,-2.092,'Egg Farm-Red'
381,47.875,45.245,-2.63,'Egg Farm-Red'
382,44.5,44.16,-0.34,'Egg Farm-Red'
383,43,43.769,0.769,'Egg Farm-Red'
384,44.5,45.245,0.745,'Egg Farm-Red'
385,44.5,45.449,0.949,'Egg Farm-Red'
386,155,168.975,13.975,'Garlic (Imported)'
387,150,172.107,22.107,'Garlic (Imported)'
388,135,154.204,19.204,'Garlic (Imported)'
389,150,154.462,4.462,'Garlic (Imported)'
390,185,181.698,-3.302,'Garlic (Imported)'
391,130,147.719,17.719,'Garlic (Imported)'
392,110,135.64,25.64,'Garlic (local) - Big Size'
393,112.5,107.232,-5.268,'Garlic (local) - Big Size'
394,90,96.066,6.066,'Garlic (local) - Big Size'
395,105,104.2,-0.8,'Garlic (local) - Big Size'
396,110,104.592,-5.408,'Garlic (local) - Big Size'
397,100,90.812,-9.188,'Garlic (local) - Big Size'
398,201.667,174.502,-27.165,'Ginger (Imported)'
399,167.5,165.724,-1.776,'Ginger (Imported)'
400,115,134.296,19.296,'Ginger (Imported)'
401,165,136.901,-28.099,'Ginger (Imported)'
402,165,101.973,-63.027,'Ginger (Imported)'
403,135,150.151,15.151,'Ginger (Imported)'
404,153.333,161.866,8.533,'Green Chili (Local)'
405,201.25,175.883,-25.367,'Green Chili (Local)'
406,135,142.418,7.418,'Green Chili (Local)'
407,190,145.8,-44.2,'Green Chili (Local)'
408,175,148.624,-26.376,'Green Chili (Local)'
409,180,162.38,-17.62,'Green Chili (Local)'
410,148.75,149.58,0.83,'Lentils - Desi-Whole'
411,145,145.181,0.181,'Lentils - Desi-Whole'
412,147.5,145.573,-1.927,'Lentils - Desi-Whole'
413,97.5,94.763,-2.737,Milk
414,70.833,69.601,-1.233,'Onion (local)'
415,71.875,69.601,-2.274,'Onion (local)'
416,67.5,69.209,1.709,'Onion (local)'
417,72.5,69.601,-2.899,'Onion (local)'
418,70,69.601,-0.399,'Onion (local)'
419,162.833,164.662,1.829,'Palm Oil'
420,155.167,157.673,2.506,'Palm Oil'
421,157.5,157.673,0.173,'Palm Oil'
422,156,157.281,1.281,'Palm Oil'
423,157.5,158.293,0.793,'Palm Oil'
424,167.5,166.989,-0.511,'Palm Oil'
425,178.75,178.901,0.151,'Pangash (big)'
426,175,179.589,4.589,'Pangash (big)'
427,185,171.227,-13.773,'Pangash (big)'
428,175,179.589,4.589,'Pangash (big)'
429,165,169.929,4.929,'Pangash (big)'
430,19,22.55,3.55,'Potato (Holland) - Red'
431,19,22.942,3.942,'Potato (Holland) - Red'
432,83.5,81.265,-2.235,'Rice - Fine'
433,80.833,80.486,-0.348,'Rice - Fine'
434,76,80.126,4.126,'Rice - Fine'
435,79,80.317,1.317,'Rice - Fine'
436,68.5,70.857,2.357,'Rice - Medium'
437,62.667,64.695,2.028,'Rice - Medium'
438,64,64.695,0.695,'Rice - Medium'
439,63,61.418,-1.582,'Rice - Medium'
440,65,69.341,4.341,'Rice - Medium'
441,178.667,178.222,-0.445,'Soybean Oil(loose)'
442,174.8,171.422,-3.378,'Soybean Oil(loose)'
443,173.5,171.422,-2.078,'Soybean Oil(loose)'
444,169,171.028,2.028,'Soybean Oil(loose)'
445,174.5,171.422,-3.078,'Soybean Oil(loose)'
446,182.5,185.637,3.137,'Soybean Oil(loose)'
447,53.167,55.922,2.755,'Ata (Packet)'
448,57.667,53.094,-4.573,'Ata (Packet)'
449,55.5,49.159,-6.341,'Ata (Packet)'
450,49,47.514,-1.486,'Ata (Packet)'
451,60,58.451,-1.549,'Ata (Packet)'
452,44.333,43.856,-0.478,'Ata (loose) - White'
453,45.2,43.856,-1.344,'Ata (loose) - White'
454,46,42.182,-3.818,'Ata (loose) - White'
455,49,44.681,-4.319,'Ata (loose) - White'
456,44.5,42.909,-1.591,'Ata (loose) - White'
457,49,43.856,-5.144,'Ata (loose) - White'
458,768.333,764.22,-4.113,Beef
459,727.5,732.433,4.933,Beef
460,745,744.863,-0.137,Beef
461,720,723.462,3.462,Beef
462,710,711.983,1.983,Beef
463,735,754.948,19.948,Beef
464,160,158.962,-1.038,'Broiler chicken'
465,177.5,164.85,-12.65,'Broiler chicken'
466,177.5,160.731,-16.769,'Broiler chicken'
467,175,169.115,-5.885,'Broiler chicken'
468,182.5,173.46,-9.04,'Broiler chicken'
469,170,158.511,-11.489,'Broiler chicken'
470,46.167,44.284,-1.883,'Egg Farm-Red'
471,47.875,45.572,-2.303,'Egg Farm-Red'
472,44.5,44.284,-0.216,'Egg Farm-Red'
473,43,44.332,1.332,'Egg Farm-Red'
474,44.5,45.572,1.072,'Egg Farm-Red'
475,44.5,45.572,1.072,'Egg Farm-Red'
476,155,157.855,2.855,'Garlic (Imported)'
477,150,178.431,28.431,'Garlic (Imported)'
478,135,149.073,14.073,'Garlic (Imported)'
479,150,153.778,3.778,'Garlic (Imported)'
480,185,182.045,-2.955,'Garlic (Imported)'
481,130,146.597,16.597,'Garlic (Imported)'
482,110,124.774,14.774,'Garlic (local) - Big Size'
483,112.5,102.022,-10.478,'Garlic (local) - Big Size'
484,90,96.08,6.08,'Garlic (local) - Big Size'
485,105,104.654,-0.346,'Garlic (local) - Big Size'
486,110,104.606,-5.394,'Garlic (local) - Big Size'
487,100,90.826,-9.174,'Garlic (local) - Big Size'
488,201.667,156.285,-45.382,'Ginger (Imported)'
489,167.5,167.209,-0.291,'Ginger (Imported)'
490,115,134.31,19.31,'Ginger (Imported)'
491,165,138.24,-26.76,'Ginger (Imported)'
492,165,101.987,-63.013,'Ginger (Imported)'
493,135,151.636,16.636,'Ginger (Imported)'
494,153.333,170.499,17.166,'Green Chili (Local)'
495,185,181.545,-3.455,'Green Chili (Local)'
496,150,154.138,4.138,'Green Chili (Local)'
497,190,142.625,-47.375,'Green Chili (Local)'
498,175,154.963,-20.037,'Green Chili (Local)'
499,200,170.761,-29.239,'Green Chili (Local)'
500,148.75,149.594,0.844,'Lentils - Desi-Whole'
501,145,145.635,0.635,'Lentils - Desi-Whole'
502,152.5,145.587,-6.913,'Lentils - Desi-Whole'
503,97.5,94.777,-2.723,Milk
504,70.833,69.724,-1.109,'Onion (local)'
505,71.875,69.724,-2.151,'Onion (local)'
506,67.5,69.772,2.272,'Onion (local)'
507,72.5,69.724,-2.776,'Onion (local)'
508,70,69.724,-0.276,'Onion (local)'
509,163.5,157.69,-5.81,'Palm Oil'
510,155.5,157.687,2.187,'Palm Oil'
511,159.5,157.687,-1.813,'Palm Oil'
512,156,157.735,1.735,'Palm Oil'
513,159,158.307,-0.693,'Palm Oil'
514,167.5,167.003,-0.497,'Palm Oil'
515,178.75,177.866,-0.884,'Pangash (big)'
516,175,179.603,4.603,'Pangash (big)'
517,185,171.241,-13.759,'Pangash (big)'
518,175,179.603,4.603,'Pangash (big)'
519,165,169.943,4.943,'Pangash (big)'
520,19,23.123,4.123,'Potato (Holland) - Red'
521,19,23.075,4.075,'Potato (Holland) - Red'
522,80.25,80.609,0.359,'Rice - Fine'
523,76,80.249,4.249,'Rice - Fine'
524,79,80.44,1.44,'Rice - Fine'
525,62.75,64.818,2.068,'Rice - Medium'
526,64,64.818,0.818,'Rice - Medium'
527,63,61.541,-1.459,'Rice - Medium'
528,65,69.465,4.465,'Rice - Medium'
529,179.167,174.088,-5.079,'Soybean Oil(loose)'
530,174.7,171.436,-3.264,'Soybean Oil(loose)'
531,175.5,171.436,-4.064,'Soybean Oil(loose)'
532,169,171.484,2.484,'Soybean Oil(loose)'
533,175.5,171.436,-4.064,'Soybean Oil(loose)'
534,182.5,187.123,4.623,'Soybean Oil(loose)'
535,53.167,51.065,-2.102,'Ata (Packet)'
536,57.667,55.347,-2.32,'Ata (Packet)'
537,55.5,48.584,-6.916,'Ata (Packet)'
538,49,46.939,-2.061,'Ata (Packet)'
539,55,57.876,2.876,'Ata (Packet)'
540,44.333,43.281,-1.053,'Ata (loose) - White'
541,46.25,43.281,-2.969,'Ata (loose) - White'
542,46,41.607,-4.393,'Ata (loose) - White'
543,49,44.106,-4.894,'Ata (loose) - White'
544,44.5,42.334,-2.166,'Ata (loose) - White'
545,49,43.281,-5.719,'Ata (loose) - White'
546,768.333,763.645,-4.688,Beef
547,727.5,731.858,4.358,Beef
548,745,744.288,-0.712,Beef
549,720,722.887,2.887,Beef
550,710,711.408,1.408,Beef
551,735,754.373,19.373,Beef
552,160,157.936,-2.064,'Broiler chicken'
553,177.5,167.504,-9.996,'Broiler chicken'
554,177.5,160.156,-17.344,'Broiler chicken'
555,175,168.54,-6.46,'Broiler chicken'
556,182.5,175.341,-7.159,'Broiler chicken'
557,170,157.936,-12.064,'Broiler chicken'
558,46.167,44.793,-1.373,'Egg Farm-Red'
559,48,46.309,-1.691,'Egg Farm-Red'
560,44.5,44.793,0.293,'Egg Farm-Red'
561,43,43.757,0.757,'Egg Farm-Red'
562,44.5,44.997,0.497,'Egg Farm-Red'
563,44.5,46.309,1.809,'Egg Farm-Red'
564,155,161.253,6.253,'Garlic (Imported)'
565,151.667,159.862,8.196,'Garlic (Imported)'
566,125,152.505,27.505,'Garlic (Imported)'
567,150,164.677,14.677,'Garlic (Imported)'
568,185,181.47,-3.53,'Garlic (Imported)'
