inst#,actual,predicted,error,commodity_name
186,185,180.791,-4.209,'Pangash (big)'
187,175,184.397,9.397,'Pangash (big)'
188,165,181.326,16.326,'Pangash (big)'
189,19,25.515,6.515,'Potato (Holland) - Red'
190,19,26.645,7.645,'Potato (Holland) - Red'
191,80.833,85.464,4.631,'Rice - Fine'
192,77,82.344,5.344,'Rice - Fine'
193,79,83.921,4.921,'Rice - Fine'
194,62.667,70.192,7.525,'Rice - Medium'
195,63,68.286,5.286,'Rice - Medium'
196,65,70.024,5.024,'Rice - Medium'
197,178.667,186.827,8.161,'Soybean Oil(loose)'
198,175.75,185.649,9.899,'Soybean Oil(loose)'
199,169,180.196,11.196,'Soybean Oil(loose)'
200,174.5,182.379,7.879,'Soybean Oil(loose)'
201,182.5,190.22,7.72,'Soybean Oil(loose)'
202,53.167,60.507,7.34,'Ata (Packet)'
203,57.667,62.247,4.581,'Ata (Packet)'
204,55.5,58.637,3.137,'Ata (Packet)'
205,49,58.318,9.318,'Ata (Packet)'
206,60,62.292,2.292,'Ata (Packet)'
207,44.333,49.54,5.207,'Ata (loose) - White'
208,45.2,50.566,5.366,'Ata (loose) - White'
209,49,48.348,-0.652,'Ata (loose) - White'
210,44.5,48.899,4.399,'Ata (loose) - White'
211,49,50.558,1.558,'Ata (loose) - White'
212,768.333,765.088,-3.245,Beef
213,727.5,750.379,22.879,Beef
214,720,743.457,23.457,Beef
215,710,732.946,22.946,Beef
216,735,758.959,23.959,Beef
217,163.333,170.861,7.528,'Broiler chicken'
218,177.5,175.646,-1.854,'Broiler chicken'
219,172.5,172.478,-0.022,'Broiler chicken'
220,182.5,173.651,-8.849,'Broiler chicken'
221,172.5,171.201,-1.299,'Broiler chicken'
222,46.833,47.579,0.746,'Egg Farm-Red'
223,47.875,49.093,1.218,'Egg Farm-Red'
224,41,45.171,4.171,'Egg Farm-Red'
225,43.5,46.826,3.326,'Egg Farm-Red'
226,44.5,48.497,3.997,'Egg Farm-Red'
227,155,173.887,18.887,'Garlic (Imported)'
228,150,177.177,27.177,'Garlic (Imported)'
229,150,169.584,19.584,'Garlic (Imported)'
230,190,189.397,-0.603,'Garlic (Imported)'
231,135,164.088,29.088,'Garlic (Imported)'
232,110,110.748,0.748,'Garlic (local) - Big Size'
233,112.5,106.247,-6.253,'Garlic (local) - Big Size'
234,105,99.765,-5.235,'Garlic (local) - Big Size'
235,110,102.798,-7.202,'Garlic (local) - Big Size'
236,100,99.43,-0.57,'Garlic (local) - Big Size'
237,201.667,162.96,-38.706,'Ginger (Imported)'
238,167.5,154.877,-12.623,'Ginger (Imported)'
239,165,138.467,-26.533,'Ginger (Imported)'
240,165,134.728,-30.272,'Ginger (Imported)'
241,130,152.198,22.198,'Ginger (Imported)'
242,158.333,126.893,-31.44,'Green Chili (Local)'
243,201.25,167.005,-34.245,'Green Chili (Local)'
244,190,118.29,-71.71,'Green Chili (Local)'
245,175,113.726,-61.274,'Green Chili (Local)'
246,175,136.056,-38.944,'Green Chili (Local)'
247,148.75,151.372,2.622,'Lentils - Desi-Whole'
248,145,148.657,3.657,'Lentils - Desi-Whole'
249,147.5,149.271,1.771,'Lentils - Desi-Whole'
250,97.5,97.229,-0.271,Milk
251,70.833,61.234,-9.6,'Onion (local)'
252,71.875,61.301,-10.574,'Onion (local)'
253,67.5,57.53,-9.97,'Onion (local)'
254,72.5,59.778,-12.722,'Onion (local)'
255,70,62.29,-7.71,'Onion (local)'
256,162.833,168.704,5.871,'Palm Oil'
257,157.7,166.172,8.472,'Palm Oil'
258,156,162.483,6.483,'Palm Oil'
259,157.5,165.181,7.681,'Palm Oil'
260,170,170.525,0.525,'Palm Oil'
261,178.75,185.162,6.412,'Pangash (big)'
262,185,180.885,-4.115,'Pangash (big)'
263,175,184.491,9.491,'Pangash (big)'
264,165,181.42,16.42,'Pangash (big)'
265,19,25.58,6.58,'Potato (Holland) - Red'
266,19,26.739,7.739,'Potato (Holland) - Red'
267,83.5,85.645,2.145,'Rice - Fine'
268,80.25,85.619,5.369,'Rice - Fine'
269,77,82.45,5.45,'Rice - Fine'
270,79,84.027,5.027,'Rice - Fine'
271,68.5,71.475,2.975,'Rice - Medium'
272,62.75,70.333,7.583,'Rice - Medium'
273,63,68.376,5.376,'Rice - Medium'
274,65,70.118,5.118,'Rice - Medium'
275,178.667,186.849,8.182,'Soybean Oil(loose)'
276,174.8,185.686,10.886,'Soybean Oil(loose)'
277,169,180.327,11.327,'Soybean Oil(loose)'
278,174.5,182.579,8.079,'Soybean Oil(loose)'
279,182.5,190.314,7.814,'Soybean Oil(loose)'
280,53.167,59.113,5.947,'Ata (Packet)'
281,57.667,60.834,3.168,'Ata (Packet)'
282,55.5,57.211,1.711,'Ata (Packet)'
283,49,56.899,7.899,'Ata (Packet)'
284,60,60.866,0.866,'Ata (Packet)'
285,48.929,48.105,-0.823,'Ata (loose) - White'
286,52.083,49.13,-2.953,'Ata (loose) - White'
287,51.188,46.922,-4.265,'Ata (loose) - White'
288,48.4,47.473,-0.927,'Ata (loose) - White'
289,52.9,49.132,-3.768,'Ata (loose) - White'
290,768.333,763.703,-4.63,Beef
291,731,748.892,17.892,Beef
292,720,741.825,21.825,Beef
293,710,731.519,21.519,Beef
294,735,757.532,22.532,Beef
295,161.167,169.404,8.237,'Broiler chicken'
296,173.045,174.832,1.786,'Broiler chicken'
297,170.083,171.134,1.051,'Broiler chicken'
298,172.7,172.736,0.036,'Broiler chicken'
299,166.875,169.784,2.909,'Broiler chicken'
300,45.938,46.057,0.119,'Egg Farm-Red'
301,46.769,47.923,1.154,'Egg Farm-Red'
302,43.833,43.94,0.106,'Egg Farm-Red'
303,44.125,45.602,1.477,'Egg Farm-Red'
304,45.9,47.455,1.555,'Egg Farm-Red'
305,147.625,172.295,24.67,'Garlic (Imported)'
306,149.045,174.989,25.943,'Garlic (Imported)'
307,156.167,167.58,11.413,'Garlic (Imported)'
308,185.167,188.03,2.863,'Garlic (Imported)'
309,131.4,161.872,30.472,'Garlic (Imported)'
310,110,108.992,-1.008,'Garlic (local) - Big Size'
311,112.5,105.076,-7.424,'Garlic (local) - Big Size'
312,105,98.132,-6.868,'Garlic (local) - Big Size'
313,110,101.248,-8.752,'Garlic (local) - Big Size'
314,100,97.598,-2.402,'Garlic (local) - Big Size'
315,201.667,164.507,-37.16,'Ginger (Imported)'
316,167.5,157.438,-10.062,'Ginger (Imported)'
317,165,139.928,-25.072,'Ginger (Imported)'
318,165,134.242,-30.758,'Ginger (Imported)'
319,135,156.346,21.346,'Ginger (Imported)'
320,174.375,127.033,-47.342,'Green Chili (Local)'
321,184.077,146.564,-37.513,'Green Chili (Local)'
322,168.5,118.828,-49.672,'Green Chili (Local)'
323,165.375,114.557,-50.818,'Green Chili (Local)'
324,184.5,134.939,-49.561,'Green Chili (Local)'
325,119.125,150.86,31.735,'Lentils - Desi-Whole'
326,120.5,147.231,26.731,'Lentils - Desi-Whole'
327,126.625,147.907,21.282,'Lentils - Desi-Whole'
328,97.5,95.803,-1.697,Milk
329,70.833,60.627,-10.206,'Onion (local)'
330,71.875,60.645,-11.23,'Onion (local)'
331,67.5,57.217,-10.283,'Onion (local)'
332,72.5,59.179,-13.321,'Onion (local)'
333,70,61.471,-8.529,'Onion (local)'
334,161.357,167.22,5.863,'Palm Oil'
335,156.25,161.057,4.807,'Palm Oil'
336,154.643,163.755,9.112,'Palm Oil'
337,166.8,169.099,2.299,'Palm Oil'
338,181,185.664,4.664,'Pangash (big)'
339,202,179.459,-22.541,'Pangash (big)'
340,170.5,183.064,12.564,'Pangash (big)'
341,184,179.994,-4.006,'Pangash (big)'
342,30,24.125,-5.875,'Potato (Holland) - Red'
343,18.167,25.313,7.146,'Potato (Holland) - Red'
344,83.5,84.268,0.768,'Rice - Fine'
345,80.833,84.087,3.254,'Rice - Fine'
346,77,81.022,4.022,'Rice - Fine'
347,79,82.613,3.613,'Rice - Fine'
348,68.5,70.066,1.566,'Rice - Medium'
349,62.667,69.143,6.476,'Rice - Medium'
350,63,66.945,3.945,'Rice - Medium'
351,65,68.692,3.692,'Rice - Medium'
352,174.25,185.351,11.101,'Soybean Oil(loose)'
353,173.633,184.487,10.854,'Soybean Oil(loose)'
354,173.333,179.072,5.739,'Soybean Oil(loose)'
355,170.938,181.225,10.288,'Soybean Oil(loose)'
356,182.5,188.887,6.387,'Soybean Oil(loose)'
357,53.167,58.086,4.919,'Ata (Packet)'
358,57.667,59.763,2.097,'Ata (Packet)'
359,55.5,56.282,0.782,'Ata (Packet)'
360,49,55.979,6.979,'Ata (Packet)'
361,60,59.937,-0.063,'Ata (Packet)'
362,44.333,47.38,3.047,'Ata (loose) - White'
363,45.2,48.204,3.004,'Ata (loose) - White'
364,44.5,43.756,-0.744,'Ata (loose) - White'
365,49,45.993,-3.007,'Ata (loose) - White'
366,44.5,46.61,2.11,'Ata (loose) - White'
367,49,48.203,-0.797,'Ata (loose) - White'
368,768.333,762.651,-5.682,Beef
369,731,748.241,17.241,Beef
370,745,749.454,4.454,Beef
371,720,740.69,20.69,Beef
372,710,730.591,20.591,Beef
373,735,756.604,21.604,Beef
374,163.333,168.485,5.152,'Broiler chicken'
375,177.5,173.664,-3.836,'Broiler chicken'
376,177.5,165.334,-12.166,'Broiler chicken'
377,175,170.288,-4.712,'Broiler chicken'
378,182.5,171.684,-10.816,'Broiler chicken'
379,170,168.917,-1.083,'Broiler chicken'
380,46.167,45.447,-0.72,'Egg Farm-Red'
381,47.875,47.064,-0.811,'Egg Farm-Red'
382,44.5,42.626,-1.874,'Egg Farm-Red'
383,43,43.199,0.199,'Egg Farm-Red'
384,44.5,44.942,0.442,'Egg Farm-Red'
385,44.5,46.523,2.023,'Egg Farm-Red'
386,155,171.084,16.084,'Garlic (Imported)'
387,150,175.281,25.281,'Garlic (Imported)'
388,135,160.496,25.496,'Garlic (Imported)'
389,150,166.073,16.073,'Garlic (Imported)'
390,185,187.267,2.267,'Garlic (Imported)'
391,130,160.367,30.367,'Garlic (Imported)'
392,110,108.497,-1.503,'Garlic (local) - Big Size'
393,112.5,104.009,-8.491,'Garlic (local) - Big Size'
394,90,95.554,5.554,'Garlic (local) - Big Size'
395,105,96.997,-8.003,'Garlic (local) - Big Size'
396,110,100.196,-9.804,'Garlic (local) - Big Size'
397,100,97.604,-2.396,'Garlic (local) - Big Size'
398,201.667,161.151,-40.515,'Ginger (Imported)'
399,167.5,158.893,-8.607,'Ginger (Imported)'
400,115,142.294,27.294,'Ginger (Imported)'
401,165,141.778,-23.222,'Ginger (Imported)'
402,165,133.479,-31.521,'Ginger (Imported)'
403,135,154.779,19.779,'Ginger (Imported)'
404,153.333,127.255,-26.079,'Green Chili (Local)'
405,201.25,146.453,-54.797,'Green Chili (Local)'
406,135,117.073,-17.927,'Green Chili (Local)'
407,190,118.162,-71.838,'Green Chili (Local)'
408,175,117.239,-57.761,'Green Chili (Local)'
409,180,132.396,-47.604,'Green Chili (Local)'
410,148.75,150.809,2.059,'Lentils - Desi-Whole'
411,145,146.302,1.302,'Lentils - Desi-Whole'
412,147.5,146.893,-0.607,'Lentils - Desi-Whole'
413,97.5,94.874,-2.626,Milk
414,70.833,60.025,-10.808,'Onion (local)'
415,71.875,60.041,-11.834,'Onion (local)'
416,67.5,56.356,-11.144,'Onion (local)'
417,72.5,58.9,-13.6,'Onion (local)'
418,70,60.81,-9.19,'Onion (local)'
419,162.833,166.399,3.566,'Palm Oil'
420,155.167,163.846,8.679,'Palm Oil'
421,157.5,159.965,2.465,'Palm Oil'
422,156,160.128,4.128,'Palm Oil'
423,157.5,162.826,5.326,'Palm Oil'
424,167.5,168.17,0.67,'Palm Oil'
425,178.75,184.912,6.162,'Pangash (big)'
426,175,180.057,5.057,'Pangash (big)'
427,185,178.53,-6.47,'Pangash (big)'
428,175,182.136,7.136,'Pangash (big)'
429,165,179.065,14.065,'Pangash (big)'
430,19,23.271,4.271,'Potato (Holland) - Red'
431,19,24.384,5.384,'Potato (Holland) - Red'
432,83.5,83.389,-0.111,'Rice - Fine'
433,80.833,83.2,2.367,'Rice - Fine'
434,76,80.101,4.101,'Rice - Fine'
435,79,81.697,2.697,'Rice - Fine'
436,68.5,69.153,0.653,'Rice - Medium'
437,62.667,68.158,5.491,'Rice - Medium'
438,64,64.061,0.061,'Rice - Medium'
439,63,66.012,3.012,'Rice - Medium'
440,65,67.763,2.763,'Rice - Medium'
441,178.667,184.654,5.988,'Soybean Oil(loose)'
442,174.8,183.504,8.704,'Soybean Oil(loose)'
443,173.5,178.329,4.829,'Soybean Oil(loose)'
444,169,178.375,9.375,'Soybean Oil(loose)'
445,174.5,180.402,5.902,'Soybean Oil(loose)'
446,182.5,187.959,5.459,'Soybean Oil(loose)'
447,53.167,57.759,4.592,'Ata (Packet)'
448,57.667,58.935,1.268,'Ata (Packet)'
449,55.5,55.433,-0.067,'Ata (Packet)'
450,49,55.138,6.138,'Ata (Packet)'
451,60,59.088,-0.912,'Ata (Packet)'
452,44.333,46.751,2.417,'Ata (loose) - White'
453,45.2,47.429,2.229,'Ata (loose) - White'
454,46,42.907,-3.093,'Ata (loose) - White'
455,49,45.144,-3.856,'Ata (loose) - White'
456,44.5,45.761,1.261,'Ata (loose) - White'
457,49,47.354,-1.646,'Ata (loose) - White'
458,768.333,762.455,-5.879,Beef
459,727.5,747.72,20.22,Beef
460,745,748.605,3.605,Beef
461,720,739.634,19.634,Beef
462,710,729.742,19.742,Beef
463,735,755.755,20.755,Beef
464,160,167.758,7.758,'Broiler chicken'
465,177.5,172.267,-5.233,'Broiler chicken'
466,177.5,164.589,-12.911,'Broiler chicken'
467,175,169.192,-5.808,'Broiler chicken'
468,182.5,171.653,-10.847,'Broiler chicken'
469,170,168.498,-1.502,'Broiler chicken'
470,46.167,44.966,-1.2,'Egg Farm-Red'
471,47.875,46.333,-1.542,'Egg Farm-Red'
472,44.5,41.822,-2.678,'Egg Farm-Red'
473,43,42.449,-0.551,'Egg Farm-Red'
474,44.5,44.22,-0.28,'Egg Farm-Red'
475,44.5,45.705,1.205,'Egg Farm-Red'
476,155,167.971,12.971,'Garlic (Imported)'
477,150,175.593,25.593,'Garlic (Imported)'
478,135,159.441,24.441,'Garlic (Imported)'
479,150,164.646,14.646,'Garlic (Imported)'
480,185,186.583,1.583,'Garlic (Imported)'
481,130,158.975,28.975,'Garlic (Imported)'
482,110,103.211,-6.789,'Garlic (local) - Big Size'
483,112.5,102.685,-9.815,'Garlic (local) - Big Size'
484,90,94.622,4.622,'Garlic (local) - Big Size'
485,105,95.942,-9.058,'Garlic (local) - Big Size'
486,110,99.223,-10.777,'Garlic (local) - Big Size'
487,100,97.489,-2.511,'Garlic (local) - Big Size'
488,201.667,155.156,-46.511,'Ginger (Imported)'
489,167.5,158.46,-9.04,'Ginger (Imported)'
490,115,141.817,26.817,'Ginger (Imported)'
491,165,141.236,-23.764,'Ginger (Imported)'
492,165,132.795,-32.205,'Ginger (Imported)'
493,135,153.345,18.345,'Ginger (Imported)'
494,153.333,128.634,-24.7,'Green Chili (Local)'
495,185,146.34,-38.66,'Green Chili (Local)'
496,150,118.254,-31.746,'Green Chili (Local)'
497,190,116.516,-73.484,'Green Chili (Local)'
498,175,119.774,-55.226,'Green Chili (Local)'
499,200,136.1,-63.9,'Green Chili (Local)'
500,148.75,150.063,1.313,'Lentils - Desi-Whole'
501,145,145.453,0.453,'Lentils - Desi-Whole'
502,152.5,146.064,-6.436,'Lentils - Desi-Whole'
503,97.5,94.025,-3.475,Milk
504,70.833,59.344,-11.489,'Onion (local)'
505,71.875,59.983,-11.892,'Onion (local)'
506,67.5,55.479,-12.021,'Onion (local)'
507,72.5,58.529,-13.971,'Onion (local)'
508,70,60.064,-9.936,'Onion (local)'
509,163.5,164.436,0.936,'Palm Oil'
510,155.5,162.993,7.493,'Palm Oil'
511,159.5,159.116,-0.384,'Palm Oil'
512,156,159.279,3.279,'Palm Oil'
513,159,161.977,2.977,'Palm Oil'
514,167.5,167.321,-0.179,'Palm Oil'
515,178.75,182.88,4.13,'Pangash (big)'
516,175,179.208,4.208,'Pangash (big)'
517,185,177.681,-7.319,'Pangash (big)'
518,175,181.287,6.287,'Pangash (big)'
519,165,178.216,13.216,'Pangash (big)'
520,19,22.266,3.266,'Potato (Holland) - Red'
521,19,23.535,4.535,'Potato (Holland) - Red'
522,80.25,82.454,2.204,'Rice - Fine'
523,76,79.261,3.261,'Rice - Fine'
524,79,80.86,1.86,'Rice - Fine'
525,62.75,67.07,4.32,'Rice - Medium'
526,64,63.254,-0.746,'Rice - Medium'
527,63,65.159,2.159,'Rice - Medium'
528,65,66.914,1.914,'Rice - Medium'
529,179.167,182.646,3.48,'Soybean Oil(loose)'
530,174.7,182.416,7.716,'Soybean Oil(loose)'
531,175.5,177.57,2.07,'Soybean Oil(loose)'
532,169,177.458,8.458,'Soybean Oil(loose)'
533,175.5,179.656,4.156,'Soybean Oil(loose)'
534,182.5,187.11,4.61,'Soybean Oil(loose)'
535,53.167,57.539,4.372,'Ata (Packet)'
536,57.667,58.932,1.265,'Ata (Packet)'
537,55.5,55.195,-0.305,'Ata (Packet)'
538,49,54.908,5.908,'Ata (Packet)'
539,55,58.85,3.85,'Ata (Packet)'
540,44.333,46.517,2.183,'Ata (loose) - White'
541,46.25,47.234,0.984,'Ata (loose) - White'
542,46,42.668,-3.332,'Ata (loose) - White'
543,49,44.906,-4.094,'Ata (loose) - White'
544,44.5,45.522,1.022,'Ata (loose) - White'
545,49,47.116,-1.884,'Ata (loose) - White'
546,768.333,762.239,-6.094,Beef
547,727.5,747.52,20.02,Beef
548,745,748.367,3.367,Beef
549,720,739.189,19.189,Beef
550,710,729.503,19.503,Beef
551,735,755.516,20.516,Beef
552,160,167.926,7.926,'Broiler chicken'
553,177.5,172.262,-5.238,'Broiler chicken'
554,177.5,164.674,-12.826,'Broiler chicken'
555,175,169.036,-5.964,'Broiler chicken'
556,182.5,172.414,-10.086,'Broiler chicken'
557,170,168.425,-1.575,'Broiler chicken'
558,46.167,44.979,-1.187,'Egg Farm-Red'
559,48,46.313,-1.687,'Egg Farm-Red'
560,44.5,41.897,-2.603,'Egg Farm-Red'
561,43,42.243,-0.757,'Egg Farm-Red'
562,44.5,44.171,-0.329,'Egg Farm-Red'
563,44.5,45.727,1.227,'Egg Farm-Red'
564,155,167.58,12.58,'Garlic (Imported)'
565,151.667,172.543,20.876,'Garlic (Imported)'
566,125,159.895,34.895,'Garlic (Imported)'
567,150,165.597,15.597,'Garlic (Imported)'
568,185,186.509,1.509,'Garlic (Imported)'
569,130,158.853,28.853,'Garlic (Imported)'
570,110,102.739,-7.261,'Garlic (local) - Big Size'
571,107.5,102.391,-5.109,'Garlic (local) - Big Size'
572,90,94.301,4.301,'Garlic (local) - Big Size'
573,105,95.497,-9.503,'Garlic (local) - Big Size'
