inst#,actual,predicted,error,commodity_name
97,147.5,145.501,-1.999,'Lentils - Desi-Whole'
98,97.5,97.68,0.18,Milk
99,70.833,56.9,-13.933,'Onion (local)'
100,72.125,54.068,-18.057,'Onion (local)'
101,67.5,56.23,-11.27,'Onion (local)'
102,72.5,56.246,-16.254,'Onion (local)'
103,72.5,58.442,-14.058,'Onion (local)'
104,154.5,161.976,7.476,'Palm Oil'
105,155.167,161.976,6.809,'Palm Oil'
106,156,161.971,5.971,'Palm Oil'
107,157.5,162.025,4.525,'Palm Oil'
108,170,162.015,-7.985,'Palm Oil'
109,175,183.83,8.83,'Pangash (big)'
110,185,174.66,-10.34,'Pangash (big)'
111,175,183.832,8.832,'Pangash (big)'
112,165,174.42,9.42,'Pangash (big)'
113,19,19.542,0.542,'Potato (Holland) - Red'
114,19,19.549,0.549,'Potato (Holland) - Red'
115,80.25,78.642,-1.608,'Rice - Fine'
116,77,78.574,1.574,'Rice - Fine'
117,79,78.494,-0.506,'Rice - Fine'
118,62.75,61.994,-0.756,'Rice - Medium'
119,63,61.112,-1.888,'Rice - Medium'
120,65,65.895,0.895,'Rice - Medium'
121,170,183.847,13.847,'Soybean Oil(loose)'
122,175.75,174.652,-1.098,'Soybean Oil(loose)'
123,169,174.68,5.68,'Soybean Oil(loose)'
124,174.5,174.732,0.232,'Soybean Oil(loose)'
125,182.5,183.867,1.367,'Soybean Oil(loose)'
126,53.167,50.548,-2.619,'Ata (Packet)'
127,57.667,52.747,-4.92,'Ata (Packet)'
128,55.5,51.855,-3.645,'Ata (Packet)'
129,49,47.925,-1.075,'Ata (Packet)'
130,60,54.058,-5.942,'Ata (Packet)'
131,44.333,40.919,-3.415,'Ata (loose) - White'
132,46.25,41.804,-4.446,'Ata (loose) - White'
133,49,43.977,-5.023,'Ata (loose) - White'
134,44.5,41.797,-2.703,'Ata (loose) - White'
135,49,43.116,-5.884,'Ata (loose) - White'
136,768.333,766.359,-1.974,Beef
137,731,739.444,8.444,Beef
138,720,717.865,-2.135,Beef
139,710,715.931,5.931,Beef
140,735,736.771,1.771,Beef
141,163.333,164.434,1.101,'Broiler chicken'
142,177.5,174.149,-3.351,'Broiler chicken'
143,172.5,174.176,1.676,'Broiler chicken'
144,172.5,174.546,2.046,'Broiler chicken'
145,165,164.741,-0.259,'Broiler chicken'
146,46.833,42.448,-4.385,'Egg Farm-Red'
147,47.875,43.117,-4.758,'Egg Farm-Red'
148,41,43.535,2.535,'Egg Farm-Red'
149,43.5,43.544,0.044,'Egg Farm-Red'
150,45,43.551,-1.449,'Egg Farm-Red'
151,155,152.197,-2.803,'Garlic (Imported)'
152,151.667,158.847,7.18,'Garlic (Imported)'
153,150,159.836,9.836,'Garlic (Imported)'
154,190,167.632,-22.368,'Garlic (Imported)'
155,135,136.748,1.748,'Garlic (Imported)'
156,110,104.26,-5.74,'Garlic (local) - Big Size'
157,112.5,103.309,-9.191,'Garlic (local) - Big Size'
158,105,102.051,-2.949,'Garlic (local) - Big Size'
159,110,103.61,-6.39,'Garlic (local) - Big Size'
160,100,107.547,7.547,'Garlic (local) - Big Size'
161,210,177.881,-32.119,'Ginger (Imported)'
162,167.5,159.685,-7.815,'Ginger (Imported)'
163,165,157.67,-7.33,'Ginger (Imported)'
164,165,163.614,-1.386,'Ginger (Imported)'
165,160,165.818,5.818,'Ginger (Imported)'
166,155,112.491,-42.509,'Green Chili (Local)'
167,200,164.793,-35.207,'Green Chili (Local)'
168,180,113.197,-66.803,'Green Chili (Local)'
169,155,124.414,-30.586,'Green Chili (Local)'
170,190,140.451,-49.549,'Green Chili (Local)'
171,148.75,146.254,-2.496,'Lentils - Desi-Whole'
172,145,146.512,1.512,'Lentils - Desi-Whole'
173,147.5,145.479,-2.021,'Lentils - Desi-Whole'
174,97.5,97.609,0.109,Milk
175,70.833,56.891,-13.943,'Onion (local)'
176,71.875,56.242,-15.633,'Onion (local)'
177,67.5,56.223,-11.277,'Onion (local)'
178,72.5,56.238,-16.262,'Onion (local)'
179,72.5,58.433,-14.067,'Onion (local)'
180,162.833,161.959,-0.875,'Palm Oil'
181,155.167,161.959,6.792,'Palm Oil'
182,156,161.954,5.954,'Palm Oil'
183,157.5,162.006,4.506,'Palm Oil'
184,170,161.998,-8.002,'Palm Oil'
185,175,183.856,8.856,'Pangash (big)'
186,185,174.636,-10.364,'Pangash (big)'
187,175,183.861,8.861,'Pangash (big)'
188,165,174.396,9.396,'Pangash (big)'
189,19,19.531,0.531,'Potato (Holland) - Red'
190,19,19.538,0.538,'Potato (Holland) - Red'
191,80.833,78.601,-2.232,'Rice - Fine'
192,77,78.524,1.524,'Rice - Fine'
193,79,78.445,-0.555,'Rice - Fine'
194,62.667,62.421,-0.246,'Rice - Medium'
195,63,61.101,-1.899,'Rice - Medium'
196,65,65.855,0.855,'Rice - Medium'
197,178.667,183.875,5.208,'Soybean Oil(loose)'
198,175.75,174.636,-1.114,'Soybean Oil(loose)'
199,169,174.656,5.656,'Soybean Oil(loose)'
200,174.5,174.707,0.207,'Soybean Oil(loose)'
201,182.5,183.895,1.395,'Soybean Oil(loose)'
202,53.167,50.547,-2.62,'Ata (Packet)'
203,57.667,54.057,-3.61,'Ata (Packet)'
204,55.5,51.854,-3.646,'Ata (Packet)'
205,49,47.924,-1.076,'Ata (Packet)'
206,60,54.058,-5.942,'Ata (Packet)'
207,44.333,40.918,-3.416,'Ata (loose) - White'
208,45.2,42.241,-2.959,'Ata (loose) - White'
209,49,43.976,-5.024,'Ata (loose) - White'
210,44.5,41.796,-2.704,'Ata (loose) - White'
211,49,43.115,-5.885,'Ata (loose) - White'
212,768.333,767.055,-1.278,Beef
213,727.5,739.431,11.931,Beef
214,720,717.813,-2.187,Beef
215,710,715.904,5.904,Beef
216,735,737.172,2.172,Beef
217,163.333,164.464,1.13,'Broiler chicken'
218,177.5,174.191,-3.309,'Broiler chicken'
219,172.5,174.279,1.779,'Broiler chicken'
220,182.5,174.729,-7.771,'Broiler chicken'
221,172.5,164.76,-7.74,'Broiler chicken'
222,46.833,41.574,-5.259,'Egg Farm-Red'
223,47.875,45.883,-1.992,'Egg Farm-Red'
224,41,43.535,2.535,'Egg Farm-Red'
225,43.5,44.854,1.354,'Egg Farm-Red'
226,44.5,47.046,2.546,'Egg Farm-Red'
227,155,152.65,-2.35,'Garlic (Imported)'
228,150,159.412,9.412,'Garlic (Imported)'
229,150,160.072,10.072,'Garlic (Imported)'
230,190,168.091,-21.909,'Garlic (Imported)'
231,135,137.604,2.604,'Garlic (Imported)'
232,110,104.154,-5.846,'Garlic (local) - Big Size'
233,112.5,103.305,-9.195,'Garlic (local) - Big Size'
234,105,101.985,-3.015,'Garlic (local) - Big Size'
235,110,103.571,-6.429,'Garlic (local) - Big Size'
236,100,105.302,5.302,'Garlic (local) - Big Size'
237,201.667,181.528,-20.139,'Ginger (Imported)'
238,167.5,156.932,-10.568,'Ginger (Imported)'
239,165,157.725,-7.275,'Ginger (Imported)'
240,165,164.525,-0.475,'Ginger (Imported)'
241,130,136.349,6.349,'Ginger (Imported)'
242,158.333,115.822,-42.512,'Green Chili (Local)'
243,201.25,155.313,-45.937,'Green Chili (Local)'
244,190,116.476,-73.524,'Green Chili (Local)'
245,175,126.703,-48.297,'Green Chili (Local)'
246,175,145.417,-29.583,'Green Chili (Local)'
247,148.75,140.45,-8.3,'Lentils - Desi-Whole'
248,145,140.688,-4.312,'Lentils - Desi-Whole'
249,147.5,139.741,-7.759,'Lentils - Desi-Whole'
250,97.5,97.61,0.11,Milk
251,70.833,64.972,-5.861,'Onion (local)'
252,71.875,64.981,-6.894,'Onion (local)'
253,67.5,67.145,-0.355,'Onion (local)'
254,72.5,60.607,-11.893,'Onion (local)'
255,70,67.17,-2.83,'Onion (local)'
256,162.833,161.934,-0.899,'Palm Oil'
257,157.7,161.936,4.236,'Palm Oil'
258,156,161.932,5.932,'Palm Oil'
259,157.5,161.983,4.483,'Palm Oil'
260,170,161.975,-8.025,'Palm Oil'
261,178.75,183.847,5.097,'Pangash (big)'
262,185,174.633,-10.367,'Pangash (big)'
263,175,183.853,8.853,'Pangash (big)'
264,165,174.393,9.393,'Pangash (big)'
265,19,19.53,0.53,'Potato (Holland) - Red'
266,19,19.538,0.538,'Potato (Holland) - Red'
267,83.5,78.436,-5.064,'Rice - Fine'
268,80.25,78.591,-1.659,'Rice - Fine'
269,77,78.521,1.521,'Rice - Fine'
270,79,78.441,-0.559,'Rice - Fine'
271,68.5,65.719,-2.781,'Rice - Medium'
272,62.75,62.42,-0.33,'Rice - Medium'
273,63,61.101,-1.899,'Rice - Medium'
274,65,65.885,0.885,'Rice - Medium'
275,178.667,183.865,5.198,'Soybean Oil(loose)'
276,174.8,174.622,-0.178,'Soybean Oil(loose)'
277,169,174.652,5.652,'Soybean Oil(loose)'
278,174.5,174.704,0.204,'Soybean Oil(loose)'
279,182.5,183.887,1.387,'Soybean Oil(loose)'
280,53.167,50.537,-2.63,'Ata (Packet)'
281,57.667,52.737,-4.93,'Ata (Packet)'
282,55.5,51.844,-3.656,'Ata (Packet)'
283,49,47.914,-1.086,'Ata (Packet)'
284,60,54.047,-5.953,'Ata (Packet)'
285,48.929,40.907,-8.021,'Ata (loose) - White'
286,52.083,41.794,-10.29,'Ata (loose) - White'
287,51.188,43.965,-7.222,'Ata (loose) - White'
288,48.4,41.786,-6.614,'Ata (loose) - White'
289,52.9,43.105,-9.795,'Ata (loose) - White'
290,768.333,767.248,-1.086,Beef
291,731,739.434,8.434,Beef
292,720,717.794,-2.206,Beef
293,710,715.912,5.912,Beef
294,735,737.104,2.104,Beef
295,161.167,164.331,3.164,'Broiler chicken'
296,173.045,174.315,1.27,'Broiler chicken'
297,170.083,174.235,4.152,'Broiler chicken'
298,172.7,174.908,2.208,'Broiler chicken'
299,166.875,164.572,-2.303,'Broiler chicken'
300,45.938,41.563,-4.375,'Egg Farm-Red'
301,46.769,45.511,-1.259,'Egg Farm-Red'
302,43.833,45.272,1.439,'Egg Farm-Red'
303,44.125,45.718,1.593,'Egg Farm-Red'
304,45.9,47.038,1.138,'Egg Farm-Red'
305,147.625,152.166,4.541,'Garlic (Imported)'
306,149.045,168.17,19.125,'Garlic (Imported)'
307,156.167,160.151,3.984,'Garlic (Imported)'
308,185.167,177.401,-7.766,'Garlic (Imported)'
309,131.4,136.352,4.952,'Garlic (Imported)'
310,110,103.978,-6.022,'Garlic (local) - Big Size'
311,112.5,103.277,-9.223,'Garlic (local) - Big Size'
312,105,101.849,-3.151,'Garlic (local) - Big Size'
313,110,103.461,-6.539,'Garlic (local) - Big Size'
314,100,104.972,4.972,'Garlic (local) - Big Size'
315,201.667,183.112,-18.555,'Ginger (Imported)'
316,167.5,158.017,-9.483,'Ginger (Imported)'
317,165,159.533,-5.467,'Ginger (Imported)'
318,165,164.438,-0.562,'Ginger (Imported)'
319,135,139.084,4.084,'Ginger (Imported)'
320,174.375,126.328,-48.047,'Green Chili (Local)'
321,184.077,151.19,-32.887,'Green Chili (Local)'
322,168.5,126.242,-42.258,'Green Chili (Local)'
323,165.375,138.045,-27.33,'Green Chili (Local)'
324,184.5,156.614,-27.886,'Green Chili (Local)'
325,119.125,134.573,15.448,'Lentils - Desi-Whole'
326,120.5,140.6,20.1,'Lentils - Desi-Whole'
327,126.625,139.712,13.087,'Lentils - Desi-Whole'
328,97.5,97.54,0.04,Milk
329,70.833,64.968,-5.866,'Onion (local)'
330,71.875,63.666,-8.209,'Onion (local)'
331,67.5,67.142,-0.358,'Onion (local)'
332,72.5,64.095,-8.405,'Onion (local)'
333,70,67.165,-2.835,'Onion (local)'
334,161.357,161.916,0.559,'Palm Oil'
335,156.25,161.915,5.665,'Palm Oil'
336,154.643,161.967,7.324,'Palm Oil'
337,166.8,161.959,-4.841,'Palm Oil'
338,181,183.909,2.909,'Pangash (big)'
339,202,174.609,-27.391,'Pangash (big)'
340,170.5,183.882,13.382,'Pangash (big)'
341,184,174.369,-9.631,'Pangash (big)'
342,30,19.52,-10.48,'Potato (Holland) - Red'
343,18.167,19.527,1.361,'Potato (Holland) - Red'
344,83.5,78.387,-5.113,'Rice - Fine'
345,80.833,78.537,-2.296,'Rice - Fine'
346,77,78.473,1.473,'Rice - Fine'
347,79,78.392,-0.608,'Rice - Fine'
348,68.5,65.675,-2.825,'Rice - Medium'
349,62.667,64.594,1.928,'Rice - Medium'
350,63,61.09,-1.91,'Rice - Medium'
351,65,65.846,0.846,'Rice - Medium'
352,174.25,183.892,9.642,'Soybean Oil(loose)'
353,173.633,174.6,0.966,'Soybean Oil(loose)'
354,173.333,174.629,1.295,'Soybean Oil(loose)'
355,170.938,174.679,3.741,'Soybean Oil(loose)'
356,182.5,183.916,1.416,'Soybean Oil(loose)'
357,53.167,50.53,-2.636,'Ata (Packet)'
358,57.667,52.292,-5.374,'Ata (Packet)'
359,55.5,51.838,-3.662,'Ata (Packet)'
360,49,47.907,-1.093,'Ata (Packet)'
361,60,54.041,-5.959,'Ata (Packet)'
362,44.333,42.648,-1.685,'Ata (loose) - White'
363,45.2,42.115,-3.085,'Ata (loose) - White'
364,44.5,40.004,-4.496,'Ata (loose) - White'
365,49,43.959,-5.041,'Ata (loose) - White'
366,44.5,41.78,-2.72,'Ata (loose) - White'
367,49,43.098,-5.902,'Ata (loose) - White'
368,768.333,767.178,-1.155,Beef
369,731,739.462,8.462,Beef
370,745,740.414,-4.586,Beef
371,720,717.77,-2.23,Beef
372,710,715.914,5.914,Beef
373,735,737.081,2.081,Beef
374,163.333,164.267,0.933,'Broiler chicken'
375,177.5,174.355,-3.145,'Broiler chicken'
376,177.5,164.562,-12.938,'Broiler chicken'
377,175,174.204,-0.796,'Broiler chicken'
378,182.5,174.845,-7.655,'Broiler chicken'
379,170,164.491,-5.509,'Broiler chicken'
380,46.167,44.615,-1.552,'Egg Farm-Red'
381,47.875,46.305,-1.57,'Egg Farm-Red'
382,44.5,44.814,0.314,'Egg Farm-Red'
383,43,45.267,2.267,'Egg Farm-Red'
384,44.5,46.586,2.086,'Egg Farm-Red'
385,44.5,46.595,2.095,'Egg Farm-Red'
386,155,152.195,-2.805,'Garlic (Imported)'
387,150,173.827,23.827,'Garlic (Imported)'
388,135,136.677,1.677,'Garlic (Imported)'
389,150,160.242,10.242,'Garlic (Imported)'
390,185,182.588,-2.412,'Garlic (Imported)'
391,130,135.683,5.683,'Garlic (Imported)'
392,110,103.833,-6.167,'Garlic (local) - Big Size'
393,112.5,103.205,-9.295,'Garlic (local) - Big Size'
394,90,96.505,6.505,'Garlic (local) - Big Size'
395,105,101.737,-3.263,'Garlic (local) - Big Size'
396,110,103.376,-6.624,'Garlic (local) - Big Size'
397,100,104.571,4.571,'Garlic (local) - Big Size'
398,201.667,180.495,-21.171,'Ginger (Imported)'
399,167.5,158.328,-9.172,'Ginger (Imported)'
400,115,119.534,4.534,'Ginger (Imported)'
401,165,159.465,-5.535,'Ginger (Imported)'
402,165,164.227,-0.773,'Ginger (Imported)'
403,135,139.649,4.649,'Ginger (Imported)'
404,153.333,131.815,-21.518,'Green Chili (Local)'
405,201.25,156.896,-44.354,'Green Chili (Local)'
406,135,122.227,-12.773,'Green Chili (Local)'
407,190,132.517,-57.483,'Green Chili (Local)'
408,175,145.648,-29.352,'Green Chili (Local)'
409,180,159.304,-20.696,'Green Chili (Local)'
410,148.75,149.193,0.443,'Lentils - Desi-Whole'
411,145,149.189,4.189,'Lentils - Desi-Whole'
412,147.5,148.962,1.462,'Lentils - Desi-Whole'
413,97.5,97.495,-0.005,Milk
414,70.833,67.146,-3.687,'Onion (local)'
415,71.875,66.499,-5.376,'Onion (local)'
416,67.5,64.953,-2.547,'Onion (local)'
417,72.5,66.276,-6.224,'Onion (local)'
418,70,67.159,-2.841,'Onion (local)'
419,162.833,161.905,-0.928,'Palm Oil'
420,155.167,161.91,6.743,'Palm Oil'
421,157.5,161.846,4.346,'Palm Oil'
422,156,161.906,5.906,'Palm Oil'
423,157.5,161.957,4.457,'Palm Oil'
424,167.5,161.95,-5.55,'Palm Oil'
425,178.75,183.919,5.169,'Pangash (big)'
426,175,183.844,8.844,'Pangash (big)'
427,185,174.596,-10.404,'Pangash (big)'
428,175,183.897,8.897,'Pangash (big)'
429,165,174.356,9.356,'Pangash (big)'
430,19,19.514,0.514,'Potato (Holland) - Red'
431,19,19.521,0.521,'Potato (Holland) - Red'
432,83.5,78.356,-5.144,'Rice - Fine'
433,80.833,78.509,-2.324,'Rice - Fine'
434,76,78.441,2.441,'Rice - Fine'
435,79,78.36,-0.64,'Rice - Fine'
436,68.5,65.644,-2.856,'Rice - Medium'
437,62.667,61.822,-0.844,'Rice - Medium'
438,64,61.934,-2.066,'Rice - Medium'
439,63,61.084,-1.916,'Rice - Medium'
440,65,65.82,0.82,'Rice - Medium'
441,178.667,174.327,-4.34,'Soybean Oil(loose)'
442,174.8,174.6,-0.2,'Soybean Oil(loose)'
443,173.5,174.348,0.848,'Soybean Oil(loose)'
444,169,174.627,5.627,'Soybean Oil(loose)'
445,174.5,174.666,0.166,'Soybean Oil(loose)'
446,182.5,183.931,1.431,'Soybean Oil(loose)'
447,53.167,54.02,0.853,'Ata (Packet)'
448,57.667,52.723,-4.944,'Ata (Packet)'
449,55.5,51.831,-3.669,'Ata (Packet)'
450,49,47.901,-1.099,'Ata (Packet)'
451,60,54.035,-5.965,'Ata (Packet)'
452,44.333,43.517,-0.816,'Ata (loose) - White'
453,45.2,42.437,-2.763,'Ata (loose) - White'
454,46,39.998,-6.002,'Ata (loose) - White'
455,49,43.953,-5.047,'Ata (loose) - White'
456,44.5,41.773,-2.727,'Ata (loose) - White'
457,49,43.092,-5.908,'Ata (loose) - White'
458,768.333,767.512,-0.821,Beef
459,727.5,739.471,11.971,Beef
460,745,740.418,-4.582,Beef
461,720,717.747,-2.253,Beef
462,710,715.918,5.918,Beef
463,735,737.047,2.047,Beef
464,160,164.211,4.211,'Broiler chicken'
465,177.5,174.013,-3.487,'Broiler chicken'
466,177.5,164.475,-13.025,'Broiler chicken'
467,175,174.143,-0.857,'Broiler chicken'
468,182.5,174.901,-7.599,'Broiler chicken'
469,170,164.631,-5.369,'Broiler chicken'
470,46.167,45.703,-0.464,'Egg Farm-Red'
471,47.875,46.3,-1.575,'Egg Farm-Red'
472,44.5,44.808,0.308,'Egg Farm-Red'
473,43,45.261,2.261,'Egg Farm-Red'
474,44.5,46.581,2.081,'Egg Farm-Red'
475,44.5,46.589,2.089,'Egg Farm-Red'
476,155,150.689,-4.311,'Garlic (Imported)'
477,150,179.885,29.885,'Garlic (Imported)'
478,135,136.347,1.347,'Garlic (Imported)'
479,150,160.332,10.332,'Garlic (Imported)'
480,185,187.936,2.936,'Garlic (Imported)'
481,130,135.098,5.098,'Garlic (Imported)'
482,110,103.48,-6.52,'Garlic (local) - Big Size'
483,112.5,103.139,-9.361,'Garlic (local) - Big Size'
484,90,96.252,6.252,'Garlic (local) - Big Size'
485,105,101.628,-3.372,'Garlic (local) - Big Size'
486,110,103.294,-6.706,'Garlic (local) - Big Size'
487,100,104.342,4.342,'Garlic (local) - Big Size'
488,201.667,169.656,-32.011,'Ginger (Imported)'
489,167.5,158.508,-8.992,'Ginger (Imported)'
490,115,119.893,4.893,'Ginger (Imported)'
491,165,159.478,-5.522,'Ginger (Imported)'
492,165,164.12,-0.88,'Ginger (Imported)'
493,135,141.494,6.494,'Ginger (Imported)'
494,153.333,138.083,-15.251,'Green Chili (Local)'
495,185,162.612,-22.388,'Green Chili (Local)'
496,150,129.06,-20.94,'Green Chili (Local)'
497,190,136.457,-53.543,'Green Chili (Local)'
498,175,153.34,-21.66,'Green Chili (Local)'
499,200,169.365,-30.635,'Green Chili (Local)'
500,148.75,149.142,0.392,'Lentils - Desi-Whole'
501,145,149.098,4.098,'Lentils - Desi-Whole'
502,152.5,148.88,-3.62,'Lentils - Desi-Whole'
503,97.5,97.453,-0.047,Milk
504,70.833,64.958,-5.875,'Onion (local)'
505,71.875,70.355,-1.52,'Onion (local)'
506,67.5,64.947,-2.553,'Onion (local)'
507,72.5,69.33,-3.17,'Onion (local)'
508,70,67.153,-2.847,'Onion (local)'
509,163.5,161.891,-1.609,'Palm Oil'
510,155.5,161.901,6.401,'Palm Oil'
511,159.5,161.837,2.337,'Palm Oil'
512,156,161.896,5.896,'Palm Oil'
513,159,161.948,2.948,'Palm Oil'
514,167.5,161.94,-5.56,'Palm Oil'
515,178.75,183.92,5.17,'Pangash (big)'
516,175,183.86,8.86,'Pangash (big)'
517,185,174.582,-10.418,'Pangash (big)'
518,175,183.913,8.913,'Pangash (big)'
519,165,174.342,9.342,'Pangash (big)'
520,19,19.507,0.507,'Potato (Holland) - Red'
521,19,19.515,0.515,'Potato (Holland) - Red'
522,80.25,78.481,-1.769,'Rice - Fine'
523,76,78.412,2.412,'Rice - Fine'
524,79,78.331,-0.669,'Rice - Fine'
525,62.75,61.815,-0.935,'Rice - Medium'
526,64,61.928,-2.072,'Rice - Medium'
527,63,61.078,-1.922,'Rice - Medium'
528,65,65.797,0.797,'Rice - Medium'
529,179.167,174.298,-4.869,'Soybean Oil(loose)'
530,174.7,174.571,-0.129,'Soybean Oil(loose)'
531,175.5,174.338,-1.162,'Soybean Oil(loose)'
532,169,174.587,5.587,'Soybean Oil(loose)'
533,175.5,174.658,-0.842,'Soybean Oil(loose)'
534,182.5,183.947,1.447,'Soybean Oil(loose)'
535,53.167,50.526,-2.641,'Ata (Packet)'
536,57.667,54.47,-3.197,'Ata (Packet)'
537,55.5,51.83,-3.67,'Ata (Packet)'
538,49,47.9,-1.1,'Ata (Packet)'
539,55,54.033,-0.967,'Ata (Packet)'
540,44.333,42.643,-1.69,'Ata (loose) - White'
541,46.25,42.436,-3.814,'Ata (loose) - White'
542,46,39.997,-6.003,'Ata (loose) - White'
543,49,43.952,-5.048,'Ata (loose) - White'
544,44.5,41.772,-2.728,'Ata (loose) - White'
545,49,43.091,-5.909,'Ata (loose) - White'
546,768.333,767.392,-0.942,Beef
547,727.5,739.467,11.967,Beef
548,745,740.411,-4.589,Beef
549,720,717.714,-2.286,Beef
550,710,715.911,5.911,Beef
551,735,737.079,2.079,Beef
552,160,164.485,4.485,'Broiler chicken'
553,177.5,173.935,-3.565,'Broiler chicken'
554,177.5,164.605,-12.895,'Broiler chicken'
555,175,174.127,-0.873,'Broiler chicken'
556,182.5,175.179,-7.321,'Broiler chicken'
557,170,164.622,-5.378,'Broiler chicken'
558,46.167,47.013,0.846,'Egg Farm-Red'
559,48,47.755,-0.245,'Egg Farm-Red'
560,44.5,47.429,2.929,'Egg Farm-Red'
561,43,45.26,2.26,'Egg Farm-Red'
562,44.5,47.017,2.517,'Egg Farm-Red'
563,44.5,48.772,4.272,'Egg Farm-Red'
564,155,136.245,-18.755,'Garlic (Imported)'
565,151.667,177.965,26.298,'Garlic (Imported)'
566,125,136.491,11.491,'Garlic (Imported)'
567,150,161.666,11.666,'Garlic (Imported)'
568,185,187.56,2.56,'Garlic (Imported)'
