inst#,actual,predicted,error,commodity_name
5839,183.5,185.285,1.785,'Soybean Oil(loose)'
5840,55.25,60.558,5.308,'Ata (Packet)'
5841,60,60.626,0.626,'Ata (Packet)'
5842,57.5,60.596,3.096,'Ata (Packet)'
5843,55.5,60.579,5.079,'Ata (Packet)'
5844,54,50.861,-3.139,'Ata (Packet)'
5845,55,60.563,5.563,'Ata (Packet)'
5846,46.25,45.216,-1.034,'Ata (loose) - White'
5847,46.875,46.808,-0.067,'Ata (loose) - White'
5848,46.5,45.102,-1.398,'Ata (loose) - White'
5849,45.5,45.805,0.305,'Ata (loose) - White'
5850,46,47.259,1.259,'Ata (loose) - White'
5851,43.5,44.016,0.516,'Ata (loose) - White'
5852,47.5,46.177,-1.323,'Ata (loose) - White'
5853,770,769.418,-0.582,Beef
5854,732.5,729.881,-2.619,Beef
5855,745,744.899,-0.101,Beef
5856,745,746.114,1.114,Beef
5857,725,727.497,2.497,Beef
5858,710,713.617,3.617,Beef
5859,735,736.84,1.84,Beef
5860,161.25,163.438,2.188,'Broiler chicken'
5861,168.333,176.598,8.265,'Broiler chicken'
5862,165,176.725,11.725,'Broiler chicken'
5863,162.5,154.734,-7.766,'Broiler chicken'
5864,165,160.728,-4.272,'Broiler chicken'
5865,172.5,176.655,4.155,'Broiler chicken'
5866,162.5,163.876,1.376,'Broiler chicken'
5867,45.75,44.243,-1.507,'Egg Farm-Red'
5868,45.5,46.167,0.667,'Egg Farm-Red'
5869,46,47.971,1.971,'Egg Farm-Red'
5870,39,43.994,4.994,'Egg Farm-Red'
5871,41,42.925,1.925,'Egg Farm-Red'
5872,42.5,44.725,2.225,'Egg Farm-Red'
5873,43.5,45.804,2.304,'Egg Farm-Red'
5874,130,138.196,8.196,'Garlic (Imported)'
5875,167.5,164.708,-2.792,'Garlic (Imported)'
5876,175,174.246,-0.754,'Garlic (Imported)'
5877,155,163.599,8.599,'Garlic (Imported)'
5878,165,164.769,-0.231,'Garlic (Imported)'
5879,165,162.346,-2.654,'Garlic (Imported)'
5880,160,168.451,8.451,'Garlic (Imported)'
5881,86.25,90.329,4.079,'Garlic (local) - Big Size'
5882,95,103.571,8.571,'Garlic (local) - Big Size'
5883,110,103.67,-6.33,'Garlic (local) - Big Size'
5884,85,85.571,0.571,'Garlic (local) - Big Size'
5885,75,89.762,14.762,'Garlic (local) - Big Size'
5886,105,103.995,-1.005,'Garlic (local) - Big Size'
5887,95,90.811,-4.189,'Garlic (local) - Big Size'
5888,170,164.697,-5.303,'Ginger (Imported)'
5889,166.667,155.334,-11.333,'Ginger (Imported)'
5890,150,152.257,2.257,'Ginger (Imported)'
5891,130,121.795,-8.205,'Ginger (Imported)'
5892,125,137.84,12.84,'Ginger (Imported)'
5893,145,143.598,-1.402,'Ginger (Imported)'
5894,165,163.115,-1.885,'Ginger (Imported)'
5895,117.5,128.788,11.288,'Green Chili (Local)'
5896,146.667,153.552,6.885,'Green Chili (Local)'
5897,130,144.273,14.273,'Green Chili (Local)'
5898,130,113.989,-16.011,'Green Chili (Local)'
5899,105,118.385,13.385,'Green Chili (Local)'
5900,110,118.4,8.4,'Green Chili (Local)'
5901,110,124.88,14.88,'Green Chili (Local)'
5902,154.167,155.921,1.754,'Lentils - Desi-Whole'
5903,155,158.456,3.456,'Lentils - Desi-Whole'
5904,150,159.741,9.741,'Lentils - Desi-Whole'
5905,155,154.74,-0.26,'Lentils - Desi-Whole'
5906,97.5,97.654,0.154,Milk
5907,75,76.325,1.325,Milk
5908,103.75,99.987,-3.763,'Onion (local)'
5909,108.333,99.845,-8.489,'Onion (local)'
5910,112.5,79.268,-33.232,'Onion (local)'
5911,96,99.568,3.568,'Onion (local)'
5912,102.5,100.159,-2.341,'Onion (local)'
5913,107.5,79.253,-28.247,'Onion (local)'
5914,159,162.151,3.151,'Palm Oil'
5915,161.75,162.205,0.455,'Palm Oil'
5916,156,162.145,6.145,'Palm Oil'
5917,156.5,162.056,5.556,'Palm Oil'
5918,156,155.68,-0.32,'Palm Oil'
5919,159,162.094,3.094,'Palm Oil'
5920,167.5,167.375,-0.125,'Palm Oil'
5921,185,185.317,0.317,'Pangash (big)'
5922,175,176.629,1.629,'Pangash (big)'
5923,185,185.378,0.378,'Pangash (big)'
5924,175,176.607,1.607,'Pangash (big)'
5925,185,185.287,0.287,'Pangash (big)'
5926,175,175.135,0.135,'Pangash (big)'
5927,170,174.986,4.986,'Pangash (big)'
5928,19,16.554,-2.446,'Potato (Holland) - Red'
5929,21,19.435,-1.565,'Potato (Holland) - Red'
5930,83.5,82.563,-0.937,'Rice - Fine'
5931,80,79.278,-0.722,'Rice - Fine'
5932,78,79.403,1.403,'Rice - Fine'
5933,76,79.187,3.187,'Rice - Fine'
5934,79,79.271,0.271,'Rice - Fine'
5935,68.5,72.157,3.657,'Rice - Medium'
5936,61.833,60.666,-1.167,'Rice - Medium'
5937,65,71.418,6.418,'Rice - Medium'
5938,64,60.686,-3.314,'Rice - Medium'
5939,62,60.672,-1.328,'Rice - Medium'
5940,65,60.708,-4.292,'Rice - Medium'
5941,171.75,176.66,4.91,'Soybean Oil(loose)'
5942,177.375,176.629,-0.746,'Soybean Oil(loose)'
5943,177,175.137,-1.863,'Soybean Oil(loose)'
5944,173.5,175,1.5,'Soybean Oil(loose)'
5945,173,175.042,2.042,'Soybean Oil(loose)'
5946,179,176.647,-2.353,'Soybean Oil(loose)'
5947,183.5,185.265,1.765,'Soybean Oil(loose)'
5948,55.25,60.562,5.312,'Ata (Packet)'
5949,60,60.63,0.63,'Ata (Packet)'
5950,57.5,60.601,3.101,'Ata (Packet)'
5951,55.5,60.583,5.083,'Ata (Packet)'
5952,54,60.555,6.555,'Ata (Packet)'
5953,55,60.568,5.568,'Ata (Packet)'
5954,46.25,45.217,-1.033,'Ata (loose) - White'
5955,46.875,46.541,-0.334,'Ata (loose) - White'
5956,46.5,45.105,-1.395,'Ata (loose) - White'
5957,45.5,45.807,0.307,'Ata (loose) - White'
5958,46,47.261,1.261,'Ata (loose) - White'
5959,43.5,44.018,0.518,'Ata (loose) - White'
5960,47.5,46.179,-1.321,'Ata (loose) - White'
5961,770,769.477,-0.523,Beef
5962,732.5,732.652,0.152,Beef
5963,745,744.9,-0.1,Beef
5964,745,746.114,1.114,Beef
5965,725,727.499,2.499,Beef
5966,710,713.618,3.618,Beef
5967,735,736.841,1.841,Beef
5968,161.25,164.128,2.878,'Broiler chicken'
5969,168.333,176.595,8.262,'Broiler chicken'
5970,165,176.725,11.725,'Broiler chicken'
5971,157.5,162.727,5.227,'Broiler chicken'
5972,165,163.2,-1.8,'Broiler chicken'
5973,172.5,176.654,4.154,'Broiler chicken'
5974,162.5,162.539,0.039,'Broiler chicken'
5975,45.75,44.005,-1.745,'Egg Farm-Red'
5976,45.5,45.629,0.129,'Egg Farm-Red'
5977,46,47.253,1.253,'Egg Farm-Red'
5978,39,43.996,4.996,'Egg Farm-Red'
5979,41,41.487,0.487,'Egg Farm-Red'
5980,42.5,44.007,1.507,'Egg Farm-Red'
5981,43.5,47.245,3.745,'Egg Farm-Red'
5982,130,138.362,8.362,'Garlic (Imported)'
5983,167.5,172.384,4.884,'Garlic (Imported)'
5984,175,174.203,-0.797,'Garlic (Imported)'
5985,175,163.898,-11.102,'Garlic (Imported)'
5986,165,166.691,1.691,'Garlic (Imported)'
5987,165,162.834,-2.166,'Garlic (Imported)'
5988,160,166.41,6.41,'Garlic (Imported)'
5989,86.25,89.827,3.577,'Garlic (local) - Big Size'
5990,95,103.586,8.586,'Garlic (local) - Big Size'
5991,110,103.926,-6.074,'Garlic (local) - Big Size'
5992,95,87.397,-7.603,'Garlic (local) - Big Size'
5993,75,89.617,14.617,'Garlic (local) - Big Size'
5994,105,104.036,-0.964,'Garlic (local) - Big Size'
5995,95,90.314,-4.686,'Garlic (local) - Big Size'
5996,170,164.868,-5.132,'Ginger (Imported)'
5997,166.667,156.788,-9.879,'Ginger (Imported)'
5998,150,155.243,5.243,'Ginger (Imported)'
5999,130,122.314,-7.686,'Ginger (Imported)'
6000,125,155.072,30.072,'Ginger (Imported)'
6001,145,143.381,-1.619,'Ginger (Imported)'
6002,165,155.271,-9.729,'Ginger (Imported)'
6003,117.5,127.354,9.854,'Green Chili (Local)'
6004,140,150.181,10.181,'Green Chili (Local)'
6005,130,141.455,11.455,'Green Chili (Local)'
6006,110,115.574,5.574,'Green Chili (Local)'
6007,105,116.261,11.261,'Green Chili (Local)'
6008,110,118.168,8.168,'Green Chili (Local)'
6009,110,123.752,13.752,'Green Chili (Local)'
6010,154.167,155.901,1.734,'Lentils - Desi-Whole'
6011,155,153.946,-1.054,'Lentils - Desi-Whole'
6012,135,154.037,19.037,'Lentils - Desi-Whole'
6013,155,154.669,-0.331,'Lentils - Desi-Whole'
6014,97.5,97.683,0.183,Milk
6015,75,76.621,1.621,Milk
6016,103.75,73.793,-29.957,'Onion (local)'
6017,109.167,100.305,-8.861,'Onion (local)'
6018,112.5,79.28,-33.22,'Onion (local)'
6019,95,71.788,-23.212,'Onion (local)'
6020,107.5,100.628,-6.872,'Onion (local)'
6021,107.5,99.863,-7.637,'Onion (local)'
6022,159,162.147,3.147,'Palm Oil'
6023,161.75,162.224,0.474,'Palm Oil'
6024,156,156.034,0.034,'Palm Oil'
6025,156.5,162.052,5.552,'Palm Oil'
6026,156,155.694,-0.306,'Palm Oil'
6027,159,162.097,3.097,'Palm Oil'
6028,167.5,167.459,-0.041,'Palm Oil'
6029,185,185.316,0.316,'Pangash (big)'
6030,175,176.648,1.648,'Pangash (big)'
6031,185,185.377,0.377,'Pangash (big)'
6032,175,176.606,1.606,'Pangash (big)'
6033,185,185.292,0.292,'Pangash (big)'
6034,175,175.147,0.147,'Pangash (big)'
6035,170,175.032,5.032,'Pangash (big)'
6036,19,16.558,-2.442,'Potato (Holland) - Red'
6037,21,19.437,-1.563,'Potato (Holland) - Red'
6038,83.5,82.76,-0.74,'Rice - Fine'
6039,80,79.315,-0.685,'Rice - Fine'
6040,78,79.252,1.252,'Rice - Fine'
6041,76,79.2,3.2,'Rice - Fine'
6042,79,79.284,0.284,'Rice - Fine'
6043,68.5,72.349,3.849,'Rice - Medium'
6044,61.833,60.674,-1.159,'Rice - Medium'
6045,65,71.635,6.635,'Rice - Medium'
6046,64,60.69,-3.31,'Rice - Medium'
6047,62,60.676,-1.324,'Rice - Medium'
6048,65,60.713,-4.287,'Rice - Medium'
6049,171.75,176.662,4.912,'Soybean Oil(loose)'
6050,177.375,176.624,-0.751,'Soybean Oil(loose)'
6051,177,175.153,-1.847,'Soybean Oil(loose)'
6052,175.5,175.013,-0.487,'Soybean Oil(loose)'
6053,173,175.064,2.064,'Soybean Oil(loose)'
6054,179,176.654,-2.346,'Soybean Oil(loose)'
6055,183.5,185.264,1.764,'Soybean Oil(loose)'
6056,55.25,60.593,5.343,'Ata (Packet)'
6057,60,60.629,0.629,'Ata (Packet)'
6058,57.5,60.599,3.099,'Ata (Packet)'
6059,55.5,60.581,5.081,'Ata (Packet)'
6060,54,60.553,6.553,'Ata (Packet)'
6061,55,60.566,5.566,'Ata (Packet)'
6062,46.25,44.015,-2.235,'Ata (loose) - White'
6063,46.875,46.536,-0.339,'Ata (loose) - White'
6064,46.5,45.101,-1.399,'Ata (loose) - White'
6065,45.5,45.444,-0.056,'Ata (loose) - White'
6066,46,47.257,1.257,'Ata (loose) - White'
6067,44.5,44.014,-0.486,'Ata (loose) - White'
6068,47.5,46.175,-1.325,'Ata (loose) - White'
6069,770,769.653,-0.347,Beef
6070,732.5,732.687,0.187,Beef
6071,745,746.195,1.195,Beef
6072,745,746.138,1.138,Beef
6073,725,727.523,2.523,Beef
6074,710,713.641,3.641,Beef
6075,735,736.864,1.864,Beef
6076,161.25,170.033,8.783,'Broiler chicken'
6077,168.333,168.938,0.605,'Broiler chicken'
6078,165,176.863,11.863,'Broiler chicken'
6079,157.5,163.063,5.563,'Broiler chicken'
6080,165,168.562,3.562,'Broiler chicken'
6081,172.5,176.675,4.175,'Broiler chicken'
6082,162.5,162.693,0.193,'Broiler chicken'
6083,45.75,44.002,-1.748,'Egg Farm-Red'
6084,45.5,45.266,-0.234,'Egg Farm-Red'
6085,45,47.25,2.25,'Egg Farm-Red'
6086,39,41.833,2.833,'Egg Farm-Red'
6087,41,41.484,0.484,'Egg Farm-Red'
6088,42.5,44.004,1.504,'Egg Farm-Red'
6089,43.5,47.244,3.744,'Egg Farm-Red'
6090,142.5,157.443,14.943,'Garlic (Imported)'
6091,163.333,172.152,8.818,'Garlic (Imported)'
6092,175,174.941,-0.059,'Garlic (Imported)'
6093,175,162.932,-12.068,'Garlic (Imported)'
6094,175,172.937,-2.063,'Garlic (Imported)'
6095,165,163.202,-1.798,'Garlic (Imported)'
6096,180,165.586,-14.414,'Garlic (Imported)'
6097,86.25,83.529,-2.721,'Garlic (local) - Big Size'
6098,93.333,103.638,10.304,'Garlic (local) - Big Size'
6099,90,104.121,14.121,'Garlic (local) - Big Size'
6100,95,87.915,-7.085,'Garlic (local) - Big Size'
6101,80,89.46,9.46,'Garlic (local) - Big Size'
6102,105,104.092,-0.908,'Garlic (local) - Big Size'
6103,90,90.075,0.075,'Garlic (local) - Big Size'
6104,162.5,172.325,9.825,'Ginger (Imported)'
6105,166.667,163.26,-3.407,'Ginger (Imported)'
6106,150,161.71,11.71,'Ginger (Imported)'
6107,130,123.009,-6.991,'Ginger (Imported)'
6108,130,155.078,25.078,'Ginger (Imported)'
6109,145,143.361,-1.639,'Ginger (Imported)'
6110,160,155.389,-4.611,'Ginger (Imported)'
6111,130,125.958,-4.042,'Green Chili (Local)'
6112,151.667,142.85,-8.817,'Green Chili (Local)'
6113,130,153.921,23.921,'Green Chili (Local)'
6114,130,120.887,-9.113,'Green Chili (Local)'
6115,130,113.218,-16.782,'Green Chili (Local)'
6116,130,123.275,-6.725,'Green Chili (Local)'
6117,165,149.812,-15.188,'Green Chili (Local)'
6118,154.167,155.96,1.793,'Lentils - Desi-Whole'
6119,162.5,158.766,-3.734,'Lentils - Desi-Whole'
6120,135,149.807,14.807,'Lentils - Desi-Whole'
6121,155,150.849,-4.151,'Lentils - Desi-Whole'
6122,97.5,97.683,0.183,Milk
6123,75,77.17,2.17,Milk
6124,103.75,100.092,-3.658,'Onion (local)'
6125,106.667,100.56,-6.106,'Onion (local)'
6126,112.5,79.281,-33.219,'Onion (local)'
6127,95,71.956,-23.044,'Onion (local)'
6128,105,100.89,-4.11,'Onion (local)'
6129,110,100.056,-9.944,'Onion (local)'
6130,159,155.806,-3.194,'Palm Oil'
6131,161.75,162.249,0.499,'Palm Oil'
6132,156,156.029,0.029,'Palm Oil'
6133,156.5,162.076,5.576,'Palm Oil'
6134,156,155.697,-0.303,'Palm Oil'
6135,159,162.14,3.14,'Palm Oil'
6136,167.5,167.788,0.288,'Palm Oil'
6137,185,185.336,0.336,'Pangash (big)'
6138,175,176.667,1.667,'Pangash (big)'
6139,185,185.396,0.396,'Pangash (big)'
6140,175,176.626,1.626,'Pangash (big)'
6141,185,185.305,0.305,'Pangash (big)'
6142,175,175.217,0.217,'Pangash (big)'
6143,170,175.07,5.07,'Pangash (big)'
6144,25,16.553,-8.447,'Potato (Holland) - Red'
6145,21,19.434,-1.566,'Potato (Holland) - Red'
6146,79.667,79.317,-0.35,'Rice - Fine'
6147,78,79.253,1.253,'Rice - Fine'
6148,76,79.201,3.201,'Rice - Fine'
6149,76.5,79.285,2.785,'Rice - Fine'
6150,61.5,60.673,-0.827,'Rice - Medium'
6151,65,71.776,6.776,'Rice - Medium'
6152,64,60.688,-3.312,'Rice - Medium'
6153,63,60.674,-2.326,'Rice - Medium'
6154,62.5,60.711,-1.789,'Rice - Medium'
6155,171.75,176.646,4.896,'Soybean Oil(loose)'
6156,177.375,176.644,-0.731,'Soybean Oil(loose)'
6157,176,175.224,-0.776,'Soybean Oil(loose)'
6158,175.5,175.083,-0.417,'Soybean Oil(loose)'
6159,173,175.125,2.125,'Soybean Oil(loose)'
6160,179,176.674,-2.326,'Soybean Oil(loose)'
6161,183.5,185.288,1.788,'Soybean Oil(loose)'
6162,57.5,60.563,3.063,'Ata (Packet)'
6163,60,60.63,0.63,'Ata (Packet)'
6164,57.5,60.6,3.1,'Ata (Packet)'
6165,55.5,60.583,5.083,'Ata (Packet)'
6166,54,60.555,6.555,'Ata (Packet)'
6167,55,60.567,5.567,'Ata (Packet)'
6168,45.5,45.214,-0.286,'Ata (loose) - White'
6169,47,46.537,-0.463,'Ata (loose) - White'
6170,46.5,45.101,-1.399,'Ata (loose) - White'
6171,45.5,44.725,-0.775,'Ata (loose) - White'
6172,46,47.257,1.257,'Ata (loose) - White'
6173,44.5,44.015,-0.485,'Ata (loose) - White'
6174,47.5,46.176,-1.324,'Ata (loose) - White'
6175,775,769.562,-5.438,Beef
6176,728.333,732.687,4.353,Beef
6177,745,746.195,1.195,Beef
6178,745,746.138,1.138,Beef
6179,725,727.525,2.525,Beef
6180,710,713.641,3.641,Beef
6181,735,736.864,1.864,Beef
6182,175,165.376,-9.624,'Broiler chicken'
6183,166.667,169.369,2.702,'Broiler chicken'
6184,165,176.743,11.743,'Broiler chicken'
6185,157.5,159.584,2.084,'Broiler chicken'
6186,165,169.058,4.058,'Broiler chicken'
6187,172.5,176.671,4.171,'Broiler chicken'
6188,162.5,162.78,0.28,'Broiler chicken'
6189,44.5,43.643,-0.857,'Egg Farm-Red'
6190,44.333,45.266,0.933,'Egg Farm-Red'
6191,46,47.251,1.251,'Egg Farm-Red'
6192,39,41.833,2.833,'Egg Farm-Red'
6193,41,41.484,0.484,'Egg Farm-Red'
6194,42.5,44.004,1.504,'Egg Farm-Red'
6195,43,47.244,4.244,'Egg Farm-Red'
6196,170,147.913,-22.087,'Garlic (Imported)'
6197,172.5,173.382,0.882,'Garlic (Imported)'
6198,182.5,174.25,-8.25,'Garlic (Imported)'
6199,175,163.114,-11.886,'Garlic (Imported)'
6200,175,173.6,-1.4,'Garlic (Imported)'
6201,165,163.556,-1.444,'Garlic (Imported)'
6202,180,167.295,-12.705,'Garlic (Imported)'
6203,77.5,89.32,11.82,'Garlic (local) - Big Size'
6204,93.333,103.652,10.319,'Garlic (local) - Big Size'
6205,110,104.135,-5.865,'Garlic (local) - Big Size'
6206,95,88.387,-6.613,'Garlic (local) - Big Size'
6207,80,89.29,9.29,'Garlic (local) - Big Size'
6208,105,104.106,-0.894,'Garlic (local) - Big Size'
6209,90,89.72,-0.28,'Garlic (local) - Big Size'
6210,170,171.018,1.018,'Ginger (Imported)'
6211,166.667,163.803,-2.863,'Ginger (Imported)'
6212,170,160.802,-9.198,'Ginger (Imported)'
6213,130,123.381,-6.619,'Ginger (Imported)'
6214,130,155.086,25.086,'Ginger (Imported)'
6215,145,143.32,-1.68,'Ginger (Imported)'
6216,165,157.385,-7.615,'Ginger (Imported)'
6217,155,124.435,-30.565,'Green Chili (Local)'
6218,165,141.822,-23.178,'Green Chili (Local)'
6219,170,153.023,-16.977,'Green Chili (Local)'
6220,130,124.588,-5.412,'Green Chili (Local)'
6221,130,111.191,-18.809,'Green Chili (Local)'
6222,130,119.796,-10.204,'Green Chili (Local)'
6223,165,150.341,-14.659,'Green Chili (Local)'
6224,154.167,155.973,1.806,'Lentils - Desi-Whole'
6225,157.5,158.521,1.021,'Lentils - Desi-Whole'
6226,135,149.814,14.814,'Lentils - Desi-Whole'
6227,155,155.893,0.893,'Lentils - Desi-Whole'
6228,97.5,97.693,0.193,Milk
6229,75,77.268,2.268,Milk
6230,102.5,100.746,-1.754,'Onion (local)'
6231,105.833,100.702,-5.131,'Onion (local)'
6232,115,79.285,-35.715,'Onion (local)'
6233,95,72.019,-22.981,'Onion (local)'
6234,105,100.94,-4.06,'Onion (local)'
6235,107.5,100.212,-7.288,'Onion (local)'
6236,156.5,162.026,5.526,'Palm Oil'
6237,161.75,162.242,0.492,'Palm Oil'
6238,156,156.035,0.035,'Palm Oil'
6239,156.5,162.077,5.577,'Palm Oil'
6240,156,155.702,-0.298,'Palm Oil'
6241,159,162.141,3.141,'Palm Oil'
6242,167.5,167.812,0.312,'Palm Oil'
6243,185,185.335,0.335,'Pangash (big)'
6244,167.5,176.666,9.166,'Pangash (big)'
6245,170,185.395,15.395,'Pangash (big)'
6246,175,176.625,1.625,'Pangash (big)'
6247,185,185.305,0.305,'Pangash (big)'
6248,175,175.222,0.222,'Pangash (big)'
6249,170,175.076,5.076,'Pangash (big)'
6250,23,16.553,-6.447,'Potato (Holland) - Red'
6251,21,19.434,-1.566,'Potato (Holland) - Red'
6252,83.5,83.025,-0.475,'Rice - Fine'
6253,78.5,79.32,0.82,'Rice - Fine'
6254,80,79.33,-0.67,'Rice - Fine'
6255,76,79.205,3.205,'Rice - Fine'
6256,76.5,79.289,2.789,'Rice - Fine'
6257,68.5,72.582,4.082,'Rice - Medium'
6258,61,60.674,-0.326,'Rice - Medium'
6259,65,71.838,6.838,'Rice - Medium'
6260,64,60.69,-3.31,'Rice - Medium'
6261,63,60.676,-2.324,'Rice - Medium'
6262,62.5,60.712,-1.788,'Rice - Medium'
6263,173,176.635,3.635,'Soybean Oil(loose)'
6264,177.667,176.644,-1.023,'Soybean Oil(loose)'
6265,176.5,175.233,-1.267,'Soybean Oil(loose)'
6266,175.5,175.086,-0.414,'Soybean Oil(loose)'
6267,173,175.135,2.135,'Soybean Oil(loose)'
6268,179,176.675,-2.325,'Soybean Oil(loose)'
6269,183.5,185.288,1.788,'Soybean Oil(loose)'
6270,53,60.562,7.562,'Ata (Packet)'
6271,60,60.631,0.631,'Ata (Packet)'
6272,57.5,60.601,3.101,'Ata (Packet)'
6273,55.5,60.583,5.083,'Ata (Packet)'
6274,54,60.555,6.555,'Ata (Packet)'
6275,55,60.568,5.568,'Ata (Packet)'
6276,47,45.213,-1.787,'Ata (loose) - White'
6277,46.875,46.804,-0.071,'Ata (loose) - White'
6278,46.5,45.459,-1.041,'Ata (loose) - White'
6279,45.5,44.723,-0.777,'Ata (loose) - White'
6280,46,47.256,1.256,'Ata (loose) - White'
6281,44.5,44.013,-0.487,'Ata (loose) - White'
6282,47.5,46.174,-1.326,'Ata (loose) - White'
6283,765,769.459,4.459,Beef
6284,732.5,730.368,-2.132,Beef
6285,745,746.201,1.201,Beef
6286,745,746.143,1.143,Beef
6287,725,727.531,2.531,Beef
6288,710,713.647,3.647,Beef
6289,735,736.87,1.87,Beef
6290,147.5,163.86,16.36,'Broiler chicken'
6291,166.667,170.931,4.264,'Broiler chicken'
6292,165,176.745,11.745,'Broiler chicken'
6293,157.5,159.851,2.351,'Broiler chicken'
6294,165,170.868,5.868,'Broiler chicken'
6295,172.5,176.679,4.179,'Broiler chicken'
6296,162.5,164.445,1.945,'Broiler chicken'
6297,47,43.642,-3.358,'Egg Farm-Red'
6298,44.333,45.266,0.933,'Egg Farm-Red'
6299,46,47.252,1.252,'Egg Farm-Red'
6300,39,41.833,2.833,'Egg Farm-Red'
6301,41,41.483,0.483,'Egg Farm-Red'
6302,41.5,44.004,2.504,'Egg Farm-Red'
6303,43,47.244,4.244,'Egg Farm-Red'
6304,115,141.182,26.182,'Garlic (Imported)'
6305,163.333,173.25,9.916,'Garlic (Imported)'
6306,182.5,174.206,-8.294,'Garlic (Imported)'
6307,175,163.096,-11.904,'Garlic (Imported)'
6308,175,172.615,-2.385,'Garlic (Imported)'
6309,165,163.92,-1.08,'Garlic (Imported)'
6310,180,155.901,-24.099,'Garlic (Imported)'
6311,95,89.476,-5.524,'Garlic (local) - Big Size'
6312,93.333,103.695,10.361,'Garlic (local) - Big Size'
6313,110,104.157,-5.843,'Garlic (local) - Big Size'
6314,95,88.975,-6.025,'Garlic (local) - Big Size'
6315,80,89.124,9.124,'Garlic (local) - Big Size'
6316,105,104.129,-0.871,'Garlic (local) - Big Size'
6317,90,89.614,-0.386,'Garlic (local) - Big Size'
6318,155,165.297,10.297,'Ginger (Imported)'
6319,166.667,165.289,-1.378,'Ginger (Imported)'
6320,170,162.674,-7.326,'Ginger (Imported)'
6321,130,123.339,-6.661,'Ginger (Imported)'
6322,140,155.086,15.086,'Ginger (Imported)'
6323,145,143.274,-1.726,'Ginger (Imported)'
6324,165,156.851,-8.149,'Ginger (Imported)'
6325,105,123.899,18.899,'Green Chili (Local)'
6326,151.667,138.95,-12.717,'Green Chili (Local)'
6327,170,152.057,-17.943,'Green Chili (Local)'
6328,150,124.219,-25.781,'Green Chili (Local)'
6329,130,108.998,-21.002,'Green Chili (Local)'
6330,130,120.827,-9.173,'Green Chili (Local)'
6331,175,151.4,-23.6,'Green Chili (Local)'
6332,154.167,156.26,2.093,'Lentils - Desi-Whole'
6333,157.5,156.506,-0.994,'Lentils - Desi-Whole'
6334,135,149.74,14.74,'Lentils - Desi-Whole'
6335,155,156.115,1.115,'Lentils - Desi-Whole'
6336,97.5,97.701,0.201,Milk
6337,75,77.467,2.467,Milk
6338,105,100.782,-4.218,'Onion (local)'
6339,107.5,100.874,-6.626,'Onion (local)'
6340,115,100.443,-14.557,'Onion (local)'
6341,95,72.105,-22.895,'Onion (local)'
6342,97.5,101.12,3.62,'Onion (local)'
6343,110,100.42,-9.58,'Onion (local)'
6344,161.5,162.09,0.59,'Palm Oil'
6345,161.75,162.242,0.492,'Palm Oil'
6346,156,156.037,0.037,'Palm Oil'
6347,156.5,155.586,-0.914,'Palm Oil'
6348,156,155.706,-0.294,'Palm Oil'
6349,159,162.158,3.158,'Palm Oil'
6350,167.5,167.91,0.41,'Palm Oil'
6351,185,185.339,0.339,'Pangash (big)'
6352,175,176.65,1.65,'Pangash (big)'
6353,170,185.377,15.377,'Pangash (big)'
6354,175,176.629,1.629,'Pangash (big)'
6355,185,185.301,0.301,'Pangash (big)'
6356,175,175.247,0.247,'Pangash (big)'
6357,170,175.071,5.071,'Pangash (big)'
6358,24,16.548,-7.452,'Potato (Holland) - Red'
6359,21,19.435,-1.565,'Potato (Holland) - Red'
6360,83.5,83.12,-0.38,'Rice - Fine'
6361,79.667,79.301,-0.366,'Rice - Fine'
6362,80,79.334,-0.666,'Rice - Fine'
6363,76,79.209,3.209,'Rice - Fine'
6364,76.5,79.293,2.793,'Rice - Fine'
6365,68.5,72.67,4.17,'Rice - Medium'
6366,61.5,60.671,-0.829,'Rice - Medium'
6367,65,71.924,6.924,'Rice - Medium'
6368,64,60.69,-3.31,'Rice - Medium'
6369,63,60.677,-2.323,'Rice - Medium'
6370,62.5,60.713,-1.787,'Rice - Medium'
6371,170.5,176.64,6.14,'Soybean Oil(loose)'
6372,177.375,176.652,-0.723,'Soybean Oil(loose)'
6373,176.5,175.251,-1.249,'Soybean Oil(loose)'
6374,175.5,175.106,-0.394,'Soybean Oil(loose)'
6375,173,175.148,2.148,'Soybean Oil(loose)'
6376,179,176.681,-2.319,'Soybean Oil(loose)'
6377,183.5,185.292,1.792,'Soybean Oil(loose)'
6378,55.25,60.563,5.313,'Ata (Packet)'
6379,60,60.632,0.632,'Ata (Packet)'
6380,57.5,60.602,3.102,'Ata (Packet)'
6381,55.5,60.584,5.084,'Ata (Packet)'
6382,54,60.556,6.556,'Ata (Packet)'
6383,55,60.568,5.568,'Ata (Packet)'
6384,46.25,45.214,-1.036,'Ata (loose) - White'
6385,46.875,46.537,-0.338,'Ata (loose) - White'
6386,46.5,45.101,-1.399,'Ata (loose) - White'
6387,45.5,44.724,-0.776,'Ata (loose) - White'
6388,46.5,47.257,0.757,'Ata (loose) - White'
6389,44.5,44.014,-0.486,'Ata (loose) - White'
6390,47.5,46.175,-1.325,'Ata (loose) - White'
6391,770,769.466,-0.534,Beef
6392,732.5,733.132,0.632,Beef
6393,745,746.206,1.206,Beef
6394,745,746.149,1.149,Beef
6395,725,727.538,2.538,Beef
