inst#,actual,predicted,error,commodity_name
6206,95,88.985,-6.015,'Garlic (local) - Big Size'
6207,80,88.985,8.985,'Garlic (local) - Big Size'
6208,105,98.336,-6.664,'Garlic (local) - Big Size'
6209,90,88.985,-1.015,'Garlic (local) - Big Size'
6210,170,175.167,5.167,'Ginger (Imported)'
6211,166.667,175.592,8.925,'Ginger (Imported)'
6212,170,175.789,5.789,'Ginger (Imported)'
6213,130,144.76,14.76,'Ginger (Imported)'
6214,130,150.224,20.224,'Ginger (Imported)'
6215,145,146.392,1.392,'Ginger (Imported)'
6216,165,162.845,-2.155,'Ginger (Imported)'
6217,155,140.934,-14.066,'Green Chili (Local)'
6218,165,157.813,-7.187,'Green Chili (Local)'
6219,170,176.468,6.468,'Green Chili (Local)'
6220,130,119.972,-10.028,'Green Chili (Local)'
6221,130,125.04,-4.96,'Green Chili (Local)'
6222,130,150.895,20.895,'Green Chili (Local)'
6223,165,183.461,18.461,'Green Chili (Local)'
6224,154.167,156.921,2.755,'Lentils - Desi-Whole'
6225,157.5,160.12,2.62,'Lentils - Desi-Whole'
6226,135,151.28,16.28,'Lentils - Desi-Whole'
6227,155,155.097,0.097,'Lentils - Desi-Whole'
6228,97.5,93.615,-3.885,Milk
6229,75,79.422,4.422,Milk
6230,102.5,85.963,-16.537,'Onion (local)'
6231,105.833,85.963,-19.87,'Onion (local)'
6232,115,86.715,-28.285,'Onion (local)'
6233,95,75.604,-19.396,'Onion (local)'
6234,105,85.963,-19.037,'Onion (local)'
6235,107.5,85.963,-21.537,'Onion (local)'
6236,156.5,160.744,4.244,'Palm Oil'
6237,161.75,162.051,0.301,'Palm Oil'
6238,156,157.165,1.165,'Palm Oil'
6239,156.5,162.051,5.551,'Palm Oil'
6240,156,156.921,0.921,'Palm Oil'
6241,159,162.051,3.051,'Palm Oil'
6242,167.5,166.359,-1.141,'Palm Oil'
6243,185,182.333,-2.667,'Pangash (big)'
6244,167.5,175.845,8.345,'Pangash (big)'
6245,170,183.839,13.839,'Pangash (big)'
6246,175,175.845,0.845,'Pangash (big)'
6247,185,182.333,-2.667,'Pangash (big)'
6248,175,175.845,0.845,'Pangash (big)'
6249,170,167.926,-2.074,'Pangash (big)'
6250,23,21.707,-1.293,'Potato (Holland) - Red'
6251,21,21.707,0.707,'Potato (Holland) - Red'
6252,83.5,87.76,4.26,'Rice - Fine'
6253,78.5,79.957,1.457,'Rice - Fine'
6254,80,80.065,0.065,'Rice - Fine'
6255,76,79.313,3.313,'Rice - Fine'
6256,76.5,79.957,3.457,'Rice - Fine'
6257,68.5,70.096,1.596,'Rice - Medium'
6258,61,61.882,0.882,'Rice - Medium'
6259,65,69.062,4.062,'Rice - Medium'
6260,64,65.098,1.098,'Rice - Medium'
6261,63,61.882,-1.118,'Rice - Medium'
6262,62.5,68.954,6.454,'Rice - Medium'
6263,173,170.329,-2.671,'Soybean Oil(loose)'
6264,177.667,176.327,-1.34,'Soybean Oil(loose)'
6265,176.5,177.215,0.715,'Soybean Oil(loose)'
6266,175.5,176.327,0.827,'Soybean Oil(loose)'
6267,173,172.108,-0.892,'Soybean Oil(loose)'
6268,179,176.574,-2.426,'Soybean Oil(loose)'
6269,183.5,182.815,-0.685,'Soybean Oil(loose)'
6270,53,54.732,1.732,'Ata (Packet)'
6271,60,61.413,1.413,'Ata (Packet)'
6272,57.5,57.719,0.219,'Ata (Packet)'
6273,55.5,57.61,2.11,'Ata (Packet)'
6274,54,54.732,0.732,'Ata (Packet)'
6275,55,57.61,2.61,'Ata (Packet)'
6276,47,46.594,-0.406,'Ata (loose) - White'
6277,46.875,48.464,1.589,'Ata (loose) - White'
6278,46.5,46.702,0.202,'Ata (loose) - White'
6279,45.5,45.732,0.232,'Ata (loose) - White'
6280,46,48.464,2.464,'Ata (loose) - White'
6281,44.5,45.482,0.982,'Ata (loose) - White'
6282,47.5,46.594,-0.906,'Ata (loose) - White'
6283,765,767.262,2.262,Beef
6284,732.5,729.975,-2.525,Beef
6285,745,746.703,1.703,Beef
6286,745,742.683,-2.317,Beef
6287,725,726.175,1.175,Beef
6288,710,710.412,0.412,Beef
6289,735,734.059,-0.941,Beef
6290,147.5,163.319,15.819,'Broiler chicken'
6291,166.667,172.267,5.6,'Broiler chicken'
6292,165,169.348,4.348,'Broiler chicken'
6293,157.5,161.422,3.922,'Broiler chicken'
6294,165,176.486,11.486,'Broiler chicken'
6295,172.5,176.486,3.986,'Broiler chicken'
6296,162.5,163.319,0.819,'Broiler chicken'
6297,47,45.482,-1.518,'Egg Farm-Red'
6298,44.333,47.007,2.674,'Egg Farm-Red'
6299,46,48.572,2.572,'Egg Farm-Red'
6300,39,42.683,3.683,'Egg Farm-Red'
6301,41,42.683,1.683,'Egg Farm-Red'
6302,41.5,45.482,3.982,'Egg Farm-Red'
6303,43,48.05,5.05,'Egg Farm-Red'
6304,115,137.084,22.084,'Garlic (Imported)'
6305,163.333,167.377,4.043,'Garlic (Imported)'
6306,182.5,164.072,-18.428,'Garlic (Imported)'
6307,175,159.336,-15.664,'Garlic (Imported)'
6308,175,170.339,-4.661,'Garlic (Imported)'
6309,165,166.688,1.688,'Garlic (Imported)'
6310,180,158.097,-21.903,'Garlic (Imported)'
6311,95,91.205,-3.795,'Garlic (local) - Big Size'
6312,93.333,95.962,2.628,'Garlic (local) - Big Size'
6313,110,101.617,-8.383,'Garlic (local) - Big Size'
6314,95,88.985,-6.015,'Garlic (local) - Big Size'
6315,80,88.985,8.985,'Garlic (local) - Big Size'
6316,105,98.336,-6.664,'Garlic (local) - Big Size'
6317,90,88.985,-1.015,'Garlic (local) - Big Size'
6318,155,165.95,10.95,'Ginger (Imported)'
6319,166.667,176.068,9.401,'Ginger (Imported)'
6320,170,171.361,1.361,'Ginger (Imported)'
6321,130,144.76,14.76,'Ginger (Imported)'
6322,140,150.224,10.224,'Ginger (Imported)'
6323,145,146.392,1.392,'Ginger (Imported)'
6324,165,160.968,-4.032,'Ginger (Imported)'
6325,105,140.242,35.242,'Green Chili (Local)'
6326,151.667,164.501,12.835,'Green Chili (Local)'
6327,170,176.468,6.468,'Green Chili (Local)'
6328,150,117.996,-32.004,'Green Chili (Local)'
6329,130,117.952,-12.048,'Green Chili (Local)'
6330,130,145.581,15.581,'Green Chili (Local)'
6331,175,177.592,2.592,'Green Chili (Local)'
6332,154.167,155.29,1.123,'Lentils - Desi-Whole'
6333,157.5,155.534,-1.966,'Lentils - Desi-Whole'
6334,135,150.218,15.218,'Lentils - Desi-Whole'
6335,155,153.465,-1.535,'Lentils - Desi-Whole'
6336,97.5,93.615,-3.885,Milk
6337,75,79.422,4.422,Milk
6338,105,85.963,-19.037,'Onion (local)'
6339,107.5,85.963,-21.537,'Onion (local)'
6340,115,86.072,-28.928,'Onion (local)'
6341,95,75.604,-19.396,'Onion (local)'
6342,97.5,85.963,-11.537,'Onion (local)'
6343,110,85.963,-24.037,'Onion (local)'
6344,161.5,162.051,0.551,'Palm Oil'
6345,161.75,162.051,0.301,'Palm Oil'
6346,156,157.165,1.165,'Palm Oil'
6347,156.5,158.229,1.729,'Palm Oil'
6348,156,156.921,0.921,'Palm Oil'
6349,159,162.051,3.051,'Palm Oil'
6350,167.5,167.355,-0.145,'Palm Oil'
6351,185,182.333,-2.667,'Pangash (big)'
6352,175,175.845,0.845,'Pangash (big)'
6353,170,183.839,13.839,'Pangash (big)'
6354,175,175.845,0.845,'Pangash (big)'
6355,185,179.836,-5.164,'Pangash (big)'
6356,175,175.845,0.845,'Pangash (big)'
6357,170,167.926,-2.074,'Pangash (big)'
6358,24,21.707,-2.293,'Potato (Holland) - Red'
6359,21,21.707,0.707,'Potato (Holland) - Red'
6360,83.5,87.76,4.26,'Rice - Fine'
6361,79.667,79.957,0.29,'Rice - Fine'
6362,80,80.065,0.065,'Rice - Fine'
6363,76,79.313,3.313,'Rice - Fine'
6364,76.5,79.957,3.457,'Rice - Fine'
6365,68.5,70.096,1.596,'Rice - Medium'
6366,61.5,61.882,0.382,'Rice - Medium'
6367,65,69.062,4.062,'Rice - Medium'
6368,64,65.098,1.098,'Rice - Medium'
6369,63,61.882,-1.118,'Rice - Medium'
6370,62.5,68.954,6.454,'Rice - Medium'
6371,170.5,168.884,-1.616,'Soybean Oil(loose)'
6372,177.375,176.327,-1.048,'Soybean Oil(loose)'
6373,176.5,177.215,0.715,'Soybean Oil(loose)'
6374,175.5,175.177,-0.323,'Soybean Oil(loose)'
6375,173,172.108,-0.892,'Soybean Oil(loose)'
6376,179,176.574,-2.426,'Soybean Oil(loose)'
6377,183.5,182.815,-0.685,'Soybean Oil(loose)'
6378,55.25,54.732,-0.518,'Ata (Packet)'
6379,60,61.413,1.413,'Ata (Packet)'
6380,57.5,57.719,0.219,'Ata (Packet)'
6381,55.5,57.61,2.11,'Ata (Packet)'
6382,54,54.732,0.732,'Ata (Packet)'
6383,55,57.61,2.61,'Ata (Packet)'
6384,46.25,46.594,0.344,'Ata (loose) - White'
6385,46.875,48.464,1.589,'Ata (loose) - White'
6386,46.5,46.702,0.202,'Ata (loose) - White'
6387,45.5,45.732,0.232,'Ata (loose) - White'
6388,46.5,48.464,1.964,'Ata (loose) - White'
6389,44.5,45.482,0.982,'Ata (loose) - White'
6390,47.5,46.594,-0.906,'Ata (loose) - White'
6391,770,767.262,-2.738,Beef
6392,732.5,729.975,-2.525,Beef
6393,745,746.703,1.703,Beef
6394,745,742.683,-2.317,Beef
6395,725,726.175,1.175,Beef
6396,710,710.412,0.412,Beef
6397,735,734.059,-0.941,Beef
6398,161.25,162.452,1.202,'Broiler chicken'
6399,167.5,172.267,4.767,'Broiler chicken'
6400,165,169.348,4.348,'Broiler chicken'
6401,157.5,161.422,3.922,'Broiler chicken'
6402,165,176.486,11.486,'Broiler chicken'
6403,172.5,176.486,3.986,'Broiler chicken'
6404,162.5,164.346,1.846,'Broiler chicken'
6405,44,45.482,1.482,'Egg Farm-Red'
6406,44.333,46.594,2.26,'Egg Farm-Red'
6407,46,48.572,2.572,'Egg Farm-Red'
6408,39,42.683,3.683,'Egg Farm-Red'
6409,41,42.683,1.683,'Egg Farm-Red'
6410,41.5,45.482,3.982,'Egg Farm-Red'
6411,43,48.05,5.05,'Egg Farm-Red'
6412,142.5,135.622,-6.878,'Garlic (Imported)'
6413,163.333,168.031,4.697,'Garlic (Imported)'
6414,180,168.381,-11.619,'Garlic (Imported)'
6415,175,161.119,-13.881,'Garlic (Imported)'
6416,175,170.339,-4.661,'Garlic (Imported)'
6417,165,166.688,1.688,'Garlic (Imported)'
6418,180,158.097,-21.903,'Garlic (Imported)'
6419,86.25,91.205,4.955,'Garlic (local) - Big Size'
6420,93.333,95.962,2.628,'Garlic (local) - Big Size'
6421,90,101.617,11.617,'Garlic (local) - Big Size'
6422,95,88.985,-6.015,'Garlic (local) - Big Size'
6423,80,88.985,8.985,'Garlic (local) - Big Size'
6424,105,98.336,-6.664,'Garlic (local) - Big Size'
6425,90,88.985,-1.015,'Garlic (local) - Big Size'
6426,162.5,161.996,-0.504,'Ginger (Imported)'
6427,166.667,176.068,9.401,'Ginger (Imported)'
6428,150,168.346,18.346,'Ginger (Imported)'
6429,130,144.76,14.76,'Ginger (Imported)'
6430,140,146.392,6.392,'Ginger (Imported)'
6431,145,146.392,1.392,'Ginger (Imported)'
6432,165,160.968,-4.032,'Ginger (Imported)'
6433,130,122.838,-7.162,'Green Chili (Local)'
6434,160,154.375,-5.625,'Green Chili (Local)'
6435,150,176.468,26.468,'Green Chili (Local)'
6436,130,132.607,2.607,'Green Chili (Local)'
6437,130,117.952,-12.048,'Green Chili (Local)'
6438,130,141.798,11.798,'Green Chili (Local)'
6439,140,173.988,33.988,'Green Chili (Local)'
6440,154.167,156.921,2.755,'Lentils - Desi-Whole'
6441,158,157.165,-0.835,'Lentils - Desi-Whole'
6442,145,151.28,6.28,'Lentils - Desi-Whole'
6443,155,155.097,0.097,'Lentils - Desi-Whole'
6444,97.5,93.615,-3.885,Milk
6445,75,79.422,4.422,Milk
6446,103.75,85.963,-17.787,'Onion (local)'
6447,107.5,85.963,-21.537,'Onion (local)'
6448,115,86.715,-28.285,'Onion (local)'
6449,95,75.604,-19.396,'Onion (local)'
6450,97.5,85.963,-11.537,'Onion (local)'
6451,107.5,85.963,-21.537,'Onion (local)'
6452,159,162.051,3.051,'Palm Oil'
6453,159,162.051,3.051,'Palm Oil'
6454,156,157.165,1.165,'Palm Oil'
6455,156.5,158.229,1.729,'Palm Oil'
6456,156,156.921,0.921,'Palm Oil'
6457,157.5,162.051,4.551,'Palm Oil'
6458,167.5,167.355,-0.145,'Palm Oil'
6459,185,182.333,-2.667,'Pangash (big)'
6460,175,175.845,0.845,'Pangash (big)'
6461,185,183.839,-1.161,'Pangash (big)'
6462,175,175.845,0.845,'Pangash (big)'
6463,185,182.333,-2.667,'Pangash (big)'
6464,175,175.845,0.845,'Pangash (big)'
6465,170,167.926,-2.074,'Pangash (big)'
6466,21,21.707,0.707,'Potato (Holland) - Red'
6467,23,21.707,-1.293,'Potato (Holland) - Red'
6468,83.5,87.76,4.26,'Rice - Fine'
6469,79.667,79.957,0.29,'Rice - Fine'
6470,80,80.065,0.065,'Rice - Fine'
6471,76,79.313,3.313,'Rice - Fine'
6472,76.5,79.957,3.457,'Rice - Fine'
6473,68.5,70.096,1.596,'Rice - Medium'
6474,61.5,61.882,0.382,'Rice - Medium'
6475,65,69.062,4.062,'Rice - Medium'
6476,64,65.098,1.098,'Rice - Medium'
6477,63,61.882,-1.118,'Rice - Medium'
6478,62.5,68.954,6.454,'Rice - Medium'
6479,171.75,168.884,-2.866,'Soybean Oil(loose)'
6480,177.375,176.327,-1.048,'Soybean Oil(loose)'
6481,176,177.215,1.215,'Soybean Oil(loose)'
6482,175.5,173.606,-1.894,'Soybean Oil(loose)'
6483,173,172.108,-0.892,'Soybean Oil(loose)'
6484,179,176.574,-2.426,'Soybean Oil(loose)'
6485,183.5,182.815,-0.685,'Soybean Oil(loose)'
6486,57.5,55.995,-1.505,'Ata (Packet)'
6487,60,58.56,-1.44,'Ata (Packet)'
6488,57.5,56.143,-1.357,'Ata (Packet)'
6489,55.5,55.995,0.495,'Ata (Packet)'
6490,54,53.118,-0.882,'Ata (Packet)'
6491,55,55.995,0.995,'Ata (Packet)'
6492,45.5,44.979,-0.521,'Ata (loose) - White'
6493,47,45.392,-1.608,'Ata (loose) - White'
6494,46.5,45.126,-1.374,'Ata (loose) - White'
6495,45.5,44.118,-1.382,'Ata (loose) - White'
6496,46.5,46.849,0.349,'Ata (loose) - White'
6497,44.5,43.922,-0.578,'Ata (loose) - White'
6498,47.5,44.979,-2.521,'Ata (loose) - White'
6499,775,767.333,-7.667,Beef
6500,728.333,733.631,5.298,Beef
6501,745,746.813,1.813,Beef
6502,745,742.754,-2.246,Beef
6503,725,726.246,1.246,Beef
6504,710,710.483,0.483,Beef
6505,735,734.13,-0.87,Beef
6506,175,162.353,-12.647,'Broiler chicken'
6507,167.5,166.939,-0.561,'Broiler chicken'
6508,165,168.477,3.477,'Broiler chicken'
6509,157.5,160.49,2.99,'Broiler chicken'
6510,165,171.685,6.685,'Broiler chicken'
6511,172.5,173.464,0.964,'Broiler chicken'
6512,162.5,163.414,0.914,'Broiler chicken'
6513,41,43.922,2.922,'Egg Farm-Red'
6514,43.167,44.979,1.812,'Egg Farm-Red'
6515,46,45.54,-0.46,'Egg Farm-Red'
6516,39,43.922,4.922,'Egg Farm-Red'
6517,41,41.124,0.124,'Egg Farm-Red'
6518,41.5,43.922,2.422,'Egg Farm-Red'
6519,43,44.979,1.979,'Egg Farm-Red'
6520,170,139.967,-30.033,'Garlic (Imported)'
6521,172.5,158.207,-14.293,'Garlic (Imported)'
6522,182.5,170.554,-11.946,'Garlic (Imported)'
6523,165,160.149,-4.851,'Garlic (Imported)'
6524,175,169.038,-5.962,'Garlic (Imported)'
6525,165,164.528,-0.472,'Garlic (Imported)'
6526,180,163.164,-16.836,'Garlic (Imported)'
6527,77.5,87.486,9.986,'Garlic (local) - Big Size'
6528,93.333,96.837,3.504,'Garlic (local) - Big Size'
6529,110,97.651,-12.349,'Garlic (local) - Big Size'
6530,95,87.37,-7.63,'Garlic (local) - Big Size'
6531,80,87.37,7.37,'Garlic (local) - Big Size'
6532,105,96.837,-8.163,'Garlic (local) - Big Size'
6533,90,87.37,-2.63,'Garlic (local) - Big Size'
6534,170,162.706,-7.294,'Ginger (Imported)'
6535,166.667,167.877,1.21,'Ginger (Imported)'
6536,170,170.414,0.414,'Ginger (Imported)'
6537,130,137.28,7.28,'Ginger (Imported)'
6538,130,144.296,14.296,'Ginger (Imported)'
6539,145,144.296,-0.704,'Ginger (Imported)'
6540,165,155.05,-9.95,'Ginger (Imported)'
6541,130,113.697,-16.303,'Green Chili (Local)'
6542,165,137.263,-27.737,'Green Chili (Local)'
6543,170,153.164,-16.836,'Green Chili (Local)'
6544,90,101.14,11.14,'Green Chili (Local)'
6545,130,97.501,-32.499,'Green Chili (Local)'
6546,135,122.881,-12.119,'Green Chili (Local)'
6547,140,140.429,0.429,'Green Chili (Local)'
6548,154.167,153.074,-1.092,'Lentils - Desi-Whole'
6549,157.5,158.858,1.358,'Lentils - Desi-Whole'
6550,145,149.979,4.979,'Lentils - Desi-Whole'
6551,155,153.796,-1.204,'Lentils - Desi-Whole'
6552,75,77.846,2.846,Milk
6553,99,84.992,-14.008,'Onion (local)'
6554,107.5,92.376,-15.124,'Onion (local)'
6555,115,92.523,-22.477,'Onion (local)'
6556,95,79.229,-15.771,'Onion (local)'
6557,97.5,92.376,-5.124,'Onion (local)'
6558,107.5,92.376,-15.124,'Onion (local)'
6559,156.5,159.883,3.383,'Palm Oil'
6560,159,160.75,1.75,'Palm Oil'
6561,156,155.903,-0.097,'Palm Oil'
6562,156.5,156.928,0.428,'Palm Oil'
6563,156,155.62,-0.38,'Palm Oil'
6564,157.5,160.75,3.25,'Palm Oil'
6565,167.5,166.054,-1.446,'Palm Oil'
6566,185,182.135,-2.865,'Pangash (big)'
6567,167.5,170.676,3.176,'Pangash (big)'
6568,170,183.68,13.68,'Pangash (big)'
6569,175,175.104,0.104,'Pangash (big)'
6570,185,182.135,-2.865,'Pangash (big)'
6571,175,175.104,0.104,'Pangash (big)'
6572,170,166.853,-3.147,'Pangash (big)'
6573,21,22.378,1.378,'Potato (Holland) - Red'
6574,23,22.93,-0.07,'Potato (Holland) - Red'
6575,83.5,86.145,2.645,'Rice - Fine'
6576,78.5,78.342,-0.158,'Rice - Fine'
6577,80,78.489,-1.511,'Rice - Fine'
6578,76,77.699,1.699,'Rice - Fine'
6579,76.5,78.342,1.842,'Rice - Fine'
6580,68.5,68.481,-0.019,'Rice - Medium'
6581,61,60.268,-0.732,'Rice - Medium'
6582,65,67.487,2.487,'Rice - Medium'
6583,64,63.483,-0.517,'Rice - Medium'
6584,63,60.268,-2.732,'Rice - Medium'
6585,62.5,67.339,4.839,'Rice - Medium'
6586,173,169.922,-3.078,'Soybean Oil(loose)'
6587,177.667,175.586,-2.081,'Soybean Oil(loose)'
6588,176.5,176.512,0.012,'Soybean Oil(loose)'
6589,175.5,172.865,-2.635,'Soybean Oil(loose)'
6590,173,171.367,-1.633,'Soybean Oil(loose)'
6591,179,175.832,-3.168,'Soybean Oil(loose)'
6592,183.5,182.616,-0.884,'Soybean Oil(loose)'
6593,57.5,55.995,-1.505,'Ata (Packet)'
6594,60,59.798,-0.202,'Ata (Packet)'
6595,57.5,56.143,-1.357,'Ata (Packet)'
6596,55.5,55.995,0.495,'Ata (Packet)'
6597,54,53.118,-0.882,'Ata (Packet)'
6598,55,55.995,0.995,'Ata (Packet)'
6599,45.5,44.979,-0.521,'Ata (loose) - White'
6600,46.875,44.531,-2.344,'Ata (loose) - White'
6601,46,45.126,-0.874,'Ata (loose) - White'
6602,45.5,44.118,-1.382,'Ata (loose) - White'
6603,46.5,46.849,0.349,'Ata (loose) - White'
6604,44.5,43.922,-0.578,'Ata (loose) - White'
6605,47.5,44.979,-2.521,'Ata (loose) - White'
6606,775,767.333,-7.667,Beef
6607,732.5,730.046,-2.454,Beef
6608,745,746.813,1.813,Beef
6609,745,742.754,-2.246,Beef
6610,725,726.246,1.246,Beef
6611,710,710.483,0.483,Beef
6612,735,734.13,-0.87,Beef
6613,175,162.353,-12.647,'Broiler chicken'
6614,167.5,165.674,-1.826,'Broiler chicken'
6615,165,168.477,3.477,'Broiler chicken'
6616,157.5,160.49,2.99,'Broiler chicken'
6617,165,166.362,1.362,'Broiler chicken'
6618,167.5,171.894,4.394,'Broiler chicken'
6619,162.5,161.391,-1.109,'Broiler chicken'
6620,41,43.922,2.922,'Egg Farm-Red'
6621,43.833,44.979,1.145,'Egg Farm-Red'
6622,46,45.54,-0.46,'Egg Farm-Red'
6623,37.5,43.922,6.422,'Egg Farm-Red'
6624,41,41.124,0.124,'Egg Farm-Red'
6625,41,43.922,2.922,'Egg Farm-Red'
6626,41,44.118,3.118,'Egg Farm-Red'
6627,170,139.967,-30.033,'Garlic (Imported)'
6628,166.667,163.674,-2.992,'Garlic (Imported)'
6629,175,173.141,-1.859,'Garlic (Imported)'
6630,165,156.973,-8.027,'Garlic (Imported)'
6631,175,166.73,-8.27,'Garlic (Imported)'
6632,165,164.245,-0.755,'Garlic (Imported)'
6633,175,163.164,-11.836,'Garlic (Imported)'
6634,77.5,87.486,9.986,'Garlic (local) - Big Size'
6635,91.667,96.837,5.171,'Garlic (local) - Big Size'
6636,100,97.651,-2.349,'Garlic (local) - Big Size'
6637,75,87.37,12.37,'Garlic (local) - Big Size'
6638,70,79.986,9.986,'Garlic (local) - Big Size'
6639,105,96.837,-8.163,'Garlic (local) - Big Size'
6640,90,104.453,14.453,'Garlic (local) - Big Size'
6641,170,163.645,-6.355,'Ginger (Imported)'
6642,163.333,163.865,0.532,'Ginger (Imported)'
6643,170,158.958,-11.042,'Ginger (Imported)'
6644,125,130.97,5.97,'Ginger (Imported)'
6645,120,144.296,24.296,'Ginger (Imported)'
6646,145,144.296,-0.704,'Ginger (Imported)'
6647,155,155.05,0.05,'Ginger (Imported)'
6648,130,111.835,-18.165,'Green Chili (Local)'
6649,153.333,137.229,-16.104,'Green Chili (Local)'
6650,150,134.591,-15.409,'Green Chili (Local)'
6651,90,101.924,11.924,'Green Chili (Local)'
6652,130,97.205,-32.795,'Green Chili (Local)'
6653,130,121.573,-8.427,'Green Chili (Local)'
6654,125,116.615,-8.385,'Green Chili (Local)'
6655,155.833,155.62,-0.213,'Lentils - Desi-Whole'
6656,162.5,158.858,-3.642,'Lentils - Desi-Whole'
6657,145,149.979,4.979,'Lentils - Desi-Whole'
6658,155,153.796,-1.204,'Lentils - Desi-Whole'
6659,97.5,92.116,-5.384,Milk
6660,75,77.846,2.846,Milk
6661,97.5,92.376,-5.124,'Onion (local)'
6662,104.667,92.796,-11.871,'Onion (local)'
6663,107.5,92.943,-14.557,'Onion (local)'
6664,90,87.256,-2.744,'Onion (local)'
6665,97.5,92.796,-4.704,'Onion (local)'
6666,100,97.542,-2.458,'Onion (local)'
6667,156.5,159.883,3.383,'Palm Oil'
6668,159.25,160.783,1.533,'Palm Oil'
6669,154,155.903,1.903,'Palm Oil'
6670,156.5,156.928,0.428,'Palm Oil'
6671,156,155.62,-0.38,'Palm Oil'
6672,157.5,160.75,3.25,'Palm Oil'
6673,167.5,166.054,-1.446,'Palm Oil'
6674,185,182.135,-2.865,'Pangash (big)'
6675,175,172.089,-2.911,'Pangash (big)'
6676,170,183.68,13.68,'Pangash (big)'
6677,175,175.104,0.104,'Pangash (big)'
6678,185,182.135,-2.865,'Pangash (big)'
6679,175,175.104,0.104,'Pangash (big)'
6680,170,166.853,-3.147,'Pangash (big)'
6681,21,22.378,1.378,'Potato (Holland) - Red'
6682,23,22.93,-0.07,'Potato (Holland) - Red'
6683,83.5,86.145,2.645,'Rice - Fine'
6684,79.667,78.342,-1.325,'Rice - Fine'
6685,80,78.489,-1.511,'Rice - Fine'
6686,77,77.699,0.699,'Rice - Fine'
6687,76.5,78.342,1.842,'Rice - Fine'
6688,68.5,68.481,-0.019,'Rice - Medium'
6689,61.5,60.268,-1.232,'Rice - Medium'
6690,65,67.487,2.487,'Rice - Medium'
6691,64,63.483,-0.517,'Rice - Medium'
6692,63,60.268,-2.732,'Rice - Medium'
6693,62.5,67.339,4.839,'Rice - Medium'
6694,173,171.367,-1.633,'Soybean Oil(loose)'
6695,177.375,175.586,-1.789,'Soybean Oil(loose)'
6696,174.5,176.512,2.012,'Soybean Oil(loose)'
6697,175.5,172.865,-2.635,'Soybean Oil(loose)'
6698,173,171.367,-1.633,'Soybean Oil(loose)'
6699,179,175.832,-3.168,'Soybean Oil(loose)'
6700,183.5,182.616,-0.884,'Soybean Oil(loose)'
6701,55.25,55.995,0.745,'Ata (Packet)'
6702,60,59.798,-0.202,'Ata (Packet)'
6703,57.5,56.143,-1.357,'Ata (Packet)'
6704,55.5,55.995,0.495,'Ata (Packet)'
6705,54,53.118,-0.882,'Ata (Packet)'
6706,55,55.995,0.995,'Ata (Packet)'
6707,46.25,44.979,-1.271,'Ata (loose) - White'
6708,46.875,45.392,-1.483,'Ata (loose) - White'
6709,46,45.126,-0.874,'Ata (loose) - White'
6710,45.5,44.118,-1.382,'Ata (loose) - White'
6711,46.5,46.849,0.349,'Ata (loose) - White'
6712,44.5,43.922,-0.578,'Ata (loose) - White'
6713,47.5,44.979,-2.521,'Ata (loose) - White'
6714,770,767.333,-2.667,Beef
6715,732.5,730.046,-2.454,Beef
6716,745,746.813,1.813,Beef
6717,745,742.754,-2.246,Beef
6718,725,726.246,1.246,Beef
6719,710,710.483,0.483,Beef
6720,735,734.13,-0.87,Beef
6721,161.25,162.353,1.103,'Broiler chicken'
6722,163.667,168.67,5.003,'Broiler chicken'
6723,165,168.477,3.477,'Broiler chicken'
6724,152.5,161.358,8.858,'Broiler chicken'
6725,165,165.423,0.423,'Broiler chicken'
6726,167.5,171.894,4.394,'Broiler chicken'
6727,162.5,163.699,1.199,'Broiler chicken'
6728,44,43.922,-0.078,'Egg Farm-Red'
6729,43.167,44.979,1.812,'Egg Farm-Red'
6730,46,45.54,-0.46,'Egg Farm-Red'
6731,37.5,41.124,3.624,'Egg Farm-Red'
6732,41,41.124,0.124,'Egg Farm-Red'
6733,41,43.922,2.922,'Egg Farm-Red'
6734,41,44.531,3.531,'Egg Farm-Red'
6735,142.5,138.643,-3.857,'Garlic (Imported)'
6736,166.667,163.734,-2.933,'Garlic (Imported)'
6737,175,173.141,-1.859,'Garlic (Imported)'
6738,165,156.973,-8.027,'Garlic (Imported)'
6739,175,165.791,-9.209,'Garlic (Imported)'
6740,165,164.795,-0.205,'Garlic (Imported)'
6741,175,163.164,-11.836,'Garlic (Imported)'
6742,86.25,87.37,1.12,'Garlic (local) - Big Size'
6743,91.667,96.837,5.171,'Garlic (local) - Big Size'
6744,100,100.157,0.157,'Garlic (local) - Big Size'
6745,75,87.37,12.37,'Garlic (local) - Big Size'
6746,70,79.566,9.566,'Garlic (local) - Big Size'
6747,105,96.837,-8.163,'Garlic (local) - Big Size'
6748,85,87.486,2.486,'Garlic (local) - Big Size'
6749,162.5,163.645,1.145,'Ginger (Imported)'
6750,163.333,166.963,3.629,'Ginger (Imported)'
6751,170,155.375,-14.625,'Ginger (Imported)'
6752,125,128.183,3.183,'Ginger (Imported)'
6753,120,137.987,17.987,'Ginger (Imported)'
6754,145,144.296,-0.704,'Ginger (Imported)'
6755,160,155.296,-4.704,'Ginger (Imported)'
6756,122.5,103.735,-18.765,'Green Chili (Local)'
6757,153.333,116.456,-36.878,'Green Chili (Local)'
6758,150,133.382,-16.618,'Green Chili (Local)'
6759,110,93.057,-16.943,'Green Chili (Local)'
