inst#,actual,predicted,error,commodity_name
1216,130,133.58,3.58,'Ginger (Imported)'
1217,156.5,159.312,2.812,'Palm Oil'
1218,167.5,166.462,-1.038,'Palm Oil'
1219,167.5,160.028,-7.472,'Garlic (Imported)'
1220,78,79.406,1.406,'Rice - Fine'
1221,173,176.499,3.499,'Soybean Oil(loose)'
1222,43.5,45.662,2.162,'Egg Farm-Red'
1223,45.5,45.779,0.279,'Egg Farm-Red'
1224,107.5,65.525,-41.975,'Onion (local)'
1225,175.5,177.286,1.786,'Soybean Oil(loose)'
1226,75,81.562,6.562,Milk
1227,140,148.795,8.795,'Green Chili (Local)'
1228,177.375,180.823,3.448,'Soybean Oil(loose)'
1229,110,65.645,-44.355,'Onion (local)'
1230,76.5,78.662,2.162,'Rice - Fine'
1231,95,58.678,-36.322,'Onion (local)'
1232,175,180.704,5.704,'Pangash (big)'
1233,185,186.746,1.746,'Pangash (big)'
1234,156,158.103,2.103,'Palm Oil'
1235,165,213.247,48.247,'Broiler chicken'
1236,185,185.216,0.216,'Pangash (big)'
1237,79.667,79.037,-0.629,'Rice - Fine'
1238,159,161.547,2.547,'Palm Oil'
1239,45,47.64,2.64,'Egg Farm-Red'
1240,725,734.416,9.416,Beef
1241,61.5,63.101,1.601,'Rice - Medium'
1242,46.875,47.584,0.709,'Ata (loose) - White'
1243,151.667,147.757,-3.91,'Green Chili (Local)'
1244,135,148.222,13.222,'Lentils - Desi-Whole'
1245,745,748.566,3.566,Beef
1246,732.5,739.645,7.145,Beef
1247,710,727.893,17.893,Beef
1248,80,79.988,-0.012,'Rice - Fine'
1249,80,91.473,11.473,'Garlic (local) - Big Size'
1250,172.5,176.61,4.11,'Broiler chicken'
1251,78.5,79.044,0.544,'Rice - Fine'
1252,135,148.332,13.332,'Lentils - Desi-Whole'
1253,725,734.526,9.526,Beef
1254,156,161.874,5.874,'Palm Oil'
1255,57.5,56.344,-1.156,'Ata (Packet)'
1256,157.5,156.205,-1.295,'Lentils - Desi-Whole'
1257,65,66.702,1.702,'Rice - Medium'
1258,107.5,65.693,-41.807,'Onion (local)'
1259,175,151.037,-23.963,'Garlic (Imported)'
1260,145,147.551,2.551,'Ginger (Imported)'
1261,165,148.975,-16.025,'Ginger (Imported)'
1262,175,176.469,1.469,'Pangash (big)'
1263,166.667,161.597,-5.07,'Ginger (Imported)'
1264,75,81.658,6.658,Milk
1265,77.5,93.624,16.124,'Garlic (local) - Big Size'
1266,47.5,47.771,0.271,'Ata (loose) - White'
1267,54,55.097,1.097,'Ata (Packet)'
1268,156.5,162.98,6.48,'Palm Oil'
1269,167.5,166.567,-0.933,'Palm Oil'
1270,155,140.145,-14.855,'Green Chili (Local)'
1271,179,181.058,2.058,'Soybean Oil(loose)'
1272,154.167,152.676,-1.491,'Lentils - Desi-Whole'
1273,44.5,44.103,-0.397,'Egg Farm-Red'
1274,60,59.401,-0.599,'Ata (Packet)'
1275,151.667,146.808,-4.858,'Green Chili (Local)'
1276,745,745.613,0.613,Beef
1277,166.667,175.48,8.813,'Broiler chicken'
1278,41,40.806,-0.194,'Egg Farm-Red'
1279,76,76.528,0.528,'Rice - Fine'
1280,170,185.471,15.471,'Pangash (big)'
1281,157.5,158.114,0.614,'Lentils - Desi-Whole'
1282,47,46.362,-0.638,'Ata (loose) - White'
1283,185,182.407,-2.593,'Pangash (big)'
1284,175,178.89,3.89,'Pangash (big)'
1285,95,58.711,-36.289,'Onion (local)'
1286,175,160.747,-14.253,'Garlic (Imported)'
1287,165,173.998,8.998,'Broiler chicken'
1288,147.5,169.524,22.024,'Broiler chicken'
1289,46,46.125,0.125,'Ata (loose) - White'
1290,24,17.257,-6.743,'Potato (Holland) - Red'
1291,80,90.775,10.775,'Garlic (local) - Big Size'
1292,160,145.444,-14.556,'Green Chili (Local)'
1293,46.875,47.785,0.91,'Ata (loose) - White'
1294,185,185.703,0.703,'Pangash (big)'
1295,44,44.12,0.12,'Egg Farm-Red'
1296,156,158.243,2.243,'Palm Oil'
1297,745,748.71,3.71,Beef
1298,150,160.572,10.572,'Ginger (Imported)'
1299,173,176.766,3.766,'Soybean Oil(loose)'
1300,180,156.519,-23.481,'Garlic (Imported)'
1301,175,178.704,3.704,'Pangash (big)'
1302,23,21.089,-1.911,'Potato (Holland) - Red'
1303,183.5,184.736,1.236,'Soybean Oil(loose)'
1304,165,181.948,16.948,'Broiler chicken'
1305,44.5,45.284,0.784,'Ata (loose) - White'
1306,95,87.376,-7.624,'Garlic (local) - Big Size'
1307,105,98.32,-6.68,'Garlic (local) - Big Size'
1308,155,153.462,-1.538,'Lentils - Desi-Whole'
1309,156,161.978,5.978,'Palm Oil'
1310,770,762.048,-7.952,Beef
1311,86.25,94.09,7.84,'Garlic (local) - Big Size'
1312,57.5,59.153,1.653,'Ata (Packet)'
1313,162.5,161.532,-0.968,'Ginger (Imported)'
1314,171.75,180.315,8.565,'Soybean Oil(loose)'
1315,157.5,164.696,7.196,'Broiler chicken'
1316,158,156.207,-1.793,'Lentils - Desi-Whole'
1317,175,161.365,-13.635,'Garlic (Imported)'
1318,175.5,177.105,1.605,'Soybean Oil(loose)'
1319,179,181.31,2.31,'Soybean Oil(loose)'
1320,140,157.797,17.797,'Green Chili (Local)'
1321,44.333,45.846,1.513,'Egg Farm-Red'
1322,54,55.317,1.317,'Ata (Packet)'
1323,95,85.598,-9.402,'Garlic (local) - Big Size'
1324,156.5,156.907,0.407,'Palm Oil'
1325,55,54.522,-0.478,'Ata (Packet)'
1326,107.5,69.439,-38.061,'Onion (local)'
1327,172.5,173.706,1.206,'Broiler chicken'
1328,145,145.125,0.125,'Ginger (Imported)'
1329,43,43.576,0.576,'Egg Farm-Red'
1330,156,156.465,0.465,'Palm Oil'
1331,145,147.14,2.14,'Lentils - Desi-Whole'
1332,77.5,91.076,13.576,'Garlic (local) - Big Size'
1333,110,99.975,-10.025,'Garlic (local) - Big Size'
1334,177.667,179.908,2.241,'Soybean Oil(loose)'
1335,157.5,162.669,5.169,'Broiler chicken'
1336,775,760.655,-14.345,Beef
1337,710,726.211,16.211,Beef
1338,165,150.93,-14.07,'Garlic (Imported)'
1339,47,45.369,-1.631,'Ata (loose) - White'
1340,154.167,151.015,-3.152,'Lentils - Desi-Whole'
1341,75,79.975,4.975,Milk
1342,155,151.454,-3.546,'Lentils - Desi-Whole'
1343,165,162.648,-2.352,'Garlic (Imported)'
1344,45.5,42.083,-3.417,'Ata (loose) - White'
1345,135,127.273,-7.727,'Green Chili (Local)'
1346,130,122.123,-7.877,'Green Chili (Local)'
1347,93.333,96.613,3.28,'Garlic (local) - Big Size'
1348,65,64.953,-0.047,'Rice - Medium'
1349,153.333,139.537,-13.796,'Green Chili (Local)'
1350,46.5,44.557,-1.943,'Ata (loose) - White'
1351,107.5,70.827,-36.673,'Onion (local)'
1352,175,176.973,1.973,'Pangash (big)'
1353,745,746.98,1.98,Beef
1354,185,181.611,-3.389,'Pangash (big)'
1355,46,46.587,0.587,'Ata (loose) - White'
1356,83.5,79.625,-3.875,'Rice - Fine'
1357,179,179.614,0.614,'Soybean Oil(loose)'
1358,175,163.866,-11.134,'Garlic (Imported)'
1359,167.5,165.072,-2.428,'Palm Oil'
1360,90,119.391,29.391,'Green Chili (Local)'
1361,68.5,65.306,-3.194,'Rice - Medium'
1362,77,74.886,-2.114,'Rice - Fine'
1363,41,43.687,2.687,'Egg Farm-Red'
1364,41,42.718,1.718,'Egg Farm-Red'
1365,165,162.448,-2.552,'Garlic (Imported)'
1366,159.25,161.232,1.982,'Palm Oil'
1367,155,151.533,-3.467,'Lentils - Desi-Whole'
1368,175,167.425,-7.575,'Broiler chicken'
1369,725,733.249,8.249,Beef
1370,64,60.089,-3.911,'Rice - Medium'
1371,170,158.249,-11.751,'Ginger (Imported)'
1372,145,145.37,0.37,'Ginger (Imported)'
1373,157.5,160.308,2.808,'Palm Oil'
1374,115,116.926,1.926,'Green Chili (Local)'
1375,21,16.914,-4.086,'Potato (Holland) - Red'
1376,153.333,131.219,-22.114,'Green Chili (Local)'
1377,55,54.816,-0.184,'Ata (Packet)'
1378,83.5,79.673,-3.827,'Rice - Fine'
1379,55.25,54.938,-0.312,'Ata (Packet)'
1380,162.5,168.223,5.723,'Broiler chicken'
1381,46.25,45.078,-1.172,'Ata (loose) - White'
1382,745,747.028,2.028,Beef
1383,103.333,72.321,-31.012,'Onion (local)'
1384,174.5,180.506,6.006,'Soybean Oil(loose)'
1385,156.5,156.929,0.429,'Palm Oil'
1386,37.5,39.136,1.636,'Egg Farm-Red'
1387,47.5,46.043,-1.457,'Ata (loose) - White'
1388,167.5,173.627,6.127,'Broiler chicken'
1389,165,162.048,-2.952,'Garlic (Imported)'
1390,179,179.745,0.745,'Soybean Oil(loose)'
1391,21,16.962,-4.038,'Potato (Holland) - Red'
1392,145,147.47,2.47,'Lentils - Desi-Whole'
1393,97.5,70.678,-26.822,'Onion (local)'
1394,170,133.702,-36.298,'Green Chili (Local)'
1395,175.5,175.267,-0.233,'Soybean Oil(loose)'
1396,745,744.027,-0.973,Beef
1397,101.25,68.807,-32.443,'Onion (local)'
1398,155,179.936,24.936,'Broiler chicken'
1399,147.5,145.893,-1.607,'Garlic (Imported)'
1400,156.5,156.939,0.439,'Palm Oil'
1401,130,122.395,-7.605,'Green Chili (Local)'
1402,167.5,165.168,-2.332,'Palm Oil'
1403,173,175.151,2.151,'Soybean Oil(loose)'
1404,64,60.137,-3.863,'Rice - Medium'
1405,46.5,46.413,-0.087,'Ata (loose) - White'
1406,46.25,44.908,-1.342,'Ata (loose) - White'
1407,55.25,54.859,-0.391,'Ata (Packet)'
1408,170,185.346,15.346,'Pangash (big)'
1409,175,174.931,-0.069,'Pangash (big)'
1410,710,726.355,16.355,Beef
1411,175,159.514,-15.486,'Garlic (Imported)'
1412,61,61.456,0.456,'Rice - Medium'
1413,132.5,131.171,-1.329,'Green Chili (Local)'
1414,157.5,160.034,2.534,'Palm Oil'
1415,40.5,41.881,1.381,'Egg Farm-Red'
1416,43.167,44.06,0.893,'Egg Farm-Red'
1417,45.5,42.302,-3.198,'Ata (loose) - White'
1418,79.667,77.366,-2.301,'Rice - Fine'
1419,725,733.469,8.469,Beef
1420,75,80.167,5.167,Milk
1421,57.5,57.621,0.121,'Ata (Packet)'
1422,75,110.064,35.064,'Green Chili (Local)'
1423,55.5,53.126,-2.374,'Ata (Packet)'
1424,156.667,151.851,-4.816,'Lentils - Desi-Whole'
1425,55,54.912,-0.088,'Ata (Packet)'
1426,710,726.403,16.403,Beef
1427,166.667,161.099,-5.567,'Garlic (Imported)'
1428,185,181.754,-3.246,'Pangash (big)'
1429,115,134.165,19.165,'Green Chili (Local)'
1430,54,54.04,0.04,'Ata (Packet)'
1431,85,92.589,7.589,'Garlic (local) - Big Size'
1432,23,19.646,-3.354,'Potato (Holland) - Red'
1433,183.5,183.41,-0.09,'Soybean Oil(loose)'
1434,175,185.575,10.575,'Pangash (big)'
1435,157.5,173.817,16.317,'Broiler chicken'
1436,155,180.066,25.066,'Broiler chicken'
1437,102.5,77.446,-25.054,'Onion (local)'
1438,145,147.785,2.785,'Lentils - Desi-Whole'
1439,90,65.349,-24.651,'Onion (local)'
1440,42.75,43.286,0.536,'Egg Farm-Red'
1441,55,55.056,0.056,'Ata (Packet)'
1442,105,96.828,-8.172,'Garlic (local) - Big Size'
1443,46.25,45.345,-0.905,'Ata (loose) - White'
1444,185,181.898,-3.102,'Pangash (big)'
1445,97.5,91.606,-5.894,Milk
1446,165,169.622,4.622,'Broiler chicken'
1447,45.5,42.459,-3.041,'Ata (loose) - White'
1448,167.5,165.407,-2.093,'Palm Oil'
1449,175,166.062,-8.938,'Garlic (Imported)'
1450,54,53.972,-0.028,'Ata (Packet)'
1451,109.167,74.721,-34.446,'Onion (local)'
1452,145,145.162,0.162,'Ginger (Imported)'
1453,53.5,55.222,1.722,'Ata (Packet)'
1454,162.5,171.081,8.581,'Broiler chicken'
1455,70,114.665,44.665,'Green Chili (Local)'
1456,110,101.127,-8.873,'Garlic (local) - Big Size'
1457,78.5,77.865,-0.635,'Rice - Fine'
1458,89.167,94.231,5.065,'Garlic (local) - Big Size'
1459,46.5,46.221,-0.279,'Ata (loose) - White'
1460,21,17.202,-3.798,'Potato (Holland) - Red'
1461,166.25,167.434,1.184,'Broiler chicken'
1462,170,159.413,-10.587,'Garlic (Imported)'
1463,97.5,91.654,-5.846,Milk
1464,61,61.814,0.814,'Rice - Medium'
1465,165,160.546,-4.454,'Garlic (Imported)'
1466,65,65.188,0.188,'Rice - Medium'
1467,165,156.06,-8.94,'Garlic (Imported)'
1468,162.5,155.042,-7.458,'Lentils - Desi-Whole'
1469,710,726.643,16.643,Beef
1470,171.75,178.438,6.688,'Soybean Oil(loose)'
1471,174.5,181.186,6.686,'Soybean Oil(loose)'
1472,145,145.086,0.086,'Ginger (Imported)'
1473,60,57.898,-2.102,'Ata (Packet)'
1474,70,83.872,13.872,'Garlic (local) - Big Size'
1475,43.167,44.002,0.836,'Egg Farm-Red'
1476,75,80.407,5.407,Milk
1477,160,151.454,-8.546,'Ginger (Imported)'
1478,63,61.366,-1.634,'Rice - Medium'
1479,70,115.042,45.042,'Green Chili (Local)'
1480,42.75,43.032,0.282,'Egg Farm-Red'
1481,35.5,38.822,3.322,'Egg Farm-Red'
1482,147.5,145.04,-2.46,'Garlic (Imported)'
1483,41,43.375,2.375,'Egg Farm-Red'
1484,79.667,77.961,-1.706,'Rice - Fine'
1485,167.5,165.503,-1.997,'Palm Oil'
1486,110,73.323,-36.677,'Onion (local)'
1487,68.5,65.738,-2.762,'Rice - Medium'
1488,57.5,58.033,0.533,'Ata (Packet)'
1489,44.5,43.742,-0.758,'Ata (loose) - White'
1490,115,136.285,21.285,'Green Chili (Local)'
1491,46.5,46.17,-0.33,'Ata (loose) - White'
1492,53.5,55.31,1.81,'Ata (Packet)'
1493,37,39.36,2.36,'Egg Farm-Red'
1494,162.5,155.032,-7.468,'Lentils - Desi-Whole'
1495,105,97.02,-7.98,'Garlic (local) - Big Size'
1496,160,168.031,8.031,'Broiler chicken'
1497,165,162.978,-2.022,'Garlic (Imported)'
1498,46.5,46.243,-0.257,'Ata (loose) - White'
1499,65,65.235,0.235,'Rice - Medium'
1500,76.5,77.555,1.055,'Rice - Fine'
1501,90,118.941,28.941,'Green Chili (Local)'
1502,39.5,41.96,2.46,'Egg Farm-Red'
1503,53.5,55.4,1.9,'Ata (Packet)'
1504,85,126.792,41.792,'Green Chili (Local)'
1505,110,122.42,12.42,'Green Chili (Local)'
1506,162.5,173.873,11.373,'Broiler chicken'
1507,162.5,168.896,6.396,'Broiler chicken'
1508,80,78.339,-1.661,'Rice - Fine'
1509,55.5,53.462,-2.038,'Ata (Packet)'
1510,89.167,93.815,4.649,'Garlic (local) - Big Size'
1511,75,85.291,10.291,'Garlic (local) - Big Size'
1512,145,144.934,-0.066,'Ginger (Imported)'
1513,62.5,63.804,1.304,'Rice - Medium'
1514,45.5,42.688,-2.812,'Ata (loose) - White'
1515,102.5,76.713,-25.787,'Onion (local)'
1516,55,55.248,0.248,'Ata (Packet)'
1517,179,180.586,1.586,'Soybean Oil(loose)'
1518,156,157.136,1.136,'Palm Oil'
1519,65,65.483,0.483,'Rice - Medium'
1520,60.25,61.968,1.718,'Rice - Medium'
1521,39.5,42.027,2.527,'Egg Farm-Red'
1522,39,39.503,0.503,'Egg Farm-Red'
1523,63,61.889,-1.111,'Rice - Medium'
1524,55.5,53.605,-1.895,'Ata (Packet)'
1525,62.5,63.369,0.869,'Rice - Medium'
1526,76.25,88.4,12.15,'Garlic (local) - Big Size'
1527,147.5,148.094,0.594,'Garlic (Imported)'
1528,156.5,157.328,0.828,'Palm Oil'
1529,23,20.465,-2.535,'Potato (Holland) - Red'
1530,178.75,162.269,-16.481,'Garlic (Imported)'
1531,110,134.476,24.476,'Green Chili (Local)'
1532,54,54.26,0.26,'Ata (Packet)'
1533,162.5,171.575,9.075,'Broiler chicken'
1534,160,168.144,8.144,'Broiler chicken'
1535,155,152.54,-2.46,'Lentils - Desi-Whole'
1536,165,163.122,-1.878,'Garlic (Imported)'
1537,57.5,58.287,0.787,'Ata (Packet)'
1538,162.5,156.911,-5.589,'Lentils - Desi-Whole'
1539,120,140.259,20.259,'Ginger (Imported)'
1540,89.167,93.139,3.972,'Garlic (local) - Big Size'
1541,60,58.285,-1.715,'Ata (Packet)'
1542,175,167.613,-7.387,'Garlic (Imported)'
1543,173,175.852,2.852,'Soybean Oil(loose)'
1544,55,108.821,53.821,'Green Chili (Local)'
1545,145,155.307,10.307,'Ginger (Imported)'
1546,157.25,162.407,5.157,'Palm Oil'
1547,41,43.486,2.486,'Egg Farm-Red'
1548,23,20.538,-2.462,'Potato (Holland) - Red'
1549,70,83.916,13.916,'Garlic (local) - Big Size'
1550,728.333,738.404,10.07,Beef
1551,60.25,61.918,1.668,'Rice - Medium'
1552,90,70.47,-19.53,'Onion (local)'
1553,162.5,155.786,-6.714,'Lentils - Desi-Whole'
1554,770,762.271,-7.729,Beef
1555,46.5,46.388,-0.112,'Ata (loose) - White'
1556,63,61.935,-1.065,'Rice - Medium'
1557,167.5,165.743,-1.757,'Palm Oil'
1558,76.5,77.174,0.674,'Rice - Fine'
1559,175.5,176.327,0.827,'Soybean Oil(loose)'
1560,97.5,91.99,-5.51,Milk
1561,65,65.531,0.531,'Rice - Medium'
1562,135,78.076,-56.924,'Onion (local)'
1563,80,128.949,48.949,'Green Chili (Local)'
1564,159,161.159,2.159,'Palm Oil'
1565,170,165.547,-4.453,'Garlic (Imported)'
1566,150,160.5,10.5,'Ginger (Imported)'
1567,152.5,160.855,8.355,'Ginger (Imported)'
1568,171.75,178.868,7.118,'Soybean Oil(loose)'
1569,710,726.93,16.93,Beef
1570,53.5,55.938,2.438,'Ata (Packet)'
1571,45.5,42.904,-2.596,'Ata (loose) - White'
1572,145,144.917,-0.083,'Lentils - Desi-Whole'
1573,75,80.695,5.695,Milk
1574,46.5,44.355,-2.145,'Ata (loose) - White'
1575,158.333,152.972,-5.362,'Lentils - Desi-Whole'
1576,122.5,82.964,-39.536,'Onion (local)'
1577,34.5,38.641,4.141,'Egg Farm-Red'
1578,68.5,66.026,-2.474,'Rice - Medium'
1579,157.25,162.511,5.261,'Palm Oil'
1580,190,169.924,-20.076,'Garlic (Imported)'
1581,75,88.02,13.02,'Garlic (local) - Big Size'
1582,745,744.65,-0.35,Beef
1583,90,134.089,44.089,'Green Chili (Local)'
1584,162.5,155.938,-6.562,'Lentils - Desi-Whole'
1585,90,91.809,1.809,'Garlic (local) - Big Size'
1586,154,160.776,6.776,'Palm Oil'
1587,183.5,183.929,0.429,'Soybean Oil(loose)'
1588,70,83.716,13.716,'Garlic (local) - Big Size'
1589,745,733.97,-11.03,Beef
1590,710,726.978,16.978,Beef
1591,145,144.841,-0.159,'Lentils - Desi-Whole'
1592,43,45.932,2.932,'Egg Farm-Red'
1593,42.5,43.813,1.313,'Egg Farm-Red'
1594,64,60.761,-3.239,'Rice - Medium'
1595,43,45.903,2.903,'Egg Farm-Red'
1596,156,157.28,1.28,'Palm Oil'
1597,170,165.395,-4.605,'Garlic (Imported)'
1598,145,145.743,0.743,'Ginger (Imported)'
1599,175,175.602,0.602,'Pangash (big)'
1600,100,123.549,23.549,'Green Chili (Local)'
1601,728.333,739.711,11.378,Beef
1602,190,170.38,-19.62,'Garlic (Imported)'
1603,745,748.367,3.367,Beef
1604,46.25,45.816,-0.434,'Ata (loose) - White'
1605,35.5,38.503,3.003,'Egg Farm-Red'
1606,770,761.672,-8.328,Beef
1607,55,111.107,56.107,'Green Chili (Local)'
1608,162.5,155.971,-6.529,'Lentils - Desi-Whole'
1609,174.5,181.528,7.028,'Soybean Oil(loose)'
1610,100,78.886,-21.114,'Onion (local)'
1611,173,176.07,3.07,'Soybean Oil(loose)'
1612,64,60.809,-3.191,'Rice - Medium'
1613,130,140.825,10.825,'Ginger (Imported)'
1614,105,97.307,-7.693,'Garlic (local) - Big Size'
1615,77,75.579,-1.421,'Rice - Fine'
1616,70,83.516,13.516,'Garlic (local) - Big Size'
1617,76.25,88.36,12.11,'Garlic (local) - Big Size'
1618,157.25,161.98,4.73,'Palm Oil'
1619,165,161.116,-3.884,'Garlic (Imported)'
1620,100,102.145,2.145,'Garlic (local) - Big Size'
1621,75,119.476,44.476,'Green Chili (Local)'
1622,165,163.314,-1.686,'Garlic (Imported)'
1623,46.25,45.671,-0.579,'Ata (loose) - White'
1624,162.5,155.903,-6.597,'Lentils - Desi-Whole'
1625,170,165.691,-4.309,'Garlic (Imported)'
1626,735,741.799,6.799,Beef
1627,121.667,79.693,-41.974,'Onion (local)'
1628,78.5,77.9,-0.6,'Rice - Fine'
1629,75,88.363,13.363,'Garlic (local) - Big Size'
1630,157.25,162.091,4.841,'Palm Oil'
1631,55,113.67,58.67,'Green Chili (Local)'
1632,39,39.566,0.566,'Egg Farm-Red'
1633,155,168.255,13.255,'Broiler chicken'
1634,156,157.328,1.328,'Palm Oil'
1635,156.5,160.405,3.905,'Palm Oil'
1636,173,176.143,3.143,'Soybean Oil(loose)'
1637,155,159.639,4.639,'Ginger (Imported)'
1638,117.5,137.103,19.603,'Ginger (Imported)'
1639,135,83.755,-51.245,'Onion (local)'
1640,167.5,165.887,-1.613,'Palm Oil'
1641,178,180.808,2.808,'Soybean Oil(loose)'
1642,745,744.89,-0.11,Beef
1643,45.5,43.018,-2.482,'Ata (loose) - White'
1644,83.75,131.842,48.092,'Green Chili (Local)'
1645,171.75,178.386,6.636,'Soybean Oil(loose)'
1646,154,160.581,6.581,'Palm Oil'
1647,46.25,45.849,-0.401,'Ata (loose) - White'
1648,90,90.709,0.709,'Garlic (local) - Big Size'
1649,42.333,43.761,1.428,'Egg Farm-Red'
1650,147.5,154.305,6.805,'Garlic (Imported)'
1651,63.5,65.754,2.254,'Rice - Medium'
1652,115,75.798,-39.202,'Onion (local)'
1653,39,41.778,2.778,'Egg Farm-Red'
1654,175.5,176.714,1.214,'Soybean Oil(loose)'
1655,110,70.58,-39.42,'Onion (local)'
1656,155,168.632,13.632,'Broiler chicken'
1657,130,136.585,6.585,'Ginger (Imported)'
1658,76.5,77.338,0.838,'Rice - Fine'
1659,158.333,153.799,-4.535,'Lentils - Desi-Whole'
1660,43,46.174,3.174,'Egg Farm-Red'
1661,185,169.991,-15.009,'Garlic (Imported)'
1662,127.5,137.433,9.933,'Ginger (Imported)'
1663,745,749.204,4.204,Beef
1664,55.5,53.941,-1.559,'Ata (Packet)'
1665,145,147.125,2.125,'Lentils - Desi-Whole'
1666,97.5,92.277,-5.223,Milk
1667,46.25,46.062,-0.188,'Ata (loose) - White'
1668,32.5,21.59,-10.91,'Potato (Holland) - Red'
1669,90,89.29,-0.71,'Garlic (local) - Big Size'
1670,156.5,160.538,4.038,'Palm Oil'
1671,155,180.475,25.475,'Broiler chicken'
1672,57.5,58.602,1.102,'Ata (Packet)'
1673,147.5,148.516,1.016,'Garlic (Imported)'
1674,76.5,77.355,0.855,'Rice - Fine'
1675,166.25,168.157,1.907,'Broiler chicken'
1676,64,62.333,-1.667,'Rice - Medium'
1677,178,180.884,2.884,'Soybean Oil(loose)'
1678,65,65.789,0.789,'Rice - Medium'
1679,127.5,136.511,9.011,'Ginger (Imported)'
1680,156.667,159.011,2.344,'Ginger (Imported)'
1681,160,165.233,5.233,'Garlic (Imported)'
1682,60,58.612,-1.388,'Ata (Packet)'
1683,43,46.222,3.222,'Egg Farm-Red'
1684,107.875,146.541,38.666,'Lentils - Desi-Whole'
1685,47.5,46.742,-0.758,'Ata (loose) - White'
1686,190,170.458,-19.542,'Garlic (Imported)'
1687,170,182.137,12.137,'Pangash (big)'
1688,70,132.717,62.717,'Green Chili (Local)'
1689,92.5,92.728,0.228,'Garlic (local) - Big Size'
1690,50.25,43.048,-7.202,'Ata (loose) - White'
1691,155,153.11,-1.89,'Lentils - Desi-Whole'
1692,65,121.302,56.302,'Green Chili (Local)'
1693,735,742.039,7.039,Beef
1694,745,734.306,-10.694,Beef
1695,105,97.595,-7.405,'Garlic (local) - Big Size'
1696,23.75,21.225,-2.525,'Potato (Holland) - Red'
1697,159.5,162.408,2.908,'Palm Oil'
1698,70,80.396,10.396,'Garlic (local) - Big Size'
1699,159.417,161.36,1.943,'Palm Oil'
1700,156,160.656,4.656,'Palm Oil'
1701,184.75,184.327,-0.423,'Soybean Oil(loose)'
1702,76.5,77.267,0.767,'Rice - Fine'
1703,78.5,78.23,-0.27,'Rice - Fine'
1704,51.125,44.572,-6.553,'Ata (loose) - White'
1705,97.5,92.373,-5.127,Milk
1706,50,110.275,60.275,'Green Chili (Local)'
1707,60,58.654,-1.346,'Ata (Packet)'
1708,173,176.457,3.457,'Soybean Oil(loose)'
1709,115.625,153.189,37.564,'Lentils - Desi-Whole'
1710,156,157.568,1.568,'Palm Oil'
1711,130,136.293,6.293,'Ginger (Imported)'
1712,710,727.314,17.314,Beef
1713,92.5,92.61,0.11,'Garlic (local) - Big Size'
1714,64,62.435,-1.565,'Rice - Medium'
1715,37.143,41.678,4.535,'Egg Farm-Red'
1716,76.714,119.375,42.661,'Green Chili (Local)'
1717,109.4,157.897,48.497,'Lentils - Desi-Whole'
1718,75.083,131.862,56.779,'Green Chili (Local)'
1719,68.5,66.362,-2.138,'Rice - Medium'
1720,70,83.757,13.757,'Garlic (local) - Big Size'
1721,175,177.67,2.67,'Pangash (big)'
1722,65,121.171,56.171,'Green Chili (Local)'
1723,177,181.801,4.801,'Soybean Oil(loose)'
1724,90,81.769,-8.231,'Onion (local)'
1725,55,104.84,49.84,'Green Chili (Local)'
1726,57.5,58.698,1.198,'Ata (Packet)'
1727,166.667,165.488,-1.179,'Garlic (Imported)'
1728,70,80.072,10.072,'Garlic (local) - Big Size'
1729,145,146.078,1.078,'Ginger (Imported)'
1730,153.333,158.973,5.639,'Ginger (Imported)'
1731,157.25,162.279,5.029,'Palm Oil'
1732,179.5,181.608,2.108,'Soybean Oil(loose)'
1733,735,742.087,7.087,Beef
1734,45.5,43.106,-2.394,'Ata (loose) - White'
1735,190,171.554,-18.446,'Garlic (Imported)'
1736,54,56.027,2.027,'Ata (Packet)'
1737,170,152.008,-17.992,'Garlic (Imported)'
1738,170,166.284,-3.716,'Palm Oil'
1739,155,161.041,6.041,'Palm Oil'
1740,50,107.158,57.158,'Green Chili (Local)'
1741,116.667,79.629,-37.038,'Onion (local)'
1742,83.5,80.728,-2.772,'Rice - Fine'
1743,70,89.15,19.15,'Garlic (local) - Big Size'
1744,185,180.295,-4.705,'Pangash (big)'
1745,105,97.643,-7.357,'Garlic (local) - Big Size'
1746,88.333,91.744,3.411,'Garlic (local) - Big Size'
1747,64,62.633,-1.367,'Rice - Medium'
1748,80,79.702,-0.298,'Rice - Fine'
1749,710,727.41,17.41,Beef
1750,770,762.152,-7.848,Beef
1751,90,138.284,48.284,'Green Chili (Local)'
1752,152.5,157.418,4.918,'Ginger (Imported)'
1753,177.5,168.048,-9.452,'Garlic (Imported)'
1754,185,184.443,-0.557,'Pangash (big)'
1755,190,171.538,-18.462,'Garlic (Imported)'
1756,54,54.787,0.787,'Ata (Packet)'
1757,155.5,160.699,5.199,'Palm Oil'
1758,39,41.435,2.435,'Egg Farm-Red'
1759,735,742.279,7.279,Beef
1760,185,184.603,-0.397,'Soybean Oil(loose)'
1761,45.5,46.361,0.861,'Ata (loose) - White'
1762,65,113.786,48.786,'Green Chili (Local)'
1763,105,82.524,-22.476,'Onion (local)'
1764,170,182.724,12.724,'Pangash (big)'
1765,39,42.97,3.97,'Egg Farm-Red'
1766,61,62.546,1.546,'Rice - Medium'
1767,156.5,161.89,5.39,'Palm Oil'
